source_id,A_V,A_V_err,A_Ks,A_Ks_err,dustmap_used
4054295543689989504,0.4639756261104758,0.002055169204962736,0.03619009883661711,0.0018628127177144293,Edenhofer
854441652860080384,0.016918801910268816,0.0001276852178006475,0.0013196665490009677,6.840412497487565e-05,Edenhofer
6236373297839263232,0.1409155540421656,0.0008561682958006332,0.010991413215288917,0.0005676044510653828,Edenhofer
248246708826521984,0.17958270880298383,0.0008231288062222896,0.014007451286632739,0.0007211943901977686,Edenhofer
511758586121482496,0.07108201956358033,0.002666970504981795,0.005544397525959266,0.0003523014555620027,Edenhofer
5082490064150126976,0.0,0.0,0.0,0.0,none
64963377514329984,0.08139750020668124,0.018207398076042484,0.006349005016121137,0.0014570215172707494,Edenhofer
604921164112524800,0.10713214354267026,0.00828584396351,0.00835630719632828,0.0007754579535102654,Edenhofer
507144893592072704,0.6290313940790495,0.04366699125926011,0.04906444873816586,0.004234606992881837,Edenhofer
5591318825443604352,0.09848061769451091,0.0022510107720330546,0.007681488180171852,0.0004312804680441484,Edenhofer
4493965642067271680,0.14931585460921698,0.002625468611957464,0.011646636659518924,0.0006313961694320419,Edenhofer
5915243953253200000,0.3070714289271716,0.0003540202927228233,0.023951571456319383,0.0012285960725034247,Edenhofer
5290722688687747968,0.337786810088875,0.0022695660023653833,0.026347371186932252,0.0013626948015829973,Edenhofer
2998834990288596096,0.023876549677330793,0.001325368855004116,0.0018623708748318017,0.00014074304324316247,Edenhofer
2021044934767797248,0.30542883072748894,0.0030256980573586546,0.023823448796744136,0.0012443015831913428,Edenhofer
5993092503235402880,1.8120497857536966,0.07191114968864268,0.14133988328878833,0.009165045195950539,Edenhofer
6245959183804332416,0.15245621216037528,0.001592945641080688,0.011891584548509271,0.0006223538775341198,Edenhofer
467032720845103360,0.84951027952242,0.07650084197351557,0.06626180180274875,0.006866771890580911,Edenhofer
413849412134077568,0.06439020519807477,0.0016246261895039007,0.005022436005449832,0.00028704659622160096,Edenhofer
507664378474383104,0.7845852394320081,0.039635642216068516,0.06119764867569663,0.0044053435095892796,Edenhofer
4065975071627245696,0.6750972427209823,0.014611432370590942,0.052657584932236615,0.0029310403992253314,Edenhofer
435926815341193216,1.0081437477474309,0.07406878235849998,0.07863521232429961,0.007045538139707055,Edenhofer
1900628723335228928,0.11915239459126901,0.0010813039696282486,0.009293886778118984,0.0004840146838400836,Edenhofer
65223515093523328,0.0992951053420339,0.038283930669465664,0.007745018216678644,0.0030124448139900034,Edenhofer
598899997920577664,0.09920902928824825,0.005074597098018248,0.007738304284483364,0.0005604919688271736,Edenhofer
67034994860213888,0.20726335870044407,0.012118137363792098,0.016166541978634638,0.0012572829649800865,Edenhofer
632172628525953792,0.01917748385608216,0.0003826334693214957,0.0014958437407744083,8.231137665663036e-05,Edenhofer
4227635613392611968,0.028877074143174444,0.0016983163058259378,0.0022524117831676065,0.00017575584087022866,Edenhofer
3410099308838046336,1.3049738873252048,0.007250967921557527,0.10178796321136598,0.005250446189555168,Edenhofer
507659812929670528,0.7606169524442382,0.09584573805531274,0.059328122290650584,0.008071350658719867,Edenhofer
465339507291591168,1.3162361336355994,0.014927016274148755,0.10266641842357675,0.005392147287430803,Edenhofer
270748420448775552,0.7473504677287095,0.028343505472058612,0.05829333648283934,0.0037180816454056224,Edenhofer
5239088316996695808,0.05780325731602368,0.0005300856742801586,0.004508654070649847,0.0002348808486509615,Edenhofer
2927210221578371968,0.07658060383175685,0.0010126728156341417,0.005973287098877035,0.00031634253910022627,Edenhofer
6017116626136039552,1.75360406709094,0.11077931107510222,0.13678111723309333,0.011129475407383889,Edenhofer
2927004307970769536,0.07620745790241526,0.0006629662245113739,0.00594418171638839,0.00030918488249311005,Edenhofer
610888389810133760,0.027074382428626795,0.00010388608881193592,0.00211180182943289,0.00010860025512764737,Edenhofer
5872591904353080576,0.021590359594323448,1.449048918354625e-05,0.0016840480483572289,8.636883420595088e-05,Edenhofer
3001689043302514688,0.27016864374311983,0.018450729685192936,0.021073154211963346,0.0017997305810218528,Edenhofer
604896631259520512,0.06553684723669445,0.036170647553675224,0.005111874084462167,0.002833463294764685,Edenhofer
202785815730386432,0.018490215400748987,5.173731830602828e-06,0.001442236801258421,7.396196253841523e-05,Edenhofer
1473286418047384064,0.020110072982965282,1.4215716405904093e-05,0.001568585692671292,8.044793385112166e-05,Edenhofer
5514362353048880640,0.1923178614124145,0.01255156001053672,0.01500079319016833,0.0012450951805429104,Edenhofer
604907523302217472,0.09923621561328509,0.002279386082801312,0.007740424817836237,0.0004349428235889951,Edenhofer
1830105394716376704,0.03622387055632145,0.000506473460577308,0.0028254619033930735,0.0001501843542373161,Edenhofer
6043652067960564224,0.08511502612869382,0.0006641766219828435,0.006638972038038118,0.00034437903717633386,Edenhofer
604993869318584960,0.10154042516306779,0.003969385497215678,0.007920153162719287,0.0005107122087954473,Edenhofer
4531034542736252800,0.3596456553931039,0.004191754204482799,0.028052361120662103,0.001475269713114543,Edenhofer
508127341592403968,0.4196496454954411,0.08475583906655795,0.0327326723486444,0.006820734940179278,Edenhofer
4302198302941290624,0.2415629870698544,0.00792582602357185,0.018841912991448644,0.0011470971662481085,Edenhofer
3409884010717535616,1.248595879416779,0.02679457075181909,0.09739047859450876,0.005414043643157988,Edenhofer
5301644820583763712,0.2331174909010735,0.0036763147002843353,0.018183164290283733,0.0009755650957360547,Edenhofer
5290722718747546752,0.3479549004775004,0.003524235104398219,0.02714048223724503,0.0014187059252238714,Edenhofer
6235534198668146944,0.08768986628839642,0.0006459809870142512,0.006839809570494921,0.00035435999137730257,Edenhofer
5870565470064337280,0.3801589013787088,0.00017826637957786513,0.029652394307539284,0.0015206991772207187,Edenhofer
1908488822722627584,0.1382135710445059,0.005198269659777329,0.01078065854147146,0.0006856017451077906,Edenhofer
3326741999442331008,0.2411485089076913,0.4554985203331006,0.01880958369479992,0.03554197633190356,Edenhofer
1600900204332290048,0.01973206287481566,7.556041311814627e-06,0.0015391009042356213,7.893045193820034e-05,Edenhofer
5931745385090045568,0.3408824527071622,0.0031862642174311524,0.026588831311158655,0.0013859942332094385,Edenhofer
508027767067640448,0.4717217003499556,0.042197234189651524,0.03679429262729653,0.003793883523908997,Edenhofer
951473313493803904,0.21940067290933649,0.0015331508637225566,0.017113252486928247,0.0008857128429274763,Edenhofer
5338628685233591040,0.11569900743979748,0.0002172388472493357,0.009024522580304204,0.00046310612784717254,Edenhofer
2021130009473718784,0.4795970789036011,0.17401900095359596,0.03740857215448089,0.013708378071566827,Edenhofer
465318474836166528,1.328783725432621,0.13119774238930582,0.10364513058374443,0.01153141898774707,Edenhofer
5815839958835868160,0.20906927078618193,0.0005506258933966046,0.01630740312132219,0.0008373792216823766,Edenhofer
2252923312709074048,0.02533924985665537,1.2174299891965935e-05,0.001976461488819119,0.000101361447622732,Edenhofer
951670160433955712,0.23496573496253748,0.0020573611287927358,0.018327327327077925,0.0009534643697138184,Edenhofer
219108276300681472,0.333413695721,0.0005184189852858486,0.026006268266238,0.0013342676662003465,Edenhofer
464255217034048640,0.7698389774711847,0.009139612742930516,0.0600474402427524,0.0031607981077661565,Edenhofer
1929748253706595456,0.2869632069317718,0.018458055801653467,0.0223831301406782,0.0018412994985055674,Edenhofer
5870762866788031360,0.3070935827327356,0.00016646236790685863,0.02395329945315338,0.001228442950578532,Edenhofer
5835124396411711744,0.5191709221360262,0.03590362064407737,0.04049533192661005,0.003486447600684368,Edenhofer
4066070179380424576,0.655628829817603,0.0018995113972180534,0.05113904872577303,0.00262669726941553,Edenhofer
1260123858250996608,0.019728046378765934,9.324268261772116e-05,0.001538787617543743,7.924663098551708e-05,Edenhofer
604996618098066432,0.08973491569597385,0.03703714830099953,0.00699932342428596,0.0029111109283054657,Edenhofer
252720174962706816,0.3315084748037348,0.0009046182622251514,0.025857661034691313,0.001327909879149226,Edenhofer
4176133835918743680,0.5424031272612172,0.01221123925506905,0.04230744392637494,0.002369478894368833,Edenhofer
51622315739944704,0.034813691743960866,0.0028116586237281233,0.0027154679560289475,0.0002597854712218932,Edenhofer
53258732639653760,0.31116495295455054,0.005971988085285826,0.024270866330454943,0.001328970175437404,Edenhofer
610609831115899776,0.026981039311760928,0.0003063409985903015,0.0021045210663173525,0.0001105376656430354,Edenhofer
5278760380137682816,0.0,0.0,0.0,0.0,none
508146759147547776,0.4414382731759702,0.07234576216455782,0.034432185307725675,0.005912781763678097,Edenhofer
5239479880579918208,0.08160708630728057,0.0009524636773815342,0.006365352731967884,0.0003347757318297958,Edenhofer
4066117183507049984,0.6666137620344749,0.024238108754312634,0.05199587343868904,0.003268676618541244,Edenhofer
2946141067329989120,0.18995805026687704,0.00010916745733665323,0.01481672792081641,0.0007598799116007584,Edenhofer
5589655436147348736,0.0894642854714737,0.007620872821006962,0.006978214266774948,0.0006938346174248226,Edenhofer
4522187391138230400,0.4202524059215644,0.003404920989318768,0.03277968766188202,0.0017018601968111506,Edenhofer
2238091450606493568,0.0193677040653363,6.906728109044299e-06,0.0015106809170962313,7.747268935954893e-05,Edenhofer
4066068770631144320,0.6738850839973828,0.03212938925184952,0.05256303655179586,0.0036805484140326524,Edenhofer
6066053552224632832,0.026301798124685874,5.06158153270782e-05,0.002051540253725498,0.00010528124392663187,Edenhofer
6595320860268800768,0.023972503624831835,0.00020716721696917092,0.001869855282736883,9.724201534772818e-05,Edenhofer
5993142664137715072,1.9184323039100204,0.10010887927577958,0.1496377197049816,0.010947998744140933,Edenhofer
67103405099117568,0.07493115887138889,0.012190150771876147,0.005844630391968334,0.0009969533054933091,Edenhofer
6830600263959579136,0.04906433283451373,0.0004428184136251711,0.003827017961092071,0.000199273531591613,Edenhofer
5290949325520701696,0.25598387692240343,0.0014182875148888861,0.019966742399947467,0.0010298942324689538,Edenhofer
5993085287690175104,1.9403390954850688,0.005491873475425837,0.15134644944783537,0.007773168622237926,Edenhofer
67656665605333888,0.030749717309839716,0.002208536878206088,0.0023984779501674976,0.00021167015387271756,Edenhofer
5733626137222167040,0.04454585976923268,0.0008099977682429371,0.003474577062000149,0.00018905297766746873,Edenhofer
5290765187385453184,0.28534717790684994,0.0025978031820412064,0.022257079876734295,0.0011592353342188531,Edenhofer
3185090438966524160,0.01742764427305174,0.0004169573557721483,0.0013593562532980357,7.692391608851093e-05,Edenhofer
4841643382115183360,0.01607069940465828,1.6353432479504285e-06,0.0012535145535633458,6.428292417437595e-05,Edenhofer
4065971150300633216,0.6724231856378052,0.0016074788156216291,0.05244900847974881,0.0026926136063670047,Edenhofer
4043137386191149440,0.3178993274153441,0.0008198265152120917,0.02479614753839684,0.0012732041740159284,Edenhofer
509602065867152256,0.3508322220855412,0.06190578017367545,0.027364913322672213,0.005028439224482362,Edenhofer
2021154817198350976,0.2835365581468424,0.003327557971884951,0.022115851535453708,0.0011634662140184303,Edenhofer
5258252942105518080,0.018215594137698233,1.2496475160343408e-05,0.0014208163427404622,7.286889600904503e-05,Edenhofer
3026507769519637632,0.1625889269491769,0.00018842209096183997,0.012681936302035799,0.0006505217492230506,Edenhofer
5993086039288581120,1.5832342533469443,0.06156141581986036,0.12349227176106166,0.007947533113306421,Edenhofer
6017113666888588416,2.0276150397763053,0.08826453089754244,0.1581539731025518,0.010638502769780893,Edenhofer
66728128037119616,0.07103396580699523,0.01927170202721333,0.005540649332945628,0.0015298109872937437,Edenhofer
6110538418288440320,0.0,0.0,0.0,0.0,none
68506347575444096,0.09108613650784354,0.004289709918935372,0.007104718647611796,0.0004946739842505635,Edenhofer
67732257029618048,0.0892477285764648,0.004159098447016595,0.006961322828964255,0.00048237345764429705,Edenhofer
513445644972790656,1.2786764921335751,0.05321031811319032,0.09973676638641886,0.0065868108561665285,Edenhofer
6811610362413847680,0.0,0.0,0.0,0.0,none
65042439271761280,0.10083267200009802,0.038852962636314325,0.007864948416007645,0.0030572527381405473,Edenhofer
2019576085957993344,0.3105096618264316,0.004440767548553913,0.024219753622461662,0.0012894336023627118,Edenhofer
5302654722013313536,0.10464831128661516,0.005767957747868638,0.008162568280355982,0.00061451684162621,Edenhofer
6090351247365243392,0.027279194688598636,0.0001223194434460667,0.0021277771857106938,0.00010953310228004043,Edenhofer
4529369194930344576,0.10849117546961858,0.0011429289419379474,0.00846231168663025,0.00044302687271311234,Edenhofer
508530415678920704,0.5907228772670835,0.060873698434811795,0.04607638442683251,0.005303599744697633,Edenhofer
5371770164677019648,0.029338737095833112,3.724463788854159e-06,0.002288421493474983,0.00011735530795432592,Edenhofer
6051937300384164992,0.2513622420498409,0.0033531437805643187,0.019606254879887593,0.001038909778124112,Edenhofer
951469469499581696,0.22131831395940454,0.0022413011092502952,0.017262828488833554,0.0009023698186724397,Edenhofer
598903674412626432,0.1012814474366964,0.001441635979465547,0.00789995290006232,0.0004204418743449166,Edenhofer
5290649536805390336,0.35371749153267945,0.0017513546094364834,0.027589964339548998,0.0014214493052078982,Edenhofer
604917491916094336,0.10578615488836952,0.0059175575464101,0.008251320081292823,0.0006261771010520703,Edenhofer
5829226272372481280,0.21458967982691143,0.0024661424054077076,0.016737995026499093,0.0008796486328623023,Edenhofer
4271317075766738688,1.860344871387435,0.0,0.14510689996821993,0.00744137948554974,Edenhofer
68162028637205888,0.14056417519650466,0.04259838144134237,0.010964005665327363,0.003369910008090846,Edenhofer
467089513191937024,0.6369953891249365,0.018089947364592372,0.049685640351745046,0.002912589203203932,Edenhofer
4578080446258187008,0.23431977838997511,0.00012031569744520036,0.01827694271441806,0.0009373260947454601,Edenhofer
6038953854768983168,0.09432200744879558,0.013892408775086271,0.007357116581006055,0.0011474111314971275,Edenhofer
2940642272238653312,0.1991516904854075,9.743856360423358e-05,0.015533831857861786,0.0007966430168727905,Edenhofer
5288968898920044800,0.19918827098556827,0.026665661085662366,0.015536685136874324,0.00222730536568279,Edenhofer
3288274618775278592,0.1332807385242279,0.0002144686309682752,0.010395897604889775,0.000533385347265654,Edenhofer
5616544096092577152,0.12383814604528764,0.02911400270016731,0.009659375391532436,0.0023242903465096544,Edenhofer
3007977944870195712,0.05256969236588689,0.00013587345334043217,0.004100436004539178,0.000210545674933129,Edenhofer
4065975105986992896,0.6620476212432426,0.0,0.05163971445697292,0.00264819048497297,Edenhofer
4066069114228532224,0.0,0.0,0.0,0.0,none
604947140074786816,0.11137722155262655,0.025302499776221038,0.008687423281104872,0.0020232536476725493,Edenhofer
5290735333071202944,0.32761795969517554,0.0026551766887096626,0.025554200856223692,0.0013267360011093886,Edenhofer
465472067169421440,0.5530294558012725,0.021539019497562838,0.04313629755249925,0.0027777709580807694,Edenhofer
3293340176219687936,0.044374800829284466,0.0029765767787569885,0.0034612344646841884,0.00029225034453375203,Edenhofer
458003664497006848,0.34214178571120907,0.006190363547905452,0.026687059285474306,0.001451247242918221,Edenhofer
467119234364044416,0.7073482597513604,0.089529804139495,0.05517316426060611,0.007534738824562402,Edenhofer
3451176577919002368,0.3968530878361188,0.009260487450931682,0.030954540851217266,0.0017440244542184032,Edenhofer
466755231597111424,0.6281596078722338,0.03217097749884249,0.048996449414034235,0.003551073116314667,Edenhofer
2327833692741573120,0.028163544246380682,0.0004707498204545604,0.002196756451217693,0.00011848717570304373,Edenhofer
4118322201765580928,0.05946467889227132,0.002353218824617047,0.004638244953597163,0.0003004459406509529,Edenhofer
465329233734612608,1.2891569317243978,0.003735675266553481,0.10055424067450303,0.0051648536643980935,Edenhofer
4065974968531441664,0.6894144010012154,0.008100940595041838,0.0537743232780948,0.0028291234352902073,Edenhofer
63826070174824192,0.14201271137479926,0.013486910589446798,0.011076991487234343,0.0011955507660352843,Edenhofer
5635705899396443264,0.15581875970948394,0.00185190793001441,0.012153863257339748,0.0006397946820788344,Edenhofer
507469799276767744,0.7459624208073766,0.02984664971842278,0.058185068822975375,0.003784590204836579,Edenhofer
652172096497316864,0.026381029904956034,0.00018981674277775717,0.0020577203325865706,0.0001065577249654944,Edenhofer
604999882273217152,0.1041854274600987,0.015749762421974515,0.0081264633418877,0.0012972433743079301,Edenhofer
5993153938449204480,2.077712987212667,0.034308941647918305,0.16206161300258803,0.008731079983013817,Edenhofer
2978678571329039488,0.016271465830394016,1.0184259427847186e-06,0.0012691743347707334,6.508591179807935e-05,Edenhofer
4239977768871250944,1.1863451287700293,0.0001779583229279236,0.09253492004406229,0.00474540081638001,Edenhofer
1849259643162919424,0.1995130361131335,0.0033288113524732625,0.015562016816824413,0.0008392281800137119,Edenhofer
68238543478364032,0.21266405181166168,0.012535720852645224,0.01658779604130961,0.0012960254193775417,Edenhofer
258711791780837760,0.019527223323034915,0.0002494027224066432,0.0015231234191967233,8.049493439523516e-05,Edenhofer
467037011510967296,0.9041759813970421,0.02528933733605064,0.07052572654896928,0.0041196569070382025,Edenhofer
457698004565745152,0.8979498819531259,0.03826765132691097,0.07004009079234381,0.004670172735569945,Edenhofer
506547863078957568,0.45331041473247097,0.020807308643249332,0.03535821234913274,0.002433490738700553,Edenhofer
5828701118159465600,0.14596633593763403,0.0015611136413989086,0.011385374203135455,0.0005964276224391494,Edenhofer
51212713298684928,0.02594386104858287,0.0009440705702509318,0.002023621161789464,0.0001272471016711575,Edenhofer
2927020418383069824,0.07499455367582954,0.0038863200512259857,0.005849575186714704,0.00042646983850838036,Edenhofer
69583456653826048,0.08283376289226699,0.0022153607477611754,0.006461033505596825,0.00037368718603531377,Edenhofer
951670302169496064,0.24053068408041484,0.003884213921600792,0.018761393358272357,0.0010086972709261572,Edenhofer
2968287052578203904,0.0,0.0,0.0,0.0,none
4041745748033830400,0.22408666618794384,0.000951537115734402,0.01747875996265962,0.0008994142183829942,Edenhofer
6527424264911951616,0.0,0.0,0.0,0.0,none
6817455812903665152,0.04007038018407586,0.0001222677267157176,0.003125489654357917,0.00016056499625032576,Edenhofer
604916353749267840,0.0808632371597514,0.02797562266734904,0.006307332498460609,0.0022059410623775067,Edenhofer
6066401440267075712,0.3881966680393323,0.10312193585122638,0.03027934010706792,0.008192021459833177,Edenhofer
5530787819813761024,0.0,0.0,0.0,0.0,none
951676998021940096,0.23337014723726224,0.002260591645416286,0.018202871484506455,0.0009499878528349475,Edenhofer
604701747118303104,0.10408215650495499,0.007521258624851994,0.008118408207386489,0.0007193728772231925,Edenhofer
6017120474426708480,1.4622405399718108,0.09222661563585306,0.11405476211780124,0.00927142561975833,Edenhofer
5993138820165689088,1.7869602131697175,0.10239767288548686,0.13938289662723796,0.010718399746979142,Edenhofer
2922797056784075392,0.04816279662005152,0.0021311777832166098,0.0037566981363640183,0.0002544553267054087,Edenhofer
5287479472981017088,0.022708606999944748,2.778236046439939e-05,0.0017712713459956903,9.086027351690796e-05,Edenhofer
507014124730668672,0.33510284211425906,0.011567550520060409,0.026138021684912208,0.0016157945035791624,Edenhofer
2945726482727138944,0.15110433366223952,0.0002937757697436748,0.011786138025654683,0.0006048515431033669,Edenhofer
189352433633237504,0.4804410183075181,0.03471706246745352,0.037474399427986416,0.00332055217745291,Edenhofer
3051559592199912192,0.5426679625198274,0.13307985503713757,0.04232810107654654,0.010604761383339247,Edenhofer
4065974899811941888,0.6678288100077687,0.0022225444914833795,0.05209064718060596,0.0026769344913276107,Edenhofer
4066070278134968960,0.6571117913606112,0.007956206950915841,0.05125471972612767,0.0027007145682276528,Edenhofer
1013753435957830912,0.027509785818744695,2.0638273024445938e-05,0.0021457632938620863,0.00011005091758540782,Edenhofer
6910331384007886336,0.07353145948527713,0.006457647801749471,0.005735453839851616,0.0005832839800682329,Edenhofer
4065974831109068672,0.6687472709590166,0.010242408416357244,0.052162287134803295,0.002791741456829586,Edenhofer
604971677223267072,0.10928713929302958,0.010878416343193047,0.008524396864856306,0.0009545046196808969,Edenhofer
64982344089813248,0.3415217288668699,0.0648524843402145,0.02663869485161585,0.005239709225530197,Edenhofer
4055110144367140480,0.4584753967905445,0.04120812754308953,0.03576108094966247,0.003700607369904593,Edenhofer
4112667791423599872,0.02019007622223436,0.0005366851073234706,0.0015748259453342802,9.096486612018114e-05,Edenhofer
5870249497955639680,0.22190782328642208,0.0025492911032320054,0.01730881021634092,0.0009096309854531295,Edenhofer
4512908440753301376,0.7739185592226575,0.10738039548696911,0.06036564761936729,0.008929449094692827,Edenhofer
416580491631673984,0.08928157446423392,0.0037812511270358625,0.006963962808210246,0.00046317099799367864,Edenhofer
5290769894668323584,0.2820406772919604,0.0025433069770701717,0.021999172828772912,0.0011454714780851133,Edenhofer
604968958508607360,0.06204952039910117,0.02565342256911458,0.004839862591129891,0.0020163013327090477,Edenhofer
6017162668187335680,2.0148420376382603,0.099091380214983,0.1571576789357843,0.011166594347462217,Edenhofer
2937743822149641856,0.04434900310686758,0.00020945608006898292,0.0034592222423356716,0.00017814674164123948,Edenhofer
6619459229307340416,0.024574219704273606,0.0002462902020327494,0.0019167891369333413,0.000100156502092627,Edenhofer
2927010969457684736,0.0740039143189277,0.0013944192620330886,0.00577230531687636,0.0003153649153741172,Edenhofer
6017122948327921664,2.003497288066262,0.08201536918467485,0.15627278846916842,0.010254178395822008,Edenhofer
65163110673516928,0.10636476603351853,0.037875438141468126,0.008296451750614445,0.0029847630395247794,Edenhofer
2926892978114008832,0.07316081388203981,0.0009402619767132433,0.005706543482799105,0.00030169337793919726,Edenhofer
1099010907605221504,0.1183163232713298,0.002774844018796799,0.009228673215163725,0.0005204088521486294,Edenhofer
170010374838068608,0.6154623055954143,0.00762142357885373,0.048006059836442315,0.0025326068408124368,Edenhofer
204735906978106112,0.038744019263822274,0.0017304391836607132,0.0030220335025781375,0.00020551310014224955,Edenhofer
2927267881521763072,0.07985614241086973,0.00011713331340632637,0.006228779108047839,0.00031955520566637647,Edenhofer
3425506181161346176,0.5256931308054228,0.028778839160848606,0.04100406420282298,0.003075801098592291,Edenhofer
4247356316521127936,0.04531413372358156,0.00037979671499570886,0.003534502430439362,0.00018366143126956162,Edenhofer
3014546289894883200,0.3233700402504744,0.00045706703550719134,0.025222863139537,0.001293971381838978,Edenhofer
5290667678747043584,0.3267385787164465,0.001797568537201262,0.025485609139882827,0.0013144536972614022,Edenhofer
4516014522403445248,1.025672171092481,0.06251620365106629,0.08000242934521351,0.006372597893708473,Edenhofer
4088124114881222528,0.28947006561084593,0.007067043560808314,0.02257866511764598,0.001282396409497517,Edenhofer
5830225591034811008,0.13769106418531143,0.00037448920759810335,0.010739903006454292,0.0005515383031534407,Edenhofer
1618391853781870464,0.016631682734039865,4.419798640780251e-06,0.0012972712532551096,6.652762416981678e-05,Edenhofer
509595945529998720,0.501225562514914,0.052662265742967604,0.03909559387616329,0.0045708288993331694,Edenhofer
3210994829838336640,0.11579170733664138,0.00016721696634857853,0.009031753172258027,0.00046335043936217605,Edenhofer
63678907415301120,0.0,0.0,0.0,0.0,none
4532932162368754432,0.7174922717698179,0.006159755902367428,0.055964397198045794,0.0029099081248802985,Edenhofer
749039311420942336,0.013114042373079792,1.2349010902478916e-05,0.0010228953051002237,5.246501230407209e-05,Edenhofer
6045208426663556736,0.5590196409884295,0.021405219547731242,0.0436035319970975,0.0027906334935098964,Edenhofer
4515833897568290432,1.057907285587781,0.06460709776922809,0.0825167682758469,0.006580408054693305,Edenhofer
3451181010326790144,0.46980159406942057,0.1860326567046601,0.0366445243374148,0.014631725712112569,Edenhofer
5083255770919535104,0.011932248522761675,7.428884416714638e-06,0.0009307153847754107,4.773251138065565e-05,Edenhofer
508203212186027008,0.3676113967128569,0.005077205244429495,0.02867368894360284,0.0015228406533695884,Edenhofer
657708824736752896,0.03156540900615785,5.302327563619701e-05,0.0024621019024803122,0.0001263293540768076,Edenhofer
3210224106546398592,0.22162511295136447,7.931200131845037e-05,0.01728675881020643,0.0008865220368415318,Edenhofer
3227889478834206848,0.013329462156379281,0.00011215721459875099,0.0010396980481975839,5.403077903379637e-05,Edenhofer
5617299666736635136,0.20359282037563947,0.012002931638568207,0.01588023998929988,0.0012408564391428447,Edenhofer
3279647889199324416,0.010281693494240228,8.104850229265828e-06,0.0008019720925507378,4.1131632439980184e-05,Edenhofer
507322675179592192,0.8593438818895607,0.01072676750992586,0.06702882278738573,0.0035377389816364517,Edenhofer
2021340565954467840,0.46315161697167667,0.2263148524005718,0.03612582612379078,0.017749506243004257,Edenhofer
5568747466626837888,0.01576455819887316,1.4981545333169403e-06,0.0012296355395121064,6.305834107100983e-05,Edenhofer
604968791005321216,0.08207355944079237,0.021244874232696567,0.006401737636381804,0.0016893070019226128,Edenhofer
465346718543387648,1.2673521568329138,0.014226993049855127,0.09885346823296727,0.005189446023819168,Edenhofer
2945668689647743488,0.13887517722659096,0.00021077060546988768,0.010832263823674094,0.0005557439290906348,Edenhofer
951668442447004416,0.25054233937404763,0.004547201776695206,0.019542302471175714,0.0010630816322315224,Edenhofer
1103098273365235712,0.03802017859149485,0.0005853581837739103,0.002965573930136598,0.00015878662102019578,Edenhofer
5290922112608082048,0.33803026430027955,0.0015128332084703318,0.026366360615421806,0.0013572603239722185,Edenhofer
465424818228884608,1.2109927847389976,0.11586239731823855,0.09445743720964181,0.01025359698147194,Edenhofer
604903370063592192,0.10274703749483519,0.03614653371756654,0.008014268924597145,0.0028492270351408093,Edenhofer
5829776543622279936,0.2684294284722437,0.00033812570172877697,0.02093749542083501,0.001074041575868997,Edenhofer
465489693715936896,1.2638160044656854,0.027337204616483948,0.09857764834832346,0.005486565951420184,Edenhofer
1848752012387879424,0.3207256193588389,0.002245373566817859,0.025016598309989434,0.0012948021023860528,Edenhofer
3207470100500240000,0.3038331667575335,0.005942468608624275,0.023698987007087616,0.00130072186762709,Edenhofer
68268303308484224,0.09750474212454388,0.03301742262524791,0.007605369885714423,0.0026047242835290974,Edenhofer
4323082499838586624,1.2102969641428243,0.10367889003722272,0.0944031632031403,0.009425280660374095,Edenhofer
2371914419569514752,0.0,0.0,0.0,0.0,none
5251975074321489280,0.07526618009221495,0.001148382555455753,0.005870762047192766,0.000314107367857392,Edenhofer
3426282810033289600,0.5624476080886405,0.06515959927078402,0.043870913430913955,0.00555813297933469,Edenhofer
5251242937001076992,0.05291824821513383,0.0006567154779405281,0.004127623360780439,0.000217782768691027,Edenhofer
5849190925334586624,0.9071223229853785,0.10500432117210928,0.07075554119285953,0.008958099997079269,Edenhofer
281404234306496640,0.9184978906749771,0.05554251181081594,0.07164283547264821,0.005680420340454681,Edenhofer
413927958493430784,0.9067396969574847,0.0186658997237261,0.0707256963626838,0.003908272233589119,Edenhofer
5290670560664548736,0.3461036494584379,0.0023235008191839963,0.026996084657758157,0.0013962267731799326,Edenhofer
3405191222075233664,0.8913401939011485,0.027393092865971615,0.06952453512428958,0.004156575360785657,Edenhofer
249438819950184448,0.24048750912698638,0.0019227923923176308,0.01875802571190494,0.0009735713714003803,Edenhofer
2926996538367345536,0.07405390051062827,0.0014830915250166866,0.005776204239829005,0.0003180028440163371,Edenhofer
5306865718429106688,0.06593201394144325,0.00017182303900143106,0.005142697087432574,0.0002640683742585436,Edenhofer
3051549146839517440,0.5650973221094586,0.18651539563187242,0.044077591124537775,0.014722754768636739,Edenhofer
5993086692124242688,1.609920688417632,0.08677173291009456,0.1255738136965753,0.00934226844970497,Edenhofer
511221028016767488,0.32579276912879324,0.0062295998592593075,0.025411835992045873,0.0013908135050806636,Edenhofer
5340168173306731136,0.0954707657783106,0.00013178803764092426,0.007446719730708227,0.00038202138858085,Edenhofer
604895467323840256,0.1022009537118547,0.0029312890224978063,0.007971674389524666,0.0004683983959006547,Edenhofer
5816629236383585024,0.24461769630803645,0.0007763907338738026,0.019080180312026844,0.0009803430046257794,Edenhofer
5993082848148715904,1.734141360007394,0.016586616355414446,0.13526302608057675,0.007056184867708693,Edenhofer
6049847575458556928,0.07505502376348058,0.0031995776633020677,0.005854291853551486,0.00039040468975406713,Edenhofer
