"moca_oid","GaiaDR3_ID","twomass_id","moca_aid","moca_mtid","designation","ra","dec","spectral_type","banyan_prob","gmag","rmag","bmag","parallax_mas","prot_days","age_string_myr","age_myr","age_myr_unc","age_myr_unc_pos","age_myr_unc_neg"
4448,4650268744744759936,"05382100-7413555","FCCN","HM","2MASS J05382100-7413555",84.5881231,-74.2319106,"(M5.6)",,14.409,13.157,16.128,16.733299255371094,6.4744,"29.2 ± 4.5",29.2,4.5,4.5,4.5
7083,5204523004293421696,"10413309-7602260","FCCN","HM","2MASS J10413309-7602260",160.3871252,-76.0404603,"(M5.6)",,14.109,12.875,15.739,12.871399879455566,0.7936,"29.2 ± 4.5",29.2,4.5,4.5,4.5
6945,5230321567172871040,"10052284-7136588","FCCN","CM","2MASS J10052284-7136588",151.3447461,-71.6162758,"(M5.6)",,14.582,13.322,16.236,11.583399772644043,1.6131,"29.2 ± 4.5",29.2,4.5,4.5,4.5
4725,5496804462316135168,"06411597-5616302","FCCN","HM","2MASS J06411597-5616302",100.3165931,-56.2749089,"(M5.7)",,13.457,12.241,15.027,16.34469985961914,6.7665,"29.2 ± 4.5",29.2,4.5,4.5,4.5
4266,4826381331791369600,"05215588-3307127","FCCN","HM","2MASS J05215588-3307127",80.4830504,-33.1201947,"(M5.7)",,12.224,11.112,13.469,18.708200454711914,5.3414,"29.2 ± 4.5",29.2,4.5,4.5,4.5
6741,5303566187102489344,"09083743-5831518","FCCN","CM","2MASS J09083743-5831518",137.15578,-58.5310217,"(M5.7)",,13.173,12.04,14.449,10.171500205993652,7.0769,"29.2 ± 4.5",29.2,4.5,4.5,4.5
4237,2954995674982867968,"05192573-2811060","FCCN","HM","2MASS J05192573-2811060",79.8573875,-28.1850382,"(M5.7)",,15.087,13.77,17.067,17.628299713134766,1.0326,"29.2 ± 4.5",29.2,4.5,4.5,4.5
4205,4827527233363019776,"05160118-3124457","FCCN","HM","2MASS J05160118-3124457",79.0050889,-31.4126966,"(M5.7)",,13.782,12.511,15.56,18.648700714111328,5.6214,"29.2 ± 4.5",29.2,4.5,4.5,4.5
4451,2904082823418486784,"05385088-2940561","FCCN","HM","2MASS J05385088-2940561",84.7121088,-29.6822423,"(M5.7)",,14.355,13.054,16.26,17.93670082092285,0.6472,"29.2 ± 4.5",29.2,4.5,4.5,4.5
3970,4879882953420861184,"04533604-2835349","FCCN","CM","UCAC3 123-12808",73.4003625,-28.5930847,"(M5.8)",,13.549,12.136,15.312,16.333842376708983,0.4378,"29.2 ± 4.5",29.2,4.5,4.5,4.5
11347,2011266668564130944,"23300266+5916084","FCCN","CM","UCAC3 299-187021",352.512002,59.2690201,"(M5.8)",,13.182,11.932,14.882,26.74489974975586,0.2886,"29.2 ± 4.5",29.2,4.5,4.5,4.5
6704,5323690033028759936,"09012054-5221128","FCCN","CM","2MASS J09012054-5221128",135.3354221,-52.3535205,"(M5.8)",,14.379,13.113,16.149,12.284700393676758,0.1543,"29.2 ± 4.5",29.2,4.5,4.5,4.5
4766,5608173582779027584,"06515083-3033376","FCCN","CM","2MASS J06515083-3033376",102.9618454,-30.5604211,"(M5.9)",,14.09,12.769,16.022,15.245400428771973,0.2771,"29.2 ± 4.5",29.2,4.5,4.5,4.5
4841,5281448892220945536,"07151705-6555486","FCCN","HM","2MASS J07151705-6555486",108.8210546,-65.9300484,"(M5.9)",,15.303,14.033,17.093,11.245800018310547,6.1205,"29.2 ± 4.5",29.2,4.5,4.5,4.5
7103,5188942580928380288,"10441569-8701370","FCCN","HM","2MASS J10441569-8701370",161.0619882,-87.0267243,"(M5.9)",,14.64,13.391,16.347,14.289199829101562,1.1269,"29.2 ± 4.5",29.2,4.5,4.5,4.5
5772,5223338912419663360,"08394730-6954236","FCCN","CM","2MASS J08394730-6954236",129.9467891,-69.9064029,"(M5.9)",,15.285,14.015,17.061,13.173600196838379,1.1365,"29.2 ± 4.5",29.2,4.5,4.5,4.5
15424,5163982601824761856,"03404953-1016298","FCCN","CM","2MASS J03404953-1016298",55.2068326,-10.2751819,"(M5.9)",,14.068,12.76,15.987,26.03030014038086,0.3656,"29.2 ± 4.5",29.2,4.5,4.5,4.5
4885,5274939091892309120,"07360151-6705409","FCCN","HM","2MASS J07360151-6705409",114.0062797,-67.0945847,"(M5.9)",,14.204,12.891,16.021,12.380399703979492,0.313,"29.2 ± 4.5",29.2,4.5,4.5,4.5
6724,5221973868734158976,"09042304-7137155","FCCN","HM","2MASS J09042304-7137155",136.0957055,-71.6208356,"(M5.9)",,15.618,14.295,17.592,12.326000213623047,0.4375,"29.2 ± 4.5",29.2,4.5,4.5,4.5
6947,5258513835596515328,"10053813-5730402","FCCN","CM","2MASS J10053813-5730402",151.4084451,-57.5111084,"(M5.9)",,13.799,12.538,15.537,17.491300582885742,0.935,"29.2 ± 4.5",29.2,4.5,4.5,4.5
4446,2971873418987106048,"05380816-1616141","FCCN","HM","2MASS J05380816-1616141",84.5341632,-16.2706756,"(M6.0)",,14.981,13.652,17.023,17.872600555419922,0.8258,"29.2 ± 4.5",29.2,4.5,4.5,4.5
4136,4820295711027399296,"05074932-3856271","FCCN","CM","2MASS J05074932-3856271",76.9556413,-38.9408114,"(M6.0)",,14.957,13.635,16.874,10.236700057983398,0.3131,"29.2 ± 4.5",29.2,4.5,4.5,4.5
3353,4898005104069516928,"04273598-2316586","FCCN","CM","UCAC2 22376741",66.9002791,-23.2830646,"(M6.0)",,13.686,12.388,15.576,24.837400436401367,0.6006,"29.2 ± 4.5",29.2,4.5,4.5,4.5
6805,5217812354662194048,"09234709-7340553","FCCN","HM","2MASS J09234709-7340553",140.9457388,-73.6818598,"(M6.0)",,13.372,12.196,14.812,13.08810043334961,4.4677,"29.2 ± 4.5",29.2,4.5,4.5,4.5
4604,5207595074138996608,"06085193-8133056","FCCN","CM","WISEA J060851.95-813304.9",92.217011,-81.5512826,"(M6.0)",,14.286,13.02,16.063,16.958599090576172,0.5502,"29.2 ± 4.5",29.2,4.5,4.5,4.5
938,5047709900023081088,"03015675-3607260","FCCN","CM","2MASS J03015675-3607260",45.4867522,-36.1239139,"(M6.0)",,15.711,14.376,17.757,13.452400207519531,6.2079,"29.2 ± 4.5",29.2,4.5,4.5,4.5
4346,2968720157077395712,"05290829-1957213","FCCN","CM","2MASS J05290829-1957213",82.2846766,-19.955991,"(M6.0)",,15.438,14.139,17.337,15.014200210571289,0.7869,"29.2 ± 4.5",29.2,4.5,4.5,4.5
4489,2915492970976554368,"05434238-2342415","FCCN","HM","2MASS J05434238-2342415",85.9266997,-23.7115889,"(M6.0)",,14.154,12.885,15.923,14.576899528503418,0.8187,"29.2 ± 4.5",29.2,4.5,4.5,4.5
4374,4805574899598831232,"05313142-4323042","FCCN","CM","UCAC2 13275495",82.8811768,-43.384434,"(M6.0)",,14.07,12.747,16.084,21.707599639892578,0.193,"29.2 ± 4.5",29.2,4.5,4.5,4.5
4413,2971420110958892800,"05350641-1706329","FCCN","CM","UCAC2 25245071",83.7768568,-17.1092726,"(M6.0)",,13.276,12.006,15.049,20.661100387573242,0.4509,"29.2 ± 4.5",29.2,4.5,4.5,4.5
3350,4896131604975984000,"04272624-2455272","FCCN","HM","WISE J042726.28-245527.4",66.8596553,-24.9243259,"(M6.0)",,14.925,13.61,16.892,17.345500946044922,0.4898,"29.2 ± 4.5",29.2,4.5,4.5,4.5
4514,4792329460975742208,"05480989-5211026","FCCN","HM","2MASS J05480989-5211026",87.0414543,-52.1839887,"(M6.0)",,14.401,13.122,16.229,16.28339958190918,0.3667,"29.2 ± 4.5",29.2,4.5,4.5,4.5
209125,5063537782224011776,"02280687-3247594","FCCN","CM","Gaia DR2 5063537782224011776",37.0288426,-32.7998548,"(M6.0)",,16.63,15.387,18.286,9.044500350952148,3.20497989654541,"29.2 ± 4.5",29.2,4.5,4.5,4.5
6936,5258252942105518080,"10035856-5924026","FCCN","CM","2MASS J10035856-5924026",150.9937334,-59.4006893,"(M6.0)",,14.21,12.962,15.882,10.204500198364258,0.3364,"29.2 ± 4.5",29.2,4.5,4.5,4.5
4684,2937373630331185792,"06290666-2130506","FCCN","CM","2MASS J06290666-2130506",97.2778138,-21.5141412,"(M6.0)",,14.844,13.523,16.813,14.394599914550781,0.2082,"29.2 ± 4.5",29.2,4.5,4.5,4.5
4736,5211227379520496896,"06443036-7820105","FCCN","HM","2MASS J06443036-7820105",101.1268537,-78.3360571,"(M6.0)",,16.386,14.999,18.688,15.098099708557129,0.6232,"29.2 ± 4.5",29.2,4.5,4.5,4.5
6906,5218453026345066368,"09490073-7138034","FCCN","HM","2MASS J09490073-7138034",147.2525322,-71.634195,"(M6.4)",,13.897,12.439,14.993,12.75409984588623,8.1319,"29.2 ± 4.5",29.2,4.5,4.5,4.5
4224,2989968391083143808,"05175303-1121200","FCCN","HM","2MASS J05175303-1121200",79.471108,-11.3556658,"(M6.6)",,16.478,15.044,19.093,14.524700164794922,0.7584,"29.2 ± 4.5",29.2,4.5,4.5,4.5
123808,5306268477457048576,"09414865-5645400","FCCN","CM","Gaia DR2 5306268477457048576",145.4526244,-56.7610767,"(M9.2)",,17.92,16.59,19.759,7.398829936981201,1.1009800434112549,"29.2 ± 4.5",29.2,4.5,4.5,4.5
1949670,256879932392255360,"04295937+4630124","FOF2139","CM","Gaia DR3 256879932392255360",67.497406,46.503471,"(M1.8)",94.7548,18.26318,17.17046,19.19528,0.9976201673189188,0.9410393337916065,"135 (-54,+100)",135,78,100,54
1949562,253878819704707712,"04310006+4612165","FOF2139","CM","Gaia DR3 253878819704707712",67.7502587,46.2046157,"(M5.7)",79.6533,17.20366,16.23086,18.12904,0.9329906168596793,0.8896886008000897,"135 (-54,+100)",135,78,100,54
64119,2945075193885157888,"06195867-1612566","FOF2383","CM","Gaia DR2 2945075193885157888",94.9944616,-16.215691,"(M0.2)",99.9962,15.689,14.688,16.703,2.736829996109009,9.473609924316406,"38 (-20,+41)",38,30,41,20
63881,2943745609448540800,"06271901-1740534","FOF2383","CM","Gaia DR2 2943745609448540800",96.829227217515,-17.6815083264904,"(M0.3)",99.9672,15.974,14.971,17.038,2.4964499473571777,4.076710224151611,"38 (-20,+41)",38,30,41,20
63977,2944414593553844736,"06213670-1700454","FOF2383","CM","Gaia DR2 2944414593553844736",95.4029003,-17.0126017,"(M0.8)",,15.982,14.951,17.032,2.406559944152832,8.69027042388916,"38 (-20,+41)",38,30,41,20
64148,2945126011938106496,"06203620-1549112","FOF2383","CM","Gaia DR2 2945126011938106496",95.1508284,-15.8197656,"(M1.1)",,15.6,14.554,16.581,3.124929904937744,4.129129886627197,"38 (-20,+41)",38,30,41,20
64155,2945155011556944128,"06193007-1541565","FOF2383","CM","Gaia DR2 2945155011556944128",94.8752995,-15.6990072,"(M1.3)",99.9944,15.964,14.908,17.088,2.6729300022125244,2.428459882736206,"38 (-20,+41)",38,30,41,20
64124,2945082718667832704,"06201998-1606353","FOF2383","CM","Gaia DR2 2945082718667832704",95.0832601,-16.109774,"(M1.6)",99.996,16.358,15.279,17.559,2.647739887237549,9.72719955444336,"38 (-20,+41)",38,30,41,20
64046,2944849347324605824,"06230253-1619234","FOF2383","CM","Gaia DR2 2944849347324605824",95.7605443,-16.323162,"(M1.6)",99.995,16.257,15.178,17.487,2.641439914703369,4.597559928894043,"38 (-20,+41)",38,30,41,20
64086,2944906315770683776,"06232351-1606045","FOF2383","CM","Gaia DR2 2944906315770683776",95.8479307135412,-16.1012642817501,"(M1.9)",99.9943,16.401,15.302,17.625,2.7980198860168457,1.8342299461364746,"38 (-20,+41)",38,30,41,20
389278,2944000691847421568,,"FOF2383","CM","Gaia eDR3 2944000691847421568",96.4666423,-17.0520024,"(M2.0)",,15.103,14.001,15.76,2.5631299018859863,3.706540107727051,"38 (-20,+41)",38,30,41,20
64139,2945114054749146752,"06205116-1550105","FOF2383","CM","Gaia DR2 2945114054749146752",95.2131435,-15.8362696,"(M2.0)",99.9829,16.583,15.478,17.827,2.5792899131774902,4.348209857940674,"38 (-20,+41)",38,30,41,20
389485,2944901574126954624,"06221025-1612469","FOF2383","CM","Gaia eDR3 2944901574126954624",95.5427037,-16.2129967,"(M2.2)",99.9961,16.52,15.402,17.808,2.770659923553467,2.6120901107788086,"38 (-20,+41)",38,30,41,20
63922,2944041068840141568,"06224670-1655233","FOF2383","CM","Gaia DR2 2944041068839017984",95.6945912,-16.9231465,"(M2.2)",,16.516,15.396,17.826,3.0020699501037598,8.512410163879395,"38 (-20,+41)",38,30,41,20
64136,2945111065451879680,"06214003-1551149","FOF2383","CM","Gaia DR2 2945111065451879680",95.4168235,-15.8541362,"(M2.3)",99.993,16.556,15.43,17.857,2.820050001144409,3.5858500003814697,"38 (-20,+41)",38,30,41,20
64123,2945082512509388928,"06203071-1604501","FOF2383","CM","Gaia DR2 2945082512509388928",95.1279478,-16.0805668,"(M2.6)",99.9956,16.86,15.715,18.241,2.760050058364868,2.8894200325012207,"38 (-20,+41)",38,30,41,20
389366,2944425721811279744,"06204398-1655494","FOF2383","CM","Gaia eDR3 2944425721811279744",95.1832302,-16.93036,"(M3.6)",99.9695,17.814,16.592,19.378,2.6571099758148193,3.658179998397827,"38 (-20,+41)",38,30,41,20
389355,2944402151030113536,"06194953-1704059","FOF2383","CM","Gaia eDR3 2944402151030113536",94.9564182,-17.0683044,"(M3.9)",99.9871,17.929,16.688,19.506,3.047300100326538,1.2083100080490112,"38 (-20,+41)",38,30,41,20
1967980,2944893220412325888,,"FOF2383","CM","Gaia DR3 2944893220412325888",95.2210827,-16.1735903,"(M4.1)",99.9776,18.17414,16.91849,19.73148,2.53726696909194,1.025007841907626,"38 (-20,+41)",38,30,41,20
1967988,2945083676440924800,"06204376-1605381","FOF2383","CM","Gaia DR3 2945083676440924800",95.182364,-16.093927,"(M4.3)",99.964,18.47284,17.19975,20.14764,2.4226580209527926,0.9735807613401454,"38 (-20,+41)",38,30,41,20
389570,2945118315356650880,"06214940-1546578","FOF2383","CM","Gaia eDR3 2945118315356650880",95.45582489329,-15.7827030265973,"(M4.3)",99.9935,17.968,16.692,19.255,2.776900053024292,1.310289978981018,"38 (-20,+41)",38,30,41,20
1967985,2944919299454137984,"06213875-1603110","FOF2383","CM","Gaia DR3 2944919299454137984",95.41149,-16.053076,"(M4.6)",99.9606,17.8032,16.50803,19.14037,2.4978774428340516,0.7659770539229867,"38 (-20,+41)",38,30,41,20
64125,2945083371502845312,"06202655-1603156","FOF2383","CM","Gaia DR2 2945083371502845312",95.1106233,-16.0543177,"(M5.6)",99.9962,16.371,15.274,17.624,2.694000005722046,0.6925449967384338,"38 (-20,+41)",38,30,41,20
64179,2945307362638318976,"06194987-1504550","FOF2383","CM","Gaia DR2 2945307362638318976",94.9577781,-15.0819296,"(M5.9)",99.9724,16.126,15.103,17.187,2.5462799072265625,3.2760798931121826,"38 (-20,+41)",38,30,41,20
64152,2945142161014569472,"06205786-1528417","FOF2383","CM","Gaia DR2 2945142161014569472",95.2410899,-15.4782594,"(M6.0)",99.9949,16.947,15.788,18.326,2.6948699951171875,4.616409778594971,"38 (-20,+41)",38,30,41,20
389408,2944667618667149824,"06173553-1632424","FOF2383","CM","Gaia eDR3 2944667618667149824",94.3980264,-16.5451156,"(M6.0)",,17.139,15.955,18.649,3.1080000400543213,1.152169942855835,"38 (-20,+41)",38,30,41,20
63972,2944397963440673408,"06195839-1708454","FOF2383","CM","Gaia DR2 2944397963440673408",94.9932959,-17.1459472,"(M6.0)",99.9938,16.445,15.333,17.701,2.8001699447631836,2.149930000305176,"38 (-20,+41)",38,30,41,20
64092,2944915970856988672,"06213660-1604391","FOF2383","CM","Gaia DR2 2944915970856988672",95.4024862,-16.0774936,"(M6.0)",99.9963,16.969,15.776,18.299,2.7314000129699707,1.0506199598312378,"38 (-20,+41)",38,30,41,20
64065,2944875632524591104,"06213271-1619578","FOF2383","CM","Gaia DR2 2944875632524591104",95.3862521,-16.3326991,"(M6.2)",99.9931,15.959,14.91,17.085,2.798609972000122,0.49262699484825134,"38 (-20,+41)",38,30,41,20
208638,4889098922445938432,"04064356-2821193","FORH","CM","Gaia DR2 4889098922445938432",61.6814113,-28.3551879,"(M0.2)",,12.961,11.964,13.956,10.142999649047852,1.174739956855774,"32.4 ± 1.3",32.4,1.3,1.3,1.3
1096,4853515084038073344,"03263705-3850158","FORH","CM","2MASS J03263705-3850158",51.6546369,-38.8377573,"(M3.4)",,13.708,12.504,15.223,12.429300308227539,1.6094,"32.4 ± 1.3",32.4,1.3,1.3,1.3
2744,4841643450834660608,"04001002-4256311","FORH","CM","2MASS J04001002-4256311",60.0419462,-42.9420027,"(M3.5)",,13.999,12.786,15.556,11.969300270080566,3.5561,"32.4 ± 1.3",32.4,1.3,1.3,1.3
2747,4841643382115183360,"04001374-4256348","FORH","CM","2MASS J04001374-4256348",60.057445,-42.9430299,"(M3.8)",,14.66,13.427,16.289,11.999199867248535,6.6897,"32.4 ± 1.3",32.4,1.3,1.3,1.3
3756,2978678571329039488,"04405328-1842351","FORH","HM","2MASS J04405328-1842351",70.2221936,-18.7098438,"(M3.9)",,14.219,12.977,15.876,13.305999755859375,5.4825,"32.4 ± 1.3",32.4,1.3,1.3,1.3
2848,4889151973881979008,"04055705-2809463","FORH","HM","2MASS J04055705-2809463",61.4880113,-28.1629289,"(M4.4)",,14.373,13.094,16.172,15.241600036621094,0.4123,"32.4 ± 1.3",32.4,1.3,1.3,1.3
4136,4820295711027399296,"05074932-3856271","FORH","HM","2MASS J05074932-3856271",76.9556413,-38.9408114,"(M6.0)",,14.957,13.635,16.874,10.236700057983398,0.3131,"32.4 ± 1.3",32.4,1.3,1.3,1.3
938,5047709900023081088,"03015675-3607260","FORH","CM","2MASS J03015675-3607260",45.4867522,-36.1239139,"(M6.0)",,15.711,14.376,17.757,13.452400207519531,6.2079,"32.4 ± 1.3",32.4,1.3,1.3,1.3
209125,5063537782224011776,"02280687-3247594","FORH","CM","Gaia DR2 5063537782224011776",37.0288426,-32.7998548,"(M6.0)",84.996,16.63,15.387,18.286,9.044500350952148,3.20497989654541,"32.4 ± 1.3",32.4,1.3,1.3,1.3
576461,3023312902260480128,"05450029-0425492","FSR1017","CM","Gaia EDR3 3023312902260480128",86.2506097,-4.4307643,"(M5.8)",,13.437,12.185,15.14,31.341400146484375,94.081,"15.7 (-8.1,+12.0)",15.7,10,12,8.1
1954259,5875038141608714880,"15150717-6245487","FSR1694","CM","Gaia DR3 5875038141608714880",228.7799,-62.763531,"(M5.8)",99.8295,18.05878,16.67373,18.98138,1.1879108810196808,2.520373552277556,"5.6 ± 2.7",5.6,2.7,2.7,2.7
581164,2016815938113703168,"23291974+6328503","FSR442","HM","Gaia DR2 2016815938113703168",352.3322946,63.4806385,"(M1.6)",99.9622,10.81,10.931,11.628,0.6808720231056213,14.3885,851.1,851.1,,,
68352,3018606923774658816,"05553418-0735097","GRORI","CM","Gaia DR2 3018606923774658816",88.8924599,-7.58604,"(M0.1)",,14.765,13.77,15.767,3.33882999420166,3.627120018005371,"11-18",14,4,4,4
79174,3220680492190983040,"05331068-0037475","GRORI","BF","Gaia DR2 3220680492190983040",83.294532,-0.6298805,"(M0.5)",95.5016,13.04,12.026,14.062,3.2455499172210693,1.1274593,"11-18",14,4,4,4
188342,3023002839981931392,"05522408-0402318","GRORI","CM","Gaia DR2 3023002839981931392",88.1003609,-4.0421476,"(M0.7)",51.5088,15.871,14.845,16.938,3.32955002784729,3.303040027618408,"11-18",14,4,4,4
65899,3012601837941626368,"05520655-0808126","GRORI","CM","Gaia DR2 3012601837941626368",88.0272976,-8.1368351,"(M1.1)",,15.115,14.067,16.222,3.3861401081085205,0.8604140281677246,"11-18",14,4,4,4
186638,2985762209351051520,"05271064-1251131","GRORI","CM","Gaia DR2 2985762209351051520",81.79435,-12.8536656,"(M1.8)",38.646,15.533,14.444,16.562,3.1932599544525146,3.460829973220825,"11-18",14,4,4,4
191351,3211770707089757184,"05121032-0519220","GRORI","CM","Gaia DR2 3211770707089757184",78.043045,-5.3228285,"(M2.6)",78.0257,16.436,15.289,17.773,3.1213200092315674,2.6202199459075928,"11-18",14,4,4,4
2790485,3220745466462177536,"05322136-0025525","GRORI","CM","Gaia DR3 3220745466462177536",83.089026,-0.431266,"(M4.5)",,17.48743,16.20096,18.84566,2.7782885444182512,0.8367104904933602,"11-18",14,4,4,4
365870,3217658660576757248,"05354531-0053321","GRORI","CM","V* V2587 Ori",83.9388001826386,-0.892288930411686,"(M4.9)",,17.733,16.418,19.402,2.6975300312042236,1.35,"11-18",14,4,4,4
191114,3208693105324403072,"05140693-0544571","GRORI","CM","Gaia DR2 3208693105324403072",78.528882,-5.7491945,"(M5.8)",,17.696,16.466,19.311,3.3861401081085205,0.3812200129032135,"11-18",14,4,4,4
75683,3210994829838336640,"05274595-0245492","GRORI","CM","Gaia DR2 3210994829838336640",81.9415124,-2.7636945,"(M6.0)",,15.211,14.085,16.469,2.695359945297241,0.366797,"11-18",14,4,4,4
74384,3208858650544539648,"05273666-0636248","GRORIS1","CM","Gaia DR2 3208858650544539648",81.9027743992764,-6.60684196880027,"(M0.2)",,14.662,13.662,15.528,3.0313899517059326,0.906569,13.3,13.3,0.3,0.3,0.3
79174,3220680492190983040,"05331068-0037475","GRORIS1","BF","Gaia DR2 3220680492190983040",83.294532,-0.6298805,"(M0.5)",,13.04,12.026,14.062,3.2455499172210693,1.1274593,13.3,13.3,0.3,0.3,0.3
191351,3211770707089757184,"05121032-0519220","GRORIS1","CM","Gaia DR2 3211770707089757184",78.043045,-5.3228285,"(M2.6)",,16.436,15.289,17.773,3.1213200092315674,2.6202199459075928,13.3,13.3,0.3,0.3,0.3
2790485,3220745466462177536,"05322136-0025525","GRORIS1","CM","Gaia DR3 3220745466462177536",83.089026,-0.431266,"(M4.5)",,17.48743,16.20096,18.84566,2.7782885444182512,0.8367104904933602,13.3,13.3,0.3,0.3,0.3
365870,3217658660576757248,"05354531-0053321","GRORIS1","CM","V* V2587 Ori",83.9388001826386,-0.892288930411686,"(M4.9)",,17.733,16.418,19.402,2.6975300312042236,1.35,13.3,13.3,0.3,0.3,0.3
191114,3208693105324403072,"05140693-0544571","GRORIS1","CM","Gaia DR2 3208693105324403072",78.528882,-5.7491945,"(M5.8)",,17.696,16.466,19.311,3.3861401081085205,0.3812200129032135,13.3,13.3,0.3,0.3,0.3
190970,3206857054048412288,"05131418-0841000","GRORIS1","CM","Gaia DR2 3206857054048412288",78.3091123,-8.6833356,"(M5.8)",,17.829,16.611,19.419,3.5876901149749756,2.5957300662994385,13.3,13.3,0.3,0.3,0.3
75683,3210994829838336640,"05274595-0245492","GRORIS1","CM","Gaia DR2 3210994829838336640",81.9415124,-2.7636945,"(M6.0)",,15.211,14.085,16.469,2.695359945297241,0.366797,13.3,13.3,0.3,0.3,0.3
191114,3208693105324403072,"05140693-0544571","GRORIS1A","CM","Gaia DR2 3208693105324403072",78.528882,-5.7491945,"(M5.8)",,17.696,16.466,19.311,3.3861401081085205,0.3812200129032135,13.2,13.2,0.8,0.8,0.8
68352,3018606923774658816,"05553418-0735097","GRORIS3","HM","Gaia DR2 3018606923774658816",88.8924599,-7.58604,"(M0.1)",,14.765,13.77,15.767,3.33882999420166,3.627120018005371,12.3,12.3,1.6,1.6,1.6
65899,3012601837941626368,"05520655-0808126","GRORIS3","HM","Gaia DR2 3012601837941626368",88.0272976,-8.1368351,"(M1.1)",,15.115,14.067,16.222,3.3861401081085205,0.8604140281677246,12.3,12.3,1.6,1.6,1.6
22613,6013036853874050048,"15420810-3557520","GRSCO","CM","Gaia DR2 6013036853874050048",235.533791,-35.964466,"(M0.0)",,12.943,11.952,13.935,7.265820026397705,4.9751200675964355,"5-40",15,18,25,10
18509,6079670522694989696,"12401707-4945560","GRSCO","CM","Gaia DR2 6079670522694989696",190.0709772514451,-49.765590967353226,"(M0.1)",,12.221,11.227,13.023,8.077400207519531,2.8065900802612305,"5-40",15,18,25,10
