moca_oid,GaiaDR3_ID,twomass_id,moca_aid,moca_mtid,designation,ra,dec,spectral_type,banyan_prob,gmag,rmag,bmag,parallax_mas,prot_days,age_string_myr,age_myr,age_myr_unc,age_myr_unc_pos,age_myr_unc_neg,k_m,k_cmsig,k_msigcom,k_snr,bp_rp,ebpminrp_gspphot,ruwe,parallax,bprp0
137372,5514563361818944256,08103676-4858389,VELA,HM,Gaia DR2 5514563361818944256,122.6531088,-48.9774723,(M3.7),,17.734,16.507,19.4,2.5154199600219727,1.328,2-9960,4981.0,4979.0,4979.0,4979.0,13.856,0.0597,0.0603,25.06,2.954256,,1.0070497,2.5154234801361017,
288246,5514359230613789184,08094128-4927074,VELA,HM,Gaia DR2 5514359230613789184,122.4219661,-49.4520622,(M3.7),,15.977,14.75,17.361,2.494309902191162,2.84,2-9960,4981.0,4979.0,4979.0,4979.0,12.23,0.0193,0.0211,112.05,2.689824,,2.3011246,2.494305412859904,
125313,5321248017697959808,08332808-5229553,VELA,HM,Gaia DR2 5321248017697959808,128.3668381,-52.4986407,(M3.7),,14.808,13.58,16.351,6.540750026702881,1.75,2-9960,4981.0,4979.0,4979.0,4979.0,11.023,0.0202,0.022,317.85,2.7763357,0.407,3.1787412,6.540751314551218,2.3693357
142840,5538807180895102720,07462980-3752442,VELA,HM,Gaia DR2 5538807180895102720,116.6240768,-37.8789363,(M3.7),,16.136,14.907,17.743,5.158559799194336,1.27,2-9960,4981.0,4979.0,4979.0,4979.0,12.319,0.0226,0.0242,81.06,2.8464117,0.3644,1.0363361,5.158562429990677,2.4820118
125386,5321572442349020160,08380122-5232017,VELA,HM,Gaia DR2 5321572442349020160,129.5049592,-52.5337558,(M3.7),,15.668,14.439,17.272,6.78046989440918,1.3,2-9960,4981.0,4979.0,4979.0,4979.0,11.864,0.029,0.0302,132.07,2.8382254,0.4283,1.0032481,6.780472134832555,2.4099255
137349,5514556421151886080,08092574-4903156,VELA,HM,Gaia DR2 5514556421151886080,122.357214,-49.0543052,(M3.7),,17.689,16.459,19.344,2.499119997024536,0.807,2-9960,4981.0,4979.0,4979.0,4979.0,13.87,0.0482,0.049,24.74,2.9492435,,0.97492224,2.499118559339169,
220480,5565909867636359808,07062901-3816059,VELA,CM,Gaia DR2 5565909867636359808,106.6208611,-38.2682746,(M3.8),,16.974,15.741,18.658,3.5213499069213867,0.8,2-9960,4981.0,4979.0,4979.0,4979.0,13.085,0.0358,0.0368,40.03,2.939396,,1.0599579,3.5213525033851147,
145388,5587337699998409344,07473687-3624258,VELA,HM,Gaia DR2 5587337699998409344,116.9035344,-36.4071153,(M3.8),,16.468,15.235,18.108,5.162280082702637,0.43,2-9960,4981.0,4979.0,4979.0,4979.0,12.674,0.0242,0.0257,58.45,2.8832903,0.4128,1.0944704,5.162281700610493,2.4704902
137080,5514343901868484992,08104554-4931459,VELA,HM,Gaia DR2 5514343901868484992,122.6896597,-49.5294224,(M3.8),,17.687,16.454,19.312,2.482239961624145,0.621,2-9960,4981.0,4979.0,4979.0,4979.0,13.726,0.0446,0.0454,28.25,2.9409065,0.5626,1.0783389,2.4822422488650067,2.3783064
137067,5514336308366644864,08091210-4927299,VELA,HM,Gaia DR2 5514336308366644864,122.3004239,-49.4583244,(M3.8),,18.055,16.822,19.746,2.602590084075928,1.573,2-9960,4981.0,4979.0,4979.0,4979.0,14.121,0.0506,0.0513,21.04,2.996582,0.5027,0.9510721,2.60258615461704,2.4938822
142702,5538621157270230144,07455957-3852412,VELA,HM,Gaia DR2 5538621157270230144,116.4981497,-38.8780596,(M3.8),,15.64,14.406,17.27,5.220330238342285,0.36,2-9960,4981.0,4979.0,4979.0,4979.0,11.82,0.0228,0.0244,128.36,2.8761444,0.4567,1.0719899,5.220333491243463,2.4194443
137180,5514369229297398400,08103780-4910118,VELA,HM,Gaia DR2 5514369229297398400,122.6574838,-49.1699629,(M3.8),,17.648,16.414,19.328,2.7741899490356445,1.251,2-9960,4981.0,4979.0,4979.0,4979.0,13.754,0.0517,0.0524,27.53,2.9740143,,1.0018944,2.7741931138318456,
142889,5538837142587754496,07464546-3740118,VELA,HM,Gaia DR2 5538837142587754496,116.6893548,-37.6699039,(M3.8),,16.438,15.203,18.087,5.3418498039245605,0.42,2-9960,4981.0,4979.0,4979.0,4979.0,12.585,0.0328,0.0339,63.45,2.8940525,0.4368,1.0500168,5.341846751565631,2.4572525
144413,5566076581085865984,07120187-3710430,VELA,CM,Gaia DR2 5566076581085865984,108.0077771,-37.1786098,(M3.8),,16.959,15.724,18.57,3.523519992828369,0.88,2-9960,4981.0,4979.0,4979.0,4979.0,13.062,0.0317,0.0328,42.33,2.8651476,0.4751,0.9438256,3.523518846783996,2.3900476
2967,4654322231790939776,04140126-7025236,VELA,CM,2MASS J04140126-7025236,63.5052223,-70.4231121,(M3.8),,15.082,13.846,16.728,10.351400375366213,0.8553,2-9960,4981.0,4979.0,4979.0,4979.0,11.253,0.0212,0.0229,223.99,2.8849611,0.454,1.0712633,10.3513954034781,2.4309611
142681,5538555701971794816,07493031-3825133,VELA,HM,Gaia DR2 5538555701971794816,117.3761904,-38.4203053,(M3.9),,15.694,14.454,17.324,5.176609992980957,0.47,2-9960,4981.0,4979.0,4979.0,4979.0,11.823,0.0242,0.0257,123.66,2.8810453,0.4298,1.0818331,5.176607614628619,2.4512453
389355,2944402151030113536,06194953-1704059,VELA,CM,Gaia eDR3 2944402151030113536,94.9564182,-17.0683044,(M3.9),,17.929,16.688,19.506,3.047300100326538,1.2083100080490112,2-9960,4981.0,4979.0,4979.0,4979.0,14.029,0.0603,0.0609,19.94,2.8727798,,1.0125366,3.047299722371827,
145421,5587943771423346432,,VELA,CM,Gaia DR2 5587943771423346432,113.4020545243433,-36.2563626452533,(M3.9),,15.277,14.036,16.47,5.024219989776611,1.74,2-9960,4981.0,4979.0,4979.0,4979.0,,,,,2.4430094,0.3461,1.3135307,5.024219923246398,2.0969093
220494,5565977315802930304,07055514-3754168,VELA,CM,Gaia DR2 5565977315802930304,106.4797252,-37.9046601,(M3.9),,16.998,15.757,18.615,3.491450071334839,1.71,2-9960,4981.0,4979.0,4979.0,4979.0,13.09,0.0367,0.0377,39.85,2.880269,0.4286,1.0329268,3.4914471277049346,2.451669
144337,5565916258547987840,07073428-3806201,VELA,HM,Gaia DR2 5565916258547987840,106.892839,-38.105602,(M3.9),,16.823,15.579,18.473,3.5882999897003174,0.84,2-9960,4981.0,4979.0,4979.0,4979.0,12.994,0.0419,0.0428,42.06,2.9115334,,1.0687436,3.5883018767410317,
137204,5514373794842183040,08101213-4904315,VELA,HM,Gaia DR2 5514373794842183040,122.550529,-49.0754639,(M3.9),,18.201,16.957,20.002,2.588550090789795,0.719,2-9960,4981.0,4979.0,4979.0,4979.0,14.205,0.0686,0.0691,18.17,3.106268,0.4348,1.0155635,2.588554661962952,2.671468
137085,5514345860373552896,08094055-4932144,VELA,HM,Gaia DR2 5514345860373552896,122.418973,-49.537342,(M3.9),,18.425,17.179,20.292,2.3592801094055176,1.221,2-9960,4981.0,4979.0,4979.0,4979.0,14.431,0.0872,0.0876,14.76,3.2205086,0.4108,1.0176146,2.3592764260022725,2.8097086
142749,5538686406413750016,07421665-3825174,VELA,HM,Gaia DR2 5538686406413750016,115.5692619,-38.4214558,(M3.9),,16.751,15.505,18.448,5.226280212402344,0.18,2-9960,4981.0,4979.0,4979.0,4979.0,12.912,0.0355,0.0365,48.6,2.9533377,0.4257,0.99504584,5.2262849691857625,2.5276377
220535,5566273904766569472,07045780-3705360,VELA,CM,Gaia DR2 5566273904766569472,106.2407973,-37.0933216,(M4.0),,16.797,15.549,18.458,3.669029951095581,0.48,2-9960,4981.0,4979.0,4979.0,4979.0,12.822,0.0332,0.0343,51.01,2.9242783,,1.0566121,3.6690340007342095,
124568,5316965243808427392,08464263-5508129,VELA,BF,Gaia DR2 5316965243808427392,131.677415,-55.1368301,(M4.0),,15.057,13.807,16.718,6.8618597984313965,0.4,2-9960,4981.0,4979.0,4979.0,4979.0,11.145,0.0194,0.0212,274.42,2.9187412,,1.6377174,6.861856626397646,
283376,5514357443907063040,08113562-4912217,VELA,HM,GES J08113562-4912217,122.898417,-49.206039,(M4.0),,17.551,16.301,19.17,4.545390129089356,4.301,2-9960,4981.0,4979.0,4979.0,4979.0,13.657,0.0712,0.0717,31.16,2.89073,0.3842,1.0425413,4.545395077289913,2.5065298
446956,5590482058433265024,07101086-3532588,VELA,CM,Gaia eDR3 5590482058433265024,107.5452111,-35.5496793,(M4.0),,16.327,15.076,17.868,3.3422300815582275,0.5,2-9960,4981.0,4979.0,4979.0,4979.0,12.491,0.0209,0.0226,76.74,2.8135557,,1.7823106,3.342231976593672,
220802,5577894853615745152,07010092-3712518,VELA,CM,Gaia DR2 5577894853615745152,105.2537506,-37.2143825,(M4.0),,16.592,15.34,18.259,3.807919979095459,1.49,2-9960,4981.0,4979.0,4979.0,4979.0,12.663,0.038,0.039,59.05,2.9307594,,1.2121512,3.807916055869785,
124912,5318359153978705920,08492254-5257411,VELA,HM,Gaia DR2 5318359153978705920,132.3436898,-52.9613343,(M4.0),,16.024,14.771,17.722,6.502630233764648,1.23,2-9960,4981.0,4979.0,4979.0,4979.0,12.11,0.0226,0.0242,105.3,2.9584417,0.4393,0.9792811,6.502633929413036,2.5191417
137146,5514364723870890112,08091316-4917385,VELA,HM,Gaia DR2 5514364723870890112,122.3048966,-49.2940383,(M4.0),,18.408,17.154,20.23,2.3264400959014893,0.604,2-9960,4981.0,4979.0,4979.0,4979.0,14.506,0.074,0.0745,14.76,3.176014,0.4597,1.0485702,2.326439780623886,2.7163138
142732,5538661186366007168,07422860-3848376,VELA,CM,Gaia DR2 5538661186366007168,115.6191015,-38.8104224,(M4.0),,16.68,15.426,18.398,5.445129871368408,0.39,2-9960,4981.0,4979.0,4979.0,4979.0,12.774,0.0304,0.0316,57.12,2.9824963,0.4451,1.1181946,5.445127291679102,2.5373962
3411,4781262017448757120,04293391-5138518,VELA,CM,2MASS J04293391-5138518,67.3912344,-51.6475925,(M4.1),,14.164,12.909,15.891,12.76580047607422,6.3288,2-9960,4981.0,4979.0,4979.0,4979.0,10.158,0.0159,0.0181,705.05,2.9835987,,4.034083,12.765806996714538,
1967980,2944893220412325888,,VELA,CM,Gaia DR3 2944893220412325888,95.2210827,-16.1735903,(M4.1),,18.17414,16.91849,19.73148,2.53726696909194,1.025007841907626,2-9960,4981.0,4979.0,4979.0,4979.0,,,,,2.813326,0.3124,1.0182236,2.53726696909194,2.5009258
142595,5537621735560202752,,VELA,HM,Gaia DR2 5537621735560202752,117.8847655,-39.794498,(M4.1),,16.246,14.99,17.663,5.167910099029541,0.76,2-9960,4981.0,4979.0,4979.0,4979.0,,,,,2.686161,0.3369,1.0277542,5.167911802575865,2.349261
124715,5317541907606547200,08530884-5337231,VELA,HM,Gaia DR2 5317541907606547200,133.2866637,-53.6229632,(M4.1),,16.141,14.883,17.871,6.572889804840088,0.65,2-9960,4981.0,4979.0,4979.0,4979.0,12.245,0.0194,0.0212,92.99,2.9963274,0.4912,1.0007305,6.5728890325009885,2.5051274
137186,5514370839904590464,08104978-4908197,VELA,HM,Gaia DR2 5514370839904590464,122.7073989,-49.1388301,(M4.1),,18.339,17.081,20.084,2.517849922180176,0.859,2-9960,4981.0,4979.0,4979.0,4979.0,14.414,0.0744,0.0749,14.99,3.0660229,0.4649,1.0370886,2.51785276011493,2.6011229
137116,5514356271375328000,08104693-4915213,VELA,HM,Gaia DR2 5514356271375328000,122.695529,-49.2558926,(M4.1),,18.355,17.097,20.118,2.660130023956299,1.038,2-9960,4981.0,4979.0,4979.0,4979.0,14.349,0.0697,0.0702,15.92,3.0843086,,1.0055686,2.6601290734858054,
220836,5578455295308849664,,VELA,CM,Gaia DR2 5578455295308849664,106.52962060958058,-35.75310965527411,(M4.1),,16.918,15.66,18.477,3.539220094680786,1.04,2-9960,4981.0,4979.0,4979.0,4979.0,,,,,2.8326778,0.4138,0.96086663,3.5392180990513022,2.4188778
387703,2925332393159660032,06461572-2307185,VELA,CM,Gaia eDR3 2925332393159660032,101.565496992844,-23.1217516337565,(M4.1),,18.573,17.314,20.235,2.3789799213409424,0.9002220034599304,2-9960,4981.0,4979.0,4979.0,4979.0,14.612,0.1109,0.1112,11.66,2.9466515,0.3729,0.9830104,2.378980837748151,2.5737514
137155,5514366063900874752,08100459-4911388,VELA,HM,Gaia DR2 5514366063900874752,122.5191153,-49.1940498,(M4.1),,18.526,17.267,20.251,2.5350000858306885,0.624,2-9960,4981.0,4979.0,4979.0,4979.0,14.601,0.0932,0.0936,12.62,3.0526123,0.2898,1.0618616,2.5350035426107858,2.7628124
137210,5514374275879084544,08104682-4903475,VELA,HM,Gaia DR2 5514374275879084544,122.6950478,-49.0631974,(M4.1),,18.572,17.311,20.289,2.58641004562378,0.756,2-9960,4981.0,4979.0,4979.0,4979.0,14.535,0.0815,0.082,13.41,3.0389652,0.3482,1.0454642,2.5864077664458667,2.6907651
221414,5589664369679329792,,VELA,CM,Gaia DR2 5589664369679329792,111.20349615809032,-35.92172133657069,(M4.1),,16.551,15.289,17.978,3.502559900283813,5.8,2-9960,4981.0,4979.0,4979.0,4979.0,,,,,2.716506,0.38,1.0259196,3.502563222993595,2.336506
125287,5321150951435896064,08344264-5317025,VELA,CM,Gaia DR2 5321150951435896064,128.6775195,-53.283973,(M4.2),,15.97,14.707,17.689,6.717520236968994,0.93,2-9960,4981.0,4979.0,4979.0,4979.0,12.045,0.0191,0.0209,115.72,2.988924,0.3909,1.0960879,6.717521431217474,2.5980241
283335,5516065432141059328,08105300-4852322,VELA,HM,GES J08105300-4852322,122.72085,-48.875622,(M4.2),,17.97,16.706,19.703,3.996730089187622,10.312,2-9960,4981.0,4979.0,4979.0,4979.0,14.003,0.0489,0.0497,21.89,3.0235252,0.3616,1.2167242,3.996733207407808,2.6619253
145102,5585448597279052416,07325065-3756296,VELA,CM,Gaia DR2 5585448597279052416,113.2109512,-37.9415065,(M4.2),,17.192,15.927,18.944,5.483960151672363,0.85,2-9960,4981.0,4979.0,4979.0,4979.0,13.247,0.0304,0.0316,35.7,3.0265512,0.4174,1.0388552,5.483957418905175,2.6091514
137143,5514363486921410560,08090923-4920425,VELA,HM,Gaia DR2 5514363486921410560,122.288498,-49.345161,(M4.3),,18.394,17.124,19.829,2.799329996109009,0.846,2-9960,4981.0,4979.0,4979.0,4979.0,14.404,0.0804,0.0809,16.21,2.7697716,0.382,0.98658115,2.7993336138852385,2.3877716
137378,5514566037579013120,08095332-4855375,VELA,HM,Gaia DR2 5514566037579013120,122.472188,-48.927101,(M4.3),,18.886,17.616,20.925,2.3473000526428223,0.784,2-9960,4981.0,4979.0,4979.0,4979.0,14.929,0.0995,0.0999,9.33,3.3858452,,1.0439777,2.347299991386855,
142630,5538346760399645440,07485066-3934098,VELA,CM,Gaia DR2 5538346760399645440,117.211096,-39.569389,(M4.3),,16.384,15.113,18.085,5.389309883117676,0.62,2-9960,4981.0,4979.0,4979.0,4979.0,12.43,0.0303,0.0315,70.7,2.9845667,0.443,1.0912904,5.389304953393028,2.5415666
137147,5514364861310955008,08092353-4916271,VELA,HM,Gaia DR2 5514364861310955008,122.348053,-49.274208,(M4.3),,18.706,17.435,20.408,2.410259962081909,0.943,2-9960,4981.0,4979.0,4979.0,4979.0,14.675,0.0879,0.0883,11.79,3.0597572,0.5508,0.9742506,2.410262746313052,2.5089571
137049,5514322942427804160,08091804-4935452,VELA,HM,Gaia DR2 5514322942427804160,122.3251491,-49.5958682,(M4.3),,18.393,17.12,20.299,2.6164400577545166,0.607,2-9960,4981.0,4979.0,4979.0,4979.0,14.392,0.0608,0.0614,16.39,3.2586765,0.5887,1.0444131,2.616443314245647,2.6699765
1967988,2945083676440924800,06204376-1605381,VELA,CM,Gaia DR3 2945083676440924800,95.182364,-16.093927,(M4.3),,18.47284,17.19975,20.14764,2.4226580209527926,0.9735807613401454,2-9960,4981.0,4979.0,4979.0,4979.0,14.345,0.0712,0.0717,15.43,2.947443,0.6367,0.9980663,2.4226580209527926,2.310743
389570,2945118315356650880,06214940-1546578,VELA,CM,Gaia eDR3 2945118315356650880,95.45582489329,-15.7827030265973,(M4.3),,17.968,16.692,19.255,2.776900053024292,1.310289978981018,2-9960,4981.0,4979.0,4979.0,4979.0,14.061,0.0524,0.0531,19.37,2.6329327,0.4138,1.0392202,2.776900261401273,2.2191327
137789,5515859273711523328,08120188-4907020,VELA,HM,Gaia DR2 5515859273711523328,123.007844,-49.117249,(M4.4),,17.711,16.431,19.616,2.658790111541748,0.393,2-9960,4981.0,4979.0,4979.0,4979.0,13.657,0.0446,0.0454,31.16,3.2471657,0.5734,0.9984323,2.658791700064005,2.6737657
256721,5514366308719592704,08095604-4911161,VELA,HM,2MASS J08095604-4911161,122.483436,-49.1877134,(M4.4),,18.648,17.368,20.458,2.4598100185394287,0.609,2-9960,4981.0,4979.0,4979.0,4979.0,14.556,0.0815,0.082,13.15,3.1644497,0.0818,0.92139876,2.4598102921982767,3.0826497
446848,5589687253265752960,07280207-3556436,VELA,CM,Gaia eDR3 5589687253265752960,112.008655,-35.945465,(M4.5),,15.576,14.291,16.883,3.376499891281128,3.9,2-9960,4981.0,4979.0,4979.0,4979.0,11.752,0.0286,0.0299,162.41,2.6434288,0.3865,1.4527392,3.3764978029026183,2.256929
137392,5514573601020715136,08084064-4853377,VELA,HM,Gaia DR2 5514573601020715136,122.1693024,-48.8938455,(M4.5),,17.948,16.663,19.476,2.6730599403381348,1.063,2-9960,4981.0,4979.0,4979.0,4979.0,14.006,0.054,0.0547,23.39,2.8711262,0.3958,1.026972,2.673060213186619,2.475326
220493,5565973673670279168,07064543-3748493,VELA,BF,Gaia DR2 5565973673670279168,106.689314,-37.813705,(M4.6),,16.667,15.375,18.489,3.6341300010681152,0.33,2-9960,4981.0,4979.0,4979.0,4979.0,12.544,0.0328,0.0339,65.89,3.1314468,0.5111,1.129492,3.634131452945321,2.6203468
256649,5514366648016391296,08092629-4913257,VELA,HM,2MASS J08092629-4913257,122.3594425,-49.2237034,(M4.6),,18.818,17.524,20.537,2.4314301013946533,1.101,2-9960,4981.0,4979.0,4979.0,4979.0,14.727,0.1119,0.1122,11.24,3.0922241,0.5666,1.0288311,2.431432145658776,2.525624
124778,5317891964614977792,08410809-5358445,VELA,HM,Gaia DR2 5317891964614977792,130.2835411,-53.9789699,(M4.6),,16.916,15.622,18.801,6.483489990234375,0.76,2-9960,4981.0,4979.0,4979.0,4979.0,12.829,0.0315,0.0327,56.21,3.1872683,0.5057,0.9800717,6.483494798873829,2.6815681
1967985,2944919299454137984,06213875-1603110,VELA,CM,Gaia DR3 2944919299454137984,95.41149,-16.053076,(M4.6),,17.8032,16.50803,19.14037,2.497877442834052,0.7659770539229867,2-9960,4981.0,4979.0,4979.0,4979.0,13.997,0.0794,0.0799,20.54,2.6319733,0.4803,1.0084859,2.497877442834052,2.1516733
256868,5514355343662349056,08110583-4916250,VELA,HM,2MASS J08110583-4916250,122.7742519,-49.2736452,(M4.6),,18.828,17.531,20.797,2.6891798973083496,0.853,2-9960,4981.0,4979.0,4979.0,4979.0,14.575,0.0893,0.0897,12.92,3.3278484,0.1606,1.0084432,2.6891798776070504,3.1672485
145161,5586739153354818432,,VELA,CM,Gaia DR2 5586739153354818432,115.08210761644392,-38.26415536366405,(M4.7),,16.078,14.778,17.7,5.013830184936523,3.72,2-9960,4981.0,4979.0,4979.0,4979.0,,,,,2.9323826,0.4773,1.1640621,5.013831587737606,2.4550827
256871,5514357955003554560,08110699-4912236,VELA,HM,2MASS J08110699-4912236,122.779156,-49.206577,(M4.7),,18.606,17.305,20.251,2.491509914398194,0.518,2-9960,4981.0,4979.0,4979.0,4979.0,14.482,0.0798,0.0803,14.08,3.0171947,0.4862,1.026073,2.491514095109048,2.5309947
221413,5589664369679329280,,VELA,CM,Gaia DR2 5589664369679329280,111.20350930155884,-35.92114396992255,(M4.9),,17.231,15.912,18.839,3.3635900020599365,5.81,2-9960,4981.0,4979.0,4979.0,4979.0,,,,,2.9746733,,1.0567389,3.36359387203116,
137077,5514341565411204736,08100058-4937326,VELA,HM,Gaia DR2 5514341565411204736,122.502456,-49.625744,(M5.0),,18.541,17.218,20.411,2.335510015487671,1.418,2-9960,4981.0,4979.0,4979.0,4979.0,14.407,0.0625,0.0631,15.09,3.3098373,0.491,1.1280124,2.335511287832099,2.8188374
256732,5514366029542062336,08100178-4912585,VELA,HM,2MASS J08100178-4912585,122.5075346,-49.2162601,(M5.0),,19.66,18.336,20.891,2.455420017242432,0.551,2-9960,4981.0,4979.0,4979.0,4979.0,15.588,0.2048,0.205,5.08,2.6279945,,1.0097084,2.455415195022508,
124820,5318112004377552768,08404046-5322507,VELA,HM,Gaia DR2 5318112004377552768,130.168435,-53.3806429,(M5.0),,17.102,15.777,19.122,6.660679817199707,0.25,2-9960,4981.0,4979.0,4979.0,4979.0,12.846,0.0272,0.0285,55.34,3.3526573,0.5244,1.0611947,6.660676323582001,2.8282573
282561,5514356030857885696,08105330-4916485,VELA,HM,Cl* NGC 2547 OJD 101,122.722114,-49.280148,(M5.0),,19.489,18.162,21.058,2.4245400428771973,0.586,2-9960,4981.0,4979.0,4979.0,4979.0,15.12,0.1451,0.1454,7.82,2.9790154,,1.0880097,2.4245426881038603,
289421,5590179284718158208,07122369-3621076,VELA,CM,Gaia DR2 5590179284718158208,108.098733,-36.352135,(M5.1),,16.938,15.604,18.464,3.0601799488067627,0.9,2-9960,4981.0,4979.0,4979.0,4979.0,12.996,0.036,0.037,44.98,2.9311657,,2.1909456,3.060181998249927,
170605,5514348098058500736,08101841-4926312,VELA,HM,Gaia DR2 5514348098058500736,122.5766756,-49.4419898,(M5.2),,17.481,16.141,19.235,2.522130012512207,0.512,2-9960,4981.0,4979.0,4979.0,4979.0,13.354,0.0244,0.0259,39.79,3.17058,0.7368,1.5389894,2.5221284249588405,2.43378
283391,5514298924970807424,08115815-4933283,VELA,CM,GES J08115815-4933283,122.9922981,-49.5578304,(M5.2),,18.068,16.726,20.107,2.506999969482422,0.456,2-9960,4981.0,4979.0,4979.0,4979.0,13.696,0.0315,0.0327,30.06,3.465496,,1.0073973,2.507004596165945,
256575,5514339916139470848,08085228-4923097,VELA,HM,2MASS J08085228-4923097,122.2179412,-49.3859906,(M5.2),,19.473,18.13,21.188,3.6410999298095694,0.712,2-9960,4981.0,4979.0,4979.0,4979.0,15.218,0.1356,0.1359,7.66,3.0968857,,1.0250704,3.641103443310062,
282584,5514354587747828864,08104689-4921338,VELA,HM,Cl* NGC 2547 OJD 73,122.6952815,-49.3594297,(M5.3),,18.644,17.297,20.96,2.627890110015869,0.188,2-9960,4981.0,4979.0,4979.0,4979.0,14.291,0.0597,0.0603,16.79,3.7290516,0.7019,1.0157781,2.627889889766599,3.0271516
282564,5514363383842195328,08090806-4921595,VELA,HM,Cl* NGC 2547 OJD 106,122.283599,-49.366543,(M5.3),,19.673,18.324,21.398,2.599980115890503,0.499,2-9960,4981.0,4979.0,4979.0,4979.0,15.468,0.1835,0.1837,6.08,3.1429749,,1.0438024,2.599978533948646,
282602,5514368400364017408,08104123-4912219,VELA,HM,Cl* NGC 2547 OJD 94,122.671803,-49.206104,(M5.3),,19.339,17.988,20.828,2.858799934387207,0.456,2-9960,4981.0,4979.0,4979.0,4979.0,14.888,0.1305,0.1308,9.69,2.9000435,,1.0569837,2.858802350821949,
137856,5516066016256615808,08110514-4849151,VELA,HM,Gaia DR2 5516066016256615808,122.7714247,-48.8208752,(M5.5),,17.691,16.468,19.321,2.605020046234131,2.408,2-9960,4981.0,4979.0,4979.0,4979.0,13.979,0.0614,0.062,22.38,2.9090252,0.4619,1.0430499,2.605024617466317,2.4471252
144273,5565321731993366528,07132288-3716430,VELA,HM,Gaia DR2 5565321731993366528,108.3452872,-37.2786288,(M5.5),,16.341,15.039,17.731,3.475600004196167,1.34,2-9960,4981.0,4979.0,4979.0,4979.0,12.536,0.029,0.0302,71.12,2.714735,,2.3810678,3.4755978700408816,
137068,5514336480165371264,08085463-4927033,VELA,CM,Gaia DR2 5514336480165371264,122.2275965,-49.450923,(M5.5),,17.664,16.379,19.246,2.295130014419556,1.108,2-9960,4981.0,4979.0,4979.0,4979.0,13.779,0.0397,0.0406,28.83,2.9818058,0.488,1.0053419,2.295132166788885,2.493806
137125,5514359883448845696,08091713-4925277,VELA,HM,Gaia DR2 5514359883448845696,122.32137,-49.4243764,(M5.5),,16.758,15.606,18.162,2.717900037765503,0.56,2-9960,4981.0,4979.0,4979.0,4979.0,13.147,0.029,0.0302,51.6,2.623847,0.3683,1.0590159,2.717901400894778,2.255547
256587,5514320880843244416,08085529-4939292,VELA,HM,2MASS J08085529-4939292,122.2303781,-49.6581165,(M5.5),,18.387,17.04,20.414,2.8059298992156982,0.624,2-9960,4981.0,4979.0,4979.0,4979.0,13.943,0.0434,0.0442,24.79,3.4499035,,1.0056387,2.8059285991487117,
145414,5587851893482090880,07362422-3650373,VELA,CM,Gaia DR2 5587851893482090880,114.1008361,-36.8436557,(M5.5),,16.133,14.919,17.674,5.197060108184815,0.62,2-9960,4981.0,4979.0,4979.0,4979.0,12.414,0.0257,0.0271,76.88,2.7639427,0.3797,1.038111,5.197060587854956,2.3842428
220529,5566198004104011008,07050151-3718552,VELA,HM,Gaia DR2 5566198004104011008,106.2562696,-37.3153467,(M5.5),,17.093,15.802,18.899,3.6263599395751953,0.42,2-9960,4981.0,4979.0,4979.0,4979.0,13.002,0.0328,0.0339,43.21,3.1128187,0.4757,0.9955716,3.626361732501236,2.6371188
447029,5591318825443604352,07290268-3445300,VELA,CM,Gaia eDR3 5591318825443604352,112.2611538,-34.758306,(M5.5),,16.858,15.634,18.479,2.4830899238586426,2.89,2-9960,4981.0,4979.0,4979.0,4979.0,13.082,0.0318,0.0329,47.71,2.902361,0.5048,1.1079077,2.483093276482933,2.3975608
368238,5514370874267144320,08105297-4907162,VELA,HM,[IHA2008] N2547-1-7-1890,122.7207846,-49.1211836,(M5.5),,18.494,17.111,20.048,2.3841099739074707,0.227,2-9960,4981.0,4979.0,4979.0,4979.0,14.174,0.0734,0.0739,18.7,3.0225773,,0.9621385,2.3841086350198752,
124955,5318502743323310848,08415356-5257556,VELA,HM,Gaia DR2 5318502743323310848,130.4730553,-52.9653701,(M5.6),,15.772,14.525,17.415,6.5512800216674805,1.52,2-9960,4981.0,4979.0,4979.0,4979.0,11.931,0.0242,0.0257,128.53,2.8973885,0.3998,1.0436826,6.551284647879955,2.4975884
125012,5318571840758892288,08401000-5235115,VELA,HM,Gaia DR2 5318571840758892288,130.041693,-52.586529,(M5.6),,16.703,15.359,18.764,6.544950008392334,0.11,2-9960,4981.0,4979.0,4979.0,4979.0,12.465,0.0342,0.0353,78.6,3.4104748,0.5386,1.0926965,6.544954301351445,2.8718748
145270,5586880818556287872,07433338-3729039,VELA,HM,Gaia DR2 5586880818556287872,115.8889968,-37.4843935,(M5.6),,15.735,14.555,17.172,5.102550029754639,1.08,2-9960,4981.0,4979.0,4979.0,4979.0,12.079,0.0275,0.0288,104.67,2.6275864,0.328,1.0210805,5.1025526747716645,2.2995863
124766,5317838088544453760,08391040-5436118,VELA,HM,Gaia DR2 5317838088544453760,129.7931901,-54.6031841,(M5.6),,16.828,15.536,18.68,6.818270206451416,0.78,2-9960,4981.0,4979.0,4979.0,4979.0,12.785,0.0358,0.0368,56.55,3.1493597,0.492,0.9985227,6.818273642007476,2.6573596
