moca_oid,GaiaDR3_ID,twomass_id,moca_aid,moca_mtid,designation,ra,dec,spectral_type,banyan_prob,gmag,rmag,bmag,parallax_mas,prot_days,age_string_myr,age_myr,age_myr_unc,age_myr_unc_pos,age_myr_unc_neg,phot_g_mean_mag,bp_rp,ruwe,parallax,ebpminrp_gspphot,bprp0,flag_high_ruwe
17478,5239536402352776832,10523282-6520242,IC2602,HM,Gaia DR2 5239536402352776832,163.13653815865592,-65.3400058092216,(M5.6),99.9995,16.515,15.219,18.368,6.572110176086426,0.5,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,16.55651,3.1756096,1.0444434,6.572112790846123,0.485,2.6906095,False
256868,5514355343662349056,08110583-4916250,NGC2547,HM,2MASS J08110583-4916250,122.7742519,-49.2736452,(M4.6),99.9994,18.828,17.531,20.797,2.6891798973083496,0.853,34.9 ± 1.2,34.9,1.2,1.2,1.2,18.92606,3.3278484,1.0084432,2.6891798776070504,0.1606,3.1672485,False
137367,5514562365386452096,08093744-4902027,NGC2547,HM,Gaia DR2 5514562365386452096,122.4060311,-49.0341218,(M5.8),99.9994,16.584,15.464,17.853,2.610949993133545,1.963,34.9 ± 1.2,34.9,1.2,1.2,1.2,16.685713,2.4481955,1.0089986,2.6109521823199726,0.3288,2.1193955,False
16529,3314597408180024960,04275919+1845327,CHYA,HM,LP 415-109,66.9970815507925,18.7589810385494,(M3.3),99.9994,12.94,11.742,14.443,19.12820053100586,3.3,695 +85/-67,695.0,76.0,85.0,67.0,12.942235,2.7030401,1.0694257,19.12817304877517,,,False
17301,5239891785131767936,10375465-6408565,IC2602,HM,Gaia DR2 5239891785131767936,159.47754970276603,-64.14896988152009,(M4.7),99.9994,16.387,15.087,18.21,6.53292989730835,0.14,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,16.42416,3.1484022,1.1318393,6.5329344412444295,0.4705,2.6779022,False
17243,5251863473887922944,10291767-6400158,IC2602,HM,Gaia DR2 5251863473887922944,157.3234995559411,-64.00433427573968,(M5.5),99.9994,15.332,14.097,16.962,6.533939838409424,0.41,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,15.368507,2.8879576,1.026511,6.53393762082962,0.4213,2.4666576,False
137088,5514346792388520192,08094053-4930204,NGC2547,HM,Gaia DR2 5514346792388520192,122.41886,-49.5056941,(M3.2),99.9994,17.123,15.932,18.634,2.5750598907470703,1.694,34.9 ± 1.2,34.9,1.2,1.2,1.2,17.24331,2.7764816,1.0722991,2.5750555420322256,0.4137,2.3627815,False
137119,5514358058081825920,08110933-4911533,NGC2547,HM,Gaia DR2 5514358058081825920,122.7888675,-49.1981659,(M5.7),99.9994,17.657,16.418,19.343,2.5886499881744385,1.074,34.9 ± 1.2,34.9,1.2,1.2,1.2,17.757626,2.989521,1.0296551,2.5886462545574984,,,False
17438,5239635976879703424,10501130-6434402,IC2602,HM,2MASS J10501130-6434402,162.547093,-64.57785,(M5.8),99.9994,15.972,14.725,17.646,6.637070178985596,0.7,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,16.012342,2.9472322,1.0166259,6.637070506856741,0.4961,2.4511323,False
3153,3311120722349948672,04205604+1451345,HYA,HM,LP 475-9,65.2340952,14.8595071,(M5.9),99.9994,15.125,13.84,16.986,20.60059928894043,1.395,695 +85/-67,695.0,76.0,85.0,67.0,15.127425,3.1471786,1.0222328,20.600621399663094,0.002,3.1451786,False
137102,5514352530464639872,08114045-4920115,NGC2547,HM,Gaia DR2 5514352530464639872,122.918504,-49.3364495,(M0.4),99.9994,15.872,14.861,16.904,2.545720100402832,4.2,34.9 ± 1.2,34.9,1.2,1.2,1.2,15.997763,2.1126938,0.9922955,2.5457178016802655,1.3974,0.71529377,False
137859,5516067356286460288,08113238-4848010,NGC2547,HM,Gaia DR2 5516067356286460288,122.8849216,-48.8002981,(M2.2),99.9994,16.677,15.555,17.971,2.6054599285125732,9.523,34.9 ± 1.2,34.9,1.2,1.2,1.2,16.768616,2.468298,0.9547855,2.605462769707044,0.3218,2.146498,False
16521,49124190961270656,04213829+2018102,HYA,HM,Cl* Melotte 25 REID 162,65.4101078389994,20.3026573254682,(M4.6),99.9994,14.746,13.45,16.638,26.736400604248047,0.33,695 +85/-67,695.0,76.0,85.0,67.0,14.746433,3.1887932,1.1433353,26.73644863516642,0.0004,3.188393,False
118212,5251903880939228544,10374942-6400505,IC2602,HM,Gaia DR2 5251903880939228544,159.4557755,-64.0139854,(M0.8),99.9994,13.962,12.935,15.034,6.552619934082031,4.01,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,14.003589,2.1215706,1.0571309,6.552623899311453,,,False
163283,63395989328447232,03434706+2051363,HYA,HM,Gaia DR2 63395989328447232,55.9467869,20.8599697,(M3.2),99.9994,13.313,12.121,14.811,22.243499755859375,12.32,695 +85/-67,695.0,76.0,85.0,67.0,13.314799,2.6912184,1.2424577,22.243532402373564,1e-04,2.6911185,True
137029,5514296627169047808,08105358-4934574,NGC2547,HM,Gaia DR2 5514296627169047808,122.7232153,-49.5826097,(M2.4),99.9994,16.638,15.506,17.946,2.6443400382995605,5.325,34.9 ± 1.2,34.9,1.2,1.2,1.2,16.758574,2.5106936,1.0424106,2.6443399610260117,0.3208,2.1898935,False
17355,5241373548848085888,10453580-6341437,IC2602,HM,2MASS J10453580-6341437,161.399192,-63.695488,(M3.5),99.9994,15.325,14.112,16.884,6.504930019378662,1.35,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,15.366513,2.798108,1.0157073,6.5049292272275085,0.4027,2.3954082,False
17470,5241082659305464192,10541075-6438294,IC2602,HM,Gaia DR2 5241082659305464192,163.5446158145166,-64.64146329265384,(M3.7),99.9994,15.656,14.427,17.263,6.59630012512207,1.08,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,15.698622,2.8625412,1.1288604,6.596300099958218,0.436,2.4265413,False
28901,145830533592284288,04300048+2222304,HYA,HM,Gaia DR2 145830533592284288,67.50260705725071,22.374843927977256,(M6.0),99.9994,16.144,14.761,18.468,24.65399932861328,0.9178060293197632,695 +85/-67,695.0,76.0,85.0,67.0,16.144054,3.7070951,1.0684454,24.653959274879142,,,False
137185,5514370157010230784,08105943-4908329,NGC2547,HM,Gaia DR2 5514370157010230784,122.747649,-49.142479,(M3.0),99.9994,17.16,15.979,18.625,2.6806800365448,1.752,34.9 ± 1.2,34.9,1.2,1.2,1.2,17.258665,2.706232,0.9606257,2.6806793488775695,0.3598,2.346432,False
17439,5239507608889993600,10471204-6514341,IC2602,HM,2MASS J10471204-6514341,161.800197,-65.242821,(M6.0),99.9994,17.145,15.836,19.075,6.448750019073486,0.72,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,17.186275,3.2663975,1.0491824,6.448745801464014,0.5071,2.7592974,False
17441,5241179175815902464,10533773-6355143,IC2602,HM,Gaia DR2 5241179175815902464,163.4069736731317,-63.92062654723611,(M4.2),99.9994,16.236,14.967,17.974,6.741950035095215,0.75,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,16.276094,3.033002,0.98701787,6.741950229797568,0.4967,2.5363019,False
137310,5514534293479431296,08081455-4909326,NGC2547,HM,Gaia DR2 5514534293479431296,122.0606183,-49.1590807,(M2.7),99.9993,16.808,15.649,18.21,2.5915400981903076,2.43,34.9 ± 1.2,34.9,1.2,1.2,1.2,16.913374,2.6255188,1.0169289,2.591539123868462,0.3546,2.2709188,False
17532,5238782717164896000,10581393-6531154,IC2602,HM,Gaia DR2 5238782717164896000,164.5578744029919,-65.52091832860935,(M5.9),99.9993,16.047,14.806,17.728,6.561389923095703,0.96,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,16.09365,2.951727,1.0280322,6.561394822453787,0.4787,2.473027,False
256841,5514563907273748992,08105109-4855231,NGC2547,HM,2MASS J08105109-4855231,122.7129067,-48.9230929,(M5.8),99.9993,18.513,17.216,20.22,2.6751699447631836,0.886,34.9 ± 1.2,34.9,1.2,1.2,1.2,18.597164,3.0579624,0.93736607,2.6751697809769386,0.2855,2.7724624,False
137855,5516065840159179264,08112069-4849225,NGC2547,HM,Gaia DR2 5516065840159179264,122.836228,-48.822929,(M2.6),99.9993,16.87,15.723,18.234,2.5617599487304688,2.758,34.9 ± 1.2,34.9,1.2,1.2,1.2,16.96414,2.5668936,1.042387,2.561763315174225,0.3545,2.2123935,False
5783,661216747867811328,08395135+1918201,PRA,HM,2MASS J08395135+1918201,129.9637986,19.3054897,(M6.0),99.9993,17.225,15.987,18.824,5.3586602210998535,2.3435,617,617.0,25.0,40.0,10.0,17.243624,2.8497887,1.0549009,5.358658362688426,0.4335,2.4162886,False
169245,3409480318150949248,04444376+1824297,HYA,HM,Gaia DR2 3409480318150949248,71.1827378,18.408093,(M4.3),99.9993,13.633,12.357,15.342,20.54439926147461,1.73,695 +85/-67,695.0,76.0,85.0,67.0,13.635109,2.9869432,6.493223,20.54437367664026,,,True
5193,662645284052268416,08323524+1844096,PRA,HM,EPIC 211900653,128.1467081,18.7359601,(M5.9),99.9993,18.024,16.736,19.886,5.432529926300049,1.9176,617,617.0,25.0,40.0,10.0,18.041286,3.1618862,1.0337542,5.432527971974162,,,False
86260,3392664627834274688,04575778+1427071,HYA,HM,Gaia DR2 3392664627834274688,74.491132,14.4519028,(M4.0),99.9993,14.37,13.121,16.053,20.610200881958008,2.052,695 +85/-67,695.0,76.0,85.0,67.0,14.371617,2.9334373,1.1845627,20.610194427335774,,,False
137204,5514373794842183040,08101213-4904315,NGC2547,HM,Gaia DR2 5514373794842183040,122.550529,-49.0754639,(M3.9),99.9993,18.201,16.957,20.002,2.588550090789795,0.719,34.9 ± 1.2,34.9,1.2,1.2,1.2,18.298214,3.106268,1.0155635,2.588554661962952,0.4348,2.671468,False
17466,5239433975967291392,10491050-6540213,IC2602,HM,Gaia DR2 5239433975967291392,162.29360671630477,-65.67253607863167,(M5.8),99.9993,16.648,15.337,18.674,6.738659858703613,0.53,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,16.687197,3.3633509,1.005782,6.738658288889194,0.6419,2.7214508,False
137856,5516066016256615808,08110514-4849151,NGC2547,HM,Gaia DR2 5516066016256615808,122.7714247,-48.8208752,(M5.5),99.9993,17.691,16.468,19.321,2.605020046234131,2.408,34.9 ± 1.2,34.9,1.2,1.2,1.2,17.779255,2.9090252,1.0430499,2.605024617466317,0.4619,2.4471252,False
137072,5514339611202418560,08090470-4924395,NGC2547,HM,Gaia DR2 5514339611202418560,122.2695285,-49.4110078,(M3.2),99.9993,16.35,15.158,17.759,2.573539972305298,2.16,34.9 ± 1.2,34.9,1.2,1.2,1.2,16.466093,2.6721325,1.5007384,2.573540467550471,,,True
137359,5514560097643858432,08085779-4901170,NGC2547,HM,Gaia DR2 5514560097643858432,122.2408012,-49.0214081,(M1.8),99.9993,16.421,15.329,17.668,2.5231499671936035,5.137,34.9 ± 1.2,34.9,1.2,1.2,1.2,16.531893,2.4020014,0.99876094,2.523148385184635,0.319,2.0830014,False
137336,5514553878531244160,08085758-4911261,NGC2547,HM,Gaia DR2 5514553878531244160,122.2399229,-49.1905731,(M2.7),99.9993,17.11,15.954,18.521,2.5582098960876465,11.564,34.9 ± 1.2,34.9,1.2,1.2,1.2,17.218348,2.6325626,1.0620705,2.5582093930225396,0.3502,2.2823627,False
87002,3409356726172456960,04403300+1801422,HYA,HM,Gaia DR2 3409356726172456960,70.13791493176127,18.02826615303841,(M6.0),99.9993,16.038,14.732,17.95,16.555299758911133,0.8,695 +85/-67,695.0,76.0,85.0,67.0,16.04029,3.2193937,0.9973233,16.55533017181425,,,False
5967,658600459948416256,08410576+1732280,PRA,HM,2MASS J08410576+1732280,130.2738667,17.5410376,(M2.7),99.9993,15.767,14.612,17.131,5.4086198806762695,0.9112730026245116,617,617.0,25.0,40.0,10.0,15.786638,2.530282,1.1742499,5.4086247730147266,0.2868,2.243482,False
5938,661194856416193024,08405415+1904552,CPRA,HM,2MASS J08405415+1904552,130.2254996,19.0819513,(M5.3),99.9993,18.755,17.407,20.778,5.096529960632324,0.73,617.0,617.0,25.0,40.0,10.0,18.773668,3.3831425,0.99612486,5.096525004660705,,,False
118278,5253473944885208064,10373190-6258326,IC2602,HM,Gaia DR2 5253473944885208064,159.3827735,-62.9756973,(M4.6),99.9993,16.377,15.082,18.077,6.752140045166016,1.37,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,16.410528,3.0167837,1.016154,6.752143096513152,0.4855,2.5312836,False
17247,5251858869682975360,10291833-6404005,IC2602,HM,Gaia DR2 5251858869682975360,157.32628716233123,-64.0667734088489,(M4.4),99.9993,16.39,15.108,18.202,6.643750190734863,0.89,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,16.424139,3.1162462,0.99421406,6.643752650139619,0.456,2.6602461,False
3445,3312406429399957760,04304258+1439416,HYA,HM,UCAC4 524-008457,67.6780079,14.6614648,(M6.0),99.9993,15.196,13.885,17.167,24.447900772094727,1.2,695 +85/-67,695.0,76.0,85.0,67.0,15.196015,3.2821007,0.9887119,24.44786660420823,,,False
256871,5514357955003554560,08110699-4912236,NGC2547,HM,2MASS J08110699-4912236,122.779156,-49.206577,(M4.7),99.9993,18.606,17.305,20.251,2.491509914398194,0.518,34.9 ± 1.2,34.9,1.2,1.2,1.2,18.711128,3.0171947,1.026073,2.491514095109048,0.4862,2.5309947,False
137865,5516071857412111360,08111821-4841198,NGC2547,HM,Gaia DR2 5516071857412111360,122.8258402,-48.6888523,(M1.6),99.9993,15.687,14.612,16.877,2.5334300994873047,0.375,34.9 ± 1.2,34.9,1.2,1.2,1.2,15.785994,2.3203373,1.4248399,2.5334312553762555,,,True
137380,5514566690412520448,08093010-4855077,NGC2547,HM,Gaia DR2 5514566690412520448,122.375422,-48.918816,(M3.6),99.9993,16.857,15.635,18.455,2.6236701011657715,1.72,34.9 ± 1.2,34.9,1.2,1.2,1.2,16.948679,2.878376,1.0277559,2.6236697269161793,,,False
17255,5251470192315700736,10281886-6431375,IC2602,HM,GES J10281886-6431375,157.07843228241532,-64.52704077324209,(M5.9),99.9992,16.43,15.152,18.211,6.59128999710083,1.14,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,16.463362,3.0808048,0.9755294,6.591287380104362,0.4778,2.603005,False
17371,5239214898269847040,10352814-6601420,IC2602,HM,Gaia DR2 5239214898269847040,158.86705990446592,-66.0282881498244,(M6.0),99.9992,16.163,14.914,17.856,6.735869884490967,0.36,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,16.199305,2.9649801,1.1385359,6.735866664212205,0.4465,2.51848,False
17336,5239770048573739520,10391363-6440562,IC2602,HM,2MASS J10391363-6440562,159.806821,-64.682297,(M2.4),99.9992,14.577,13.444,15.887,6.772550106048584,0.6,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,14.616203,2.465417,1.0356287,6.772547972983276,0.3084,2.157017,False
1717889,5875436474052303744,15202643-6056045,ASCC79,CM,Gaia DR3 5875436474052303744,230.110147,-60.934605,(M0.2),99.9992,16.11092,15.11304,16.94347,1.23275561237055,2.101653509531248,18.6,18.6,,,,16.110884,1.8304691,1.323937,1.2327556123705499,0.6338,1.1966691,True
137184,5514369706033149696,08110268-4911084,NGC2547,HM,Gaia DR2 5514369706033149696,122.7611075,-49.1856627,(M5.6),99.9992,18.077,16.826,19.794,2.527859926223755,0.686,34.9 ± 1.2,34.9,1.2,1.2,1.2,18.181004,3.0356674,1.0159826,2.5278592369087667,,,False
117346,5239211874612878720,10354626-6602438,IC2602,HM,Gaia DR2 5239211874612878720,158.9426565,-66.0454583,(M6.0),99.9992,16.808,15.523,18.668,6.493889808654785,0.47,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,16.848003,3.1706734,1.0367563,6.493894133713025,0.5007,2.6699734,False
117532,5241540812064026240,10482670-6245213,IC2602,HM,Gaia DR2 5241540812064026240,162.11242916139844,-62.756388127110725,(M6.0),99.9992,16.177,14.896,17.807,6.6615800857543945,0.82,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,16.212824,2.9349976,1.1417332,6.661578631379514,0.4423,2.4926975,False
28926,147232651433766528,04432476+2417479,HYA,HM,Gaia DR2 147232651433766528,70.8535994,24.2964504,(M2.7),99.9992,12.902,11.744,14.272,20.51639938354492,1.83,695 +85/-67,695.0,76.0,85.0,67.0,12.903985,2.5290155,1.0597734,20.516355823228757,,,False
17375,5239719814633150848,10423472-6449491,IC2602,HM,GES J10423472-6449492,160.644687,-64.830322,(M6.0),99.9992,15.392,14.201,16.877,6.532760143280029,1.33,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,15.433293,2.701108,0.99824685,6.5327607267119445,0.3852,2.315908,False
4068,3407257105639932032,05011507+1741385,HYA,HM,WISEA J050115.14+174138.0,75.3132581,17.6938549,(M6.0),99.9992,15.518,14.196,17.539,23.27519989013672,3.028,695 +85/-67,695.0,76.0,85.0,67.0,15.517889,3.3434334,0.9886278,23.275160966406222,1e-04,3.3433335,False
137338,5514554600085773568,08092592-4909585,NGC2547,HM,Gaia DR2 5514554600085773568,122.3579495,-49.1662758,(M3.4),99.9992,17.253,16.046,18.735,2.568510055541992,0.865,34.9 ± 1.2,34.9,1.2,1.2,1.2,17.356337,2.7537308,0.9594211,2.5685063332704265,0.3612,2.3925307,False
17318,5239372781272901888,10350707-6505354,IC2602,HM,Gaia DR2 5239372781272901888,158.77930855832045,-65.09312423044302,(M3.8),99.9992,16.016,14.783,17.646,6.3886799812316895,0.8,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,16.056675,2.888937,1.0136219,6.3886829743989395,0.4017,2.487237,False
82481,3304478125929665152,04110642+1247481,HYA,HM,Gaia DR2 3304478125929665152,62.777399520852235,12.796656305532592,(M6.9),99.9992,16.515,15.108,18.894,23.069799423217773,0.9,695 +85/-67,695.0,76.0,85.0,67.0,16.51471,3.7861528,0.78237844,23.069811081863524,,,False
137100,5514351667170003584,08111669-4922290,NGC2547,HM,Gaia DR2 5514351667170003584,122.819548,-49.374737,(M3.4),99.9992,17.558,16.354,19.144,2.6524899005889893,0.284,34.9 ± 1.2,34.9,1.2,1.2,1.2,17.665707,2.8573189,0.987204,2.6524902825844006,,,False
87037,3410505784542875008,04385471+1910560,HYA,HM,Gaia DR2 3410505784542875008,69.7284226,19.182085,(M2.6),99.9991,12.895,11.745,14.245,20.064599990844727,0.92,695 +85/-67,695.0,76.0,85.0,67.0,12.897306,2.501134,1.1117162,20.064564960840617,,,False
82531,3308433069254919424,04421243+1408512,HYA,HM,Gaia DR2 3308433069254919424,70.5522406,14.1475063,(M6.0),99.9991,15.005,13.735,16.79,20.09320068359375,0.3987280130386352,695 +85/-67,695.0,76.0,85.0,67.0,15.006906,3.0558996,1.1021504,20.093219300579644,,,False
137210,5514374275879084544,08104682-4903475,NGC2547,HM,Gaia DR2 5514374275879084544,122.6950478,-49.0631974,(M4.1),99.9991,18.572,17.311,20.289,2.5864100456237793,0.756,34.9 ± 1.2,34.9,1.2,1.2,1.2,18.666151,3.0389652,1.0454642,2.5864077664458667,0.3482,2.6907651,False
5489,664394439550157312,08372520+2021200,CPRA,HM,2MASS J08372520+2021200,129.3548744,20.3554922,(M0.8),99.9991,14.779,13.752,15.842,5.380559921264648,18.036833,617.0,617.0,25.0,40.0,10.0,14.797273,2.1000462,1.0762775,5.380563184175971,,,False
118174,5251403156463504384,10320703-6445068,IC2602,HM,Gaia DR2 5251403156463504384,158.0291294,-64.7518546,(M5.9),99.9991,16.954,15.637,18.815,6.823090076446533,0.71,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,16.987278,3.2002735,1.0153222,6.8230947385864145,0.48,2.7202735,False
87469,3419656057748048512,04554905+2421458,CHYA,HM,Gaia DR2 3419656057748048512,73.9547769,24.3625052,(M3.1),99.9991,13.731,12.544,15.216,19.325300216674805,24.24,695 +85/-67,695.0,76.0,85.0,67.0,13.73327,2.673521,1.1345441,19.32531315840507,,,False
256721,5514366308719592704,08095604-4911161,NGC2547,HM,2MASS J08095604-4911161,122.483436,-49.1877134,(M4.4),99.9991,18.648,17.368,20.458,2.4598100185394287,0.609,34.9 ± 1.2,34.9,1.2,1.2,1.2,18.760134,3.1644497,0.92139876,2.4598102921982767,0.0818,3.0826497,False
17337,5241416120567002240,10434875-6346480,IC2602,HM,GES J10434875-6346481,160.953145,-63.780025,(M6.0),99.9991,16.047,14.787,17.794,6.519309997558594,0.81,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,16.085606,3.030899,0.9786618,6.519313282439397,0.4624,2.568499,False
3291,3313579505227558528,04251652+1618086,HYA,HM,LP 415-67,66.3193376,16.3022732,(M5.8),99.9991,14.997,13.726,16.782,21.250200271606445,1.421429991722107,695 +85/-67,695.0,76.0,85.0,67.0,14.998649,3.057806,1.0922943,21.250239265348167,,,False
112262,50427387118457984,04001556+1924367,HYA,HM,Gaia DR2 50427387118457984,60.0654794,19.4100127,(M4.1),99.999,14.676,13.415,16.418,20.78470039367676,1.86,695 +85/-67,695.0,76.0,85.0,67.0,14.678405,3.0044937,1.205549,20.784654277557593,,,True
17344,5239743797732650112,10384099-6450185,IC2602,HM,Gaia DR2 5239743797732650112,159.6706661454782,-64.83844470584775,(M5.9),99.999,15.65,14.419,17.265,6.607089996337891,1.91,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,15.688619,2.8704014,1.1489314,6.607091209827657,0.4089,2.4615014,False
137349,5514556421151886080,08092574-4903156,NGC2547,HM,Gaia DR2 5514556421151886080,122.357214,-49.0543052,(M3.7),99.999,17.689,16.459,19.344,2.499119997024536,0.807,34.9 ± 1.2,34.9,1.2,1.2,1.2,17.792809,2.9492435,0.97492224,2.499118559339169,,,False
17223,5253732536249023488,10315993-6231446,IC2602,HM,Gaia DR2 5253732536249023488,157.9995858867432,-62.52899049891049,(M4.8),99.999,16.493,15.183,18.338,6.545660018920898,0.27,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,16.526354,3.1773205,1.1016955,6.545655832466519,0.504,2.6733205,False
17357,5239857283625105920,10434454-6407064,IC2602,HM,Gaia DR2 5239857283625105920,160.93540305584625,-64.11843405042688,(M3.6),99.999,15.307,14.085,16.817,6.672210216522217,2.78,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,15.346122,2.7560768,1.0609754,6.672205447236412,0.4027,2.3533769,False
137155,5514366063900874752,08100459-4911388,NGC2547,HM,Gaia DR2 5514366063900874752,122.5191153,-49.1940498,(M4.1),99.999,18.526,17.267,20.251,2.5350000858306885,0.624,34.9 ± 1.2,34.9,1.2,1.2,1.2,18.629501,3.0526123,1.0618616,2.5350035426107858,0.2898,2.7628124,False
17300,5241444329913852800,10414862-6317541,IC2602,HM,Gaia DR2 5241444329913852800,160.45241303331252,-63.29833792313729,(M6.0),99.999,15.659,14.419,17.31,6.844170093536377,1.26,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,15.695396,2.9147882,1.1503205,6.84416874890017,0.4818,2.4329882,False
17507,5239419957194688768,10540239-6547452,IC2602,HM,Gaia DR2 5239419957194688768,163.5097649164331,-65.79584578628018,(M2.8),99.9989,14.851,13.686,16.248,6.531239986419678,0.34,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,14.897606,2.589817,1.1238263,6.531241064627881,0.3553,2.234517,False
4144,3392323607430380416,05081541+1522383,HYA,HM,2MASS J05081541+1522383,77.0645293,15.3772066,(M5.9),99.9989,15.229,13.936,17.098,19.98390007019043,1.842,695 +85/-67,695.0,76.0,85.0,67.0,15.231153,3.1623783,1.0623134,19.983851062608277,0.0017,3.1606784,False
17388,5241349737548034176,10472668-6357591,IC2602,HM,RX J1047.4-6357,161.8610124,-63.9663996,(M5.8),99.9989,15.445,14.237,16.99,6.642970085144043,1.66,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,15.484689,2.7768364,1.0735041,6.642972732095539,0.4107,2.3661363,False
137372,5514563361818944256,08103676-4858389,NGC2547,HM,Gaia DR2 5514563361818944256,122.6531088,-48.9774723,(M3.7),99.9989,17.734,16.507,19.4,2.5154199600219727,1.328,34.9 ± 1.2,34.9,1.2,1.2,1.2,17.832092,2.954256,1.0070497,2.5154234801361017,,,False
