source_paper,star_name,source_id,ra,dec,pmra,pmdec,prot_days,age_gyr,age_err_lo_gyr,age_err_hi_gyr,age_method,parallax,parallax_error,bp_rp,bp_rp_0,ebpminrp_gspphot,ruwe,high_ruwe,phot_g_mean_mag,binary_type,twomass_id,k_m,k_cmsig,A_Ks,A_Ks_err,k_m_0,M_Ks,flag_outside_mann_range,mass_msun,mass_msun_err_lo,mass_msun_err_hi,tau_ce_days,rossby_number,tau_ce_err_days
Feinstein2024,TIC 73182755,6129199845030851840,190.02350817020005,-46.56639515066892,-49.43835561155796,-22.288009127445857,0.880687456665364,0.01,0.003,0.003,association,12.313392916770008,0.03353901,3.3817558,3.3817558,,1.1333764,False,15.132388,none,12400571-4633586,10.903,0.021,0.0028221197059689,0.0001447258741553,10.90017788029403,6.352066569808258,False,0.38647746806686467,0.00921661133620244,0.009285207462358003,128.3876533728269,0.006859596180233329,9.511438605743843
Feinstein2024,TIC 258455309,6134976541682753664,196.44249386017896,-44.29370270988844,-29.84240948136925,-17.509760663776632,2.532365881998253,0.015,0.003,0.003,association,8.122917666244843,0.01657072,2.451251,2.1390510000000003,0.3122,1.0889367,False,13.650745,none,13054624-4417370,10.013,0.024,0.0036711908848108,0.0001882790470245,10.009328809115189,4.557889065391089,False,0.6655005475201037,0.01618069901742769,0.016380357050887695,37.20966078517844,0.06805667744778149,1.835637303724663
Feinstein2024,TIC 258382313,6139583907716775936,192.69875981433077,-42.53029709748174,-39.36085116883935,-19.842591648455684,0.4214487134302981,0.01,0.003,0.003,association,10.199144253618185,0.02765902,3.0591364,3.0591364,,1.0898008,False,14.731961,none,12504775-4231487,10.774,0.023,0.0036888351839969,0.0001891730330195,10.770311164816002,5.813129836604837,False,0.47470579942679175,0.01130168616681021,0.011429318054496429,73.82824959887843,0.005708502039803211,5.401177507165103
Feinstein2024,TIC 72499619,6145303429765430784,187.52388363927116,-44.075591874912845,-52.01059287601073,-21.72487419994676,1.59400375990337,0.01,0.003,0.003,association,12.816065515845825,0.02673126,3.1730566,3.1730566,,1.1198007,False,14.258533,none,12300581-4404317,10.13,0.021,0.0020019317224044,0.0001026647530196,10.127998068277597,5.666771662593886,False,0.4986243609465053,0.011764391247322037,0.01192437586620021,69.70229773672784,0.022868740510163275,5.102195488168684
Feinstein2024,TIC 72499657,6145304323118631680,187.5214088309137,-44.0434220355628,-52.178236707427246,-21.90176276663392,1.244645512018,0.01,0.003,0.003,association,12.791241359542065,0.018314542,2.909256,2.909256,,1.1041603,False,13.484412,none,12300521-4402359,9.574,0.021,0.0020049677627395,0.000102819359463,9.571995032237261,5.10655850108807,False,0.5861323973479367,0.014284425024106873,0.014385224391631368,47.70688604063814,0.026089431009137215,2.937820026586571
Feinstein2024,TIC 112176566,6170609308353405312,209.7093940038321,-33.25585525691637,-39.55693423390956,-30.73858333458201,1.22549544463952,0.016,0.002,0.002,association,11.390901759582777,0.025493182,3.0618038,2.5720038,0.4898,1.141647,False,14.425805,none,13585030-3315205,10.407,0.023,0.0038624023863356,0.0001980841591564,10.403137597613664,5.6859281292070385,False,0.4955493968092112,0.011798871995393367,0.011909111687727347,70.23272905041108,0.01744906486205162,5.1406325398848605
Feinstein2024,TIC 25966690,61867084050575104,51.93514702498601,22.71640283521926,26.943920209619748,-54.998147014996746,1.764016314588054,0.1274,0.008150000000000001,0.008150000000000001,association,9.193864288749868,0.015946666,1.9711857,1.7312857,0.2399,1.1239451,False,13.493336,none,03274439+2243001,10.354,0.018,0.0015536651299412,7.99661210368232e-05,10.352446334870057,5.169936778927557,False,0.5765879629574375,0.013917784512337161,0.014059507837944185,50.526584657717024,0.03491263711050441,3.2391514552009006
Feinstein2024,TIC 25966549,61917043110119552,52.006616040812,23.078283083304413,20.49744413345669,-43.10357181172239,0.758279759543324,0.1274,0.008150000000000001,0.008150000000000001,association,7.13170764519702,0.07873291,2.9746141,2.5328141,0.4418,1.1194807,False,16.565022,none,03280155+2304425,12.619,0.022,0.0104607961589142,0.001450677555318,12.608539203841085,6.874506861579135,False,0.3065141628791114,0.008117248555203571,0.008244999206314607,231.26820317239975,0.0032787895142596044,46.43386083412008
Feinstein2024,TIC 122083452,6200377211288653440,227.04700917453656,-36.455294107056574,-33.34757584775139,-34.206532187051614,1.06935712685693,0.016,0.002,0.002,association,10.236826119949534,0.04124199,3.0990858,3.0990858,,1.2156208,True,15.099948,none,15081132-3627184,11.038,0.019,0.0033797197568077,0.0001733511947622,11.034620280243193,6.085446912928054,False,0.4298885029271281,0.010101114527587551,0.010231063006294616,81.66001544923931,0.013095235421816117,5.969098161146346
Feinstein2024,TIC 460844584,6202965083703333504,219.8133797739553,-35.45337671063591,-34.280653349001966,-34.18582397670532,0.794610494509276,0.016,0.002,0.002,association,10.912392436513016,0.030023817,3.0195103,2.5406103,0.4789,1.2881864,True,14.5124235,none,14391525-3527116,10.583,0.025,0.0046910932986164,0.0002405870102668,10.578308906701384,5.767908786164552,False,0.482127065429078,0.011541234620449425,0.011745156023028613,72.54808121348405,0.01095288092004819,5.308411682136525
Feinstein2024,TIC 272248916,6207141200664109184,229.49273789339068,-33.57866921354107,-32.91694146690504,-41.35044214605862,1.24975082650852,0.016,0.002,0.002,association,12.402713677021127,0.09004333,2.827468,2.827468,,5.4981127,True,13.447623,none,15175830-3334426,9.557,0.024,0.0031555378176466,0.0001619072685866,9.553844462182354,5.021428051709885,False,0.598627819023333,0.01485285930346314,0.015131853576133447,44.0153814656782,0.028393502109780328,2.543321713691916
Feinstein2024,TIC 28911340,63004013433406208,49.98283501437915,24.00819401735064,26.32623783173402,-52.40667823020515,1.0140992219508014,0.1274,0.008150000000000001,0.008150000000000001,association,8.709820151919201,0.03176496,2.643918,2.3081180000000003,0.3358,1.0544474,False,15.184622,none,03195585+2400304,11.505,0.02,0.001830907736798,9.54777833745475e-05,11.503169092263203,6.203215029278857,False,0.41059042784178923,0.009699709156615,0.009821845540834317,102.43246347109809,0.009900174100927831,7.543821088109999
Feinstein2024,TIC 28998540,63034902838166272,50.46362869949692,24.280660042789783,23.16162812776207,-45.726984923951576,7.241987952203407,0.1274,0.008150000000000001,0.008150000000000001,association,7.667376060795668,0.02276202,2.192338,1.9446379999999999,0.2477,1.0779787,False,14.347416,none,03215124+2416513,11.016,0.021,0.0039537577855998,0.0002216523223931,11.0120462422144,5.435280065032128,False,0.5356547438538373,0.012790698788097465,0.012985449506408564,62.61942710146637,0.11565081776409002,4.531471658328853
Feinstein2024,TIC 265143793,6347713968430779648,297.7706329827664,-82.1702761964184,23.02420291457856,-13.8086657647535,0.1589557672086876,0.005,0.001,0.001,association,8.190855684978626,0.043987002,3.3241434,3.3241434,,0.9720456,False,16.450113,none,19510476-8210127,12.089,0.027,0.0012676630987144,6.503035574141864e-05,12.087732336901286,6.654378707640234,False,0.339014698872778,0.008629284298406703,0.00881203288225918,188.8509411336656,0.0008416996296363771,30.337970383256682
Feinstein2024,TIC 346699497,6347785471046590080,296.0796773502755,-81.78688191726404,18.997749981697744,-13.753343930532823,1.35199474756843,0.005,0.001,0.001,association,7.543797359621482,0.02332097,2.7213497,2.3605497,0.3608,1.009152,False,15.270056,none,19441891-8147126,11.581,0.023,0.0012892731866178,6.612370336103875e-05,11.579710726813381,5.967660796469691,False,0.44929839555426,0.010699477644564415,0.01083240722401918,78.21102676689016,0.017286497869387175,5.71877005557175
Feinstein2024,TIC 325469904,6350751231863421440,354.82659045073683,-81.6904043048266,27.45553357429819,12.653851135848422,2.5525487768055486,0.25,0.06,0.06,association,9.21198230443067,0.015711565,2.7292337,2.3374337,0.3918,1.1533164,False,14.298523,none,23391818-8141256,10.526,0.024,0.0012452250596771,6.385802834778495e-05,10.524754774940323,5.346520250159706,False,0.5495478775040967,0.013270844161248574,0.013498310639197153,58.514998474504004,0.043622128400426056,4.092845581656375
Feinstein2024,TIC 276877011,6360333338262148224,274.36381641811624,-81.64210537342056,11.412908504669142,-18.003396508712232,0.6162099453313792,0.005,0.001,0.001,association,6.865391937854462,0.029857814,3.0098763,2.5174763000000002,0.4924,1.1029346,False,15.523454,none,18172720-8138311,11.564,0.023,0.0011662273354406,6.000515648048299e-05,11.56283377266456,5.74616045109552,False,0.4856793096771439,0.011587772080796976,0.011720084219019433,71.9353190806927,0.008566166845526217,5.264008629035701
Feinstein2024,TIC 407826962,6365152703884977536,276.14493388647486,-78.01005849318877,13.091363815815928,-19.04233517651767,4.835153879862176,0.005,0.001,0.001,association,7.665959167990021,0.011659058,1.9272118,0.9576118,0.9696,1.0245934,False,13.288289,none,18243472-7800358,10.173,0.021,0.0010447195051781,5.3582698854566606e-05,10.171955280494823,4.594787788973884,False,0.6602721788470247,0.016047179995236194,0.016010675412545194,37.72054709551931,0.12818355650086866,1.8886679002658924
Feinstein2024,TIC 440692312,63690898963950592,57.35900221550865,21.28013396921661,23.68377259773636,-54.6664295372852,3.245000324120365,0.1274,0.008150000000000001,0.008150000000000001,association,8.963505505345724,0.017857922,1.9270115,1.2051115000000001,0.7219,1.01852,False,13.47118,none,03492612+2116495,10.359,0.017,0.001638427009653,8.453487996009894e-05,10.357361572990348,5.119751020793103,False,0.5842229275109121,0.014088215978387275,0.01415747905761977,48.27099798677625,0.06722463714152599,2.9981047171554893
Feinstein2024,TIC 440686901,64016904160440960,57.10351631333752,22.407062846260487,20.230965100976423,-47.225134748533975,3.34245825525056,0.1274,0.008150000000000001,0.008150000000000001,association,8.069427125789232,0.12728046,2.4448442,2.4448442,,5.962141,True,14.416559,none,03482481+2224262,10.859,0.017,0.0025138625188474,0.0003075925265476,10.856486137481152,5.390699656853734,False,0.5425890543935392,0.013907769338577847,0.014121035417379857,60.57083364488014,0.05518263583504579,4.312545568432548
Feinstein2024,TIC 440700464,64094037476647040,57.70410557714868,22.66984055724213,18.29780707062388,-44.92903716810198,1.0617624993031527,0.1274,0.008150000000000001,0.008150000000000001,association,7.386205225594046,0.03354169,2.4698553,2.0775552999999998,0.3923,1.2357466,True,14.9738245,none,03504895+2240122,11.272,0.02,0.0113183868074072,0.0007731080568908,11.260681613192594,5.60278846493177,False,0.5089506658338572,0.012074023436722037,0.01227675265800865,67.92101014365964,0.015632313139298432,4.973116677076786
Feinstein2024,TIC 440685559,64129019988396160,56.99912717589763,22.64155998752111,31.86643947465188,-48.57629703072481,1.3962085821155168,0.1274,0.008150000000000001,0.008150000000000001,association,12.816792033257997,0.04955311,3.2855387,3.2855387,,1.2351581,True,15.181017,none,03475974+2238305,11.002,0.018,0.0011221201220518,5.758030279995365e-05,11.00087787987795,6.539774567182443,False,0.356715117101721,0.008418192347673659,0.008503543208868869,165.7496827926164,0.008423597310062021,21.571838255372676
Feinstein2024,TIC 114086074,64331123967672448,55.63799159070933,21.704494346750018,20.53869806925626,-45.722884651284645,1.1224970549158115,0.1274,0.008150000000000001,0.008150000000000001,association,7.450155858497535,0.053203147,3.020321,2.401521,0.6188,1.0158869,False,16.246473,none,03423309+2142170,12.19,0.025,0.009050938322307,0.0036475479610158,12.180949061677692,6.541775853457684,False,0.3563697193716178,0.009073583228674686,0.009195260620241674,166.2004700051173,0.0067538741309290514,21.742896481206273
Feinstein2024,TIC 114084177,64449321467581056,55.50707154580541,22.39060459879524,21.50447046062442,-46.90881537959989,0.813495508745024,0.1274,0.008150000000000001,0.008150000000000001,association,7.5227639640978365,0.06459279,2.9702654,2.4615654,0.5087,1.0223658,False,16.414602,none,03420166+2223268,12.427,0.021,0.0061794762773235,0.00164689926047,12.420820523722677,6.802707701289968,False,0.3168893391131625,0.008024696796510189,0.008154689782407243,217.72730128993376,0.0037363045604544703,41.29555480420625
Feinstein2024,TIC 114059821,64642801154268672,55.355615544447744,22.548726260993725,21.13008397958636,-44.50126629460796,1.9413898659956308,0.1274,0.008150000000000001,0.008150000000000001,association,7.301884780583152,0.035308156,2.554926,2.189526,0.3654,1.0215476,False,15.303823,none,03412531+2232561,11.703,0.022,0.0138885137467511,0.0015047597575084,11.689111486253248,6.006286365043691,False,0.4429104778494853,0.010593744053872367,0.010719391335354544,79.3129425709638,0.024477592219688583,5.7986190268814335
Feinstein2024,TIC 114166663,64841503521468544,55.76757280534597,22.800769543491423,21.911937015344915,-43.99242939123414,0.3100600517106616,0.1274,0.008150000000000001,0.008150000000000001,association,7.642530346462955,0.15471333,2.2963095,1.9608094999999999,0.3355,8.485833,True,14.297123,none,03430418+2248035,10.785,0.016,0.0047941546133111,0.0022503502523554,10.78020584538669,5.1963917047359995,False,0.5724897205698016,0.0152274819158833,0.015411137132472774,51.73732255166432,0.005992966709884128,3.3685388220105486
Feinstein2024,TIC 440686627,64894829836313472,57.042465463770014,23.00096497860457,16.1138574744346,-38.17711206978512,6.615721787462732,0.1274,0.008150000000000001,0.008150000000000001,association,6.163170081737377,0.018946266,1.7705593,1.5164593,0.2541,1.079173,False,13.922133,none,03481017+2300041,11.004,0.018,0.0138372807771604,0.0007097146132086,10.99016271922284,4.939183483675983,False,0.61069759609418,0.014839487060576584,0.015032693562657351,42.564692038797276,0.15542745572862526,2.391495811044746
Feinstein2024,TIC 440691343,64944170420647296,57.39555500671489,23.454458188999016,20.770167835185354,-48.46166158266465,1.2842366712569324,0.1274,0.008150000000000001,0.008150000000000001,association,6.929722541761512,0.1739673,1.8905611,1.1941611,0.6964,12.56627,True,13.602488,none,03493491+2327169,10.383,0.021,0.0101358886756131,0.0013005501444845,10.372864111324386,4.576443342829151,False,0.6627232483341139,0.017698073703130257,0.01794423109149612,37.481042591352306,0.03426363255842925,1.863807052611131
Feinstein2024,TIC 440686398,64989490915460608,57.04583326091851,23.506811183809983,19.7071210125859,-44.53956232297974,7.596478220592487,0.1274,0.008150000000000001,0.008150000000000001,association,7.318953310037485,0.019202262,1.8174419,1.6153419,0.2021,1.0550884,False,13.712051,none,03481098+2330253,10.702,0.018,0.0080092224635521,0.0004684924557814,10.693990777536447,5.016235660849047,False,0.5995019604721966,0.014531754608461012,0.01470557300421338,43.75713510621391,0.173605474904908,2.5157238193777918
Feinstein2024,TIC 114030043,65098514364769408,55.21602761544148,23.230535528423577,20.825910225757177,-45.02650905828326,3.162943108335767,0.1274,0.008150000000000001,0.008150000000000001,association,7.287877913694783,0.049338832,2.9086323,2.4811322999999996,0.4275,0.9655239,False,16.232439,none,03405180+2313508,12.339,0.023,0.0134183182507058,0.0016896265344777,12.325581681749295,6.638587125440102,False,0.3414096279460595,0.008524233274349424,0.008667389237663414,185.7252593268991,0.01703022582818744,29.151881759714026
Feinstein2024,TIC 114060720,65131121756446592,55.47365462561668,23.457797252389764,21.75305457538712,-45.20610303839722,7.588094894609404,0.1274,0.008150000000000001,0.008150000000000001,association,7.48613184109967,0.029138157,1.8508358,1.1902358,0.6606,1.8494896,True,13.487999,none,03415366+2327288,10.298,0.016,0.0071272137334101,0.0008740631000175,10.29087278626659,4.662160143117379,False,0.6505570550428148,0.015627753388318677,0.01572489194492599,38.66985347867353,0.19622766087785276,1.9872070131371644
Feinstein2024,TIC 67787333,65181115176348544,56.06865698054384,23.61763077488844,22.5414303663053,-47.5949810700541,0.365106280064513,0.1274,0.008150000000000001,0.008150000000000001,association,7.450890340933603,0.03957465,2.9484844,2.4235843999999998,0.5249,1.036575,False,15.794596,none,03441644+2337043,11.852,0.017,0.0094970951449746,0.0012955818508378,11.842502904855026,6.203543763261633,False,0.4105400162953914,0.00963667468708923,0.009793337427113469,102.48672645964072,0.0035624738215079186,7.547934670296062
Feinstein2024,TIC 67829860,65214409762926720,56.454022199513645,23.852686378846503,21.187427183234853,-45.39186369950472,4.86063488752059,0.1274,0.008150000000000001,0.008150000000000001,association,7.4607736871596835,0.016927756,1.7800312,1.5221312,0.2579,0.9892889,False,13.566717,none,03454893+2351103,10.661,0.019,0.0071779625878202,0.000592413500646,10.65382203741218,5.017741369575415,False,0.5992478287217133,0.01450460253328023,0.014683758526405022,43.832212886213824,0.11089184340609379,2.523747121785907
Feinstein2024,TIC 125737022,65223583812996864,56.64813693412132,24.0263321331447,19.068631689164963,-45.64032963097333,6.290534275499466,0.1274,0.008150000000000001,0.008150000000000001,association,7.500367160250558,0.18094406,3.2613544,3.2613544,,1.9332057,True,17.106117,none,03463552+2401355,12.821,0.03,0.0060319078278218,0.003660106524115,12.814968092172178,7.190380710309258,False,0.26356745820647587,0.00952927876537879,0.009708479319525676,223.43911314105281,0.028153236857543257,44.682403977459764
Feinstein2024,TIC 125736987,65226401312036864,56.630027443508745,24.11714094376496,18.379558739104738,-45.25195585383639,4.983070475934339,0.1274,0.008150000000000001,0.008150000000000001,association,7.393074300074635,0.1385005,1.8473139,1.1576139,0.6897,7.650714,True,13.536427,none,03463117+2407025,10.461,0.017,0.0067644879638126,0.0040975190392657,10.454235512036188,4.798360866336552,False,0.6310000857747886,0.01627654200297135,0.01644418151376481,40.58084876143494,0.12279364843324526,2.185570558570001
Feinstein2024,TIC 348639179,65248151025861120,56.09618368466843,24.068094985032182,21.77457264714172,-47.34106561409916,0.3570343213052125,0.1274,0.008150000000000001,0.008150000000000001,association,7.442648971691504,0.03535474,1.7458124,0.9794124,0.7664,2.2517962,True,13.168843,none,03442306+2404058,10.166,0.021,0.0093503018072542,0.0011424072210821,10.156649698192746,4.515287379305258,False,0.6716264390370682,0.01628037435557017,0.016476586049520847,36.65398068202247,0.009740669762515744,1.7859339024073295
Feinstein2024,TIC 14109888,65330099002345216,59.02430756115034,22.439264785850384,20.36979273752468,-47.36402848117112,9.57527991794892,0.1274,0.008150000000000001,0.008150000000000001,association,7.750298936212662,0.01664551,1.5781078,1.3579078,0.2202,0.991129,False,12.854562,none,03560580+2226222,10.161,0.021,0.0079696450061506,0.0005566240922916,10.153030354993849,4.599622624843985,False,0.6595139417272142,0.015969395604714887,0.016084611660009962,37.79463769408365,0.253350223792404,1.8963585910525418
Feinstein2024,TIC 440731943,65641913628380288,58.48872630466153,23.34510508446438,20.241861013349848,-44.2704168471072,0.3019229584697748,0.1274,0.008150000000000001,0.008150000000000001,association,7.415902960434853,0.022449233,1.8428898,0.9257898,0.9171,1.4253517,True,13.549343,none,03535727+2320432,10.481,0.018,0.009454307142674,0.0005465373872988,10.471545692857326,4.8223658842842685,False,0.6276543533663443,0.015243386582690976,0.015376912550493116,40.90777461391721,0.007380576463014386,2.2195058444270788
Feinstein2024,TIC 440727302,65690498298435840,58.35353809174113,23.403957423598573,20.973390183488306,-46.79148690227105,0.5102497538931067,0.1274,0.008150000000000001,0.008150000000000001,association,7.539436764637113,0.04908818,2.3251457,2.3251457,,3.0856295,True,14.073176,none,03532482+2324151,10.601,0.017,0.0068590801000535,0.000512275592214,10.594140919899948,4.980835434960548,False,0.6046592918633726,0.014796940846776074,0.014859214822422695,43.15472062363616,0.01182372974542301,2.4527414682429343
Feinstein2024,TIC 346540567,66481734354737792,57.85568054293428,23.889171778893992,19.113518113426856,-46.862222868873786,7.282861986219454,0.1274,0.008150000000000001,0.008150000000000001,association,7.370803781679368,0.018221663,1.7394867,1.5612867000000001,0.1782,1.0155,False,13.465058,none,03512533+2353215,10.589,0.021,0.0058100551995049,0.0003243462447346,10.583189944800495,4.920764194756501,False,0.6133799940954621,0.014943076062801874,0.01515127294591967,42.30258343410056,0.17216116357443695,2.3642886313174563
Feinstein2024,TIC 346540571,66481837433947392,57.87484201908012,23.899035571281136,18.763216353022997,-45.89026741192703,0.8863283758547229,0.1274,0.008150000000000001,0.008150000000000001,association,7.49850135876853,0.024634525,1.5706215,1.2325214999999998,0.3381,1.2987894,True,13.02816,none,03512993+2353572,10.296,0.021,0.0049663955672158,0.0002678569810316,10.291033604432783,4.665905976956585,False,0.6500302360792658,0.01574865029047723,0.01583296289712366,38.72133121739746,0.02288992521663347,1.99255046262459
Feinstein2024,TIC 84337011,66497952151148544,58.01871116735472,24.24417935611303,19.02891889259654,-44.582926550567805,1.6245342018867,0.1274,0.008150000000000001,0.008150000000000001,association,7.514225040745198,0.07694303,2.9686623,2.9686623,,1.0511786,False,16.873875,none,03520447+2414399,12.945,0.03,0.0042239606614008,0.000396436363773,12.9407760393386,7.320197026572934,False,0.2474566643636713,0.0069908644639159745,0.0071025327505364055,216.21744980101568,0.007513427817143132,42.48126676868659
Feinstein2024,TIC 35205723,66536331978799616,57.73930403705872,24.10836898081129,19.00204493245024,-44.09657262139724,2.280416215817487,0.1274,0.008150000000000001,0.008150000000000001,association,7.283209392082528,0.03453801,2.5498629,2.2331629,0.3167,1.0341716,False,15.43928,none,03505741+2406310,11.831,0.018,0.006459750247813,0.0004983534494943,11.824540249752186,6.136154230196855,False,0.4215949578471806,0.009896126912429193,0.00998338514535868,90.58718737329481,0.025173716967503024,6.6458514396700625
Feinstein2024,TIC 35159560,66556535504957568,57.40227687241278,24.30373739744004,18.7101485350458,-45.75714788234882,5.964619993975836,0.1274,0.008150000000000001,0.008150000000000001,association,7.176475690564863,0.056926314,2.8010054,2.3984054,0.4026,1.0286475,False,16.240494,none,03493651+2418144,12.425,0.024,0.0084423860607303,0.0009337776238417,12.41655761393927,6.696113704295303,False,0.33272211090710047,0.008514627533313834,0.008629304120011727,197.0635550023705,0.030267494128501268,33.45437457325849
Feinstein2024,TIC 125755093,66710845088732160,56.94337881610533,24.050481718343995,20.17273269375809,-46.51394500518607,6.500648243557906,0.1274,0.008150000000000001,0.008150000000000001,association,7.555830848391911,0.02870886,2.309679,2.052679,0.257,1.0793425,False,14.752962,none,03474638+2403025,11.344,0.022,0.0048647069907109,0.0003733006312933,11.339135293009289,5.730546427272905,False,0.48824232984731464,0.011600508616810556,0.011760243663016423,71.49319810133824,0.09092680725155901,5.2319708769085675
Feinstein2024,TIC 346626051,66722355601033600,57.2390534091659,24.328640616351645,19.0087181520752,-45.44562280473812,1.7132497055956732,0.1274,0.008150000000000001,0.008150000000000001,association,7.401792152784153,0.039734587,2.5804596,2.2102596,0.3702,1.6424628,True,14.699243,none,03485734+2419438,11.05,0.019,0.0063506396144625,0.0009742959642482,11.043649360385539,5.3903337886566245,False,0.5427597954479588,0.013081163848539634,0.013173468425175416,60.52039185908875,0.02830863537011919,4.307155029428729
Feinstein2024,TIC 125754985,66730120901930240,56.91832612972476,24.3017365454314,19.474561447511093,-47.06906627807897,0.3066034209076498,0.1274,0.008150000000000001,0.008150000000000001,association,7.389580808289402,0.029747551,1.7036057,1.0593057,0.6443,1.7493252,True,13.26761,none,03474037+2418071,10.328,0.015,0.0074177054427407,0.0006854757308445,10.320582294557259,4.663681308039939,False,0.6503118506818993,0.015589728635983402,0.015730190031170932,38.69381344765441,0.007923835714007036,1.9896940859407355
Feinstein2024,TIC 125736921,66732457364153216,56.70128000176602,24.30167858240684,-6.869657710329215,-6.033651450167962,3.705603782608537,0.1274,0.008150000000000001,0.008150000000000001,association,4.218265855385362,0.034670394,1.7523489,1.5488489,0.2035,1.3343688,True,14.664261,none,03464831+2418060,11.719,0.02,0.0198968193505398,0.0010203984100766,11.699103180649459,4.824772918606062,False,0.6272547823615643,0.0154305077543343,0.015575870003161074,40.94681840924143,0.09049796605863293,2.2235586360469908
Feinstein2024,TIC 35155659,66816187748666624,56.99900829163413,24.73108641902402,20.43297629521534,-47.26646233291216,0.7369449497854786,0.1274,0.008150000000000001,0.008150000000000001,association,7.754313311875142,0.26008207,1.5783405,1.2390405,0.3393,14.870772,True,12.904102,none,03475973+2443528,10.159,0.018,0.0027126896971075,0.0011247925622393,10.156287310302893,4.604004033450902,False,0.6586460870973763,0.01881680652945883,0.019189442205058804,37.8794394893421,0.01945501199913025,1.9051611165837552
Feinstein2024,TIC 125754671,66823304512166528,56.908774047786046,24.89165534984492,21.06658388495469,-44.05532516247117,0.58203030680947,0.1274,0.008150000000000001,0.008150000000000001,association,7.395751435837692,0.07999321,1.8255548,1.4934547999999999,0.3321,6.221586,True,13.674303,none,03473806+2453306,10.602,0.02,0.0095603371100234,0.0016181623111105,10.592439662889976,4.937351195432388,False,0.6110027896022094,0.015183765862392229,0.015439601150831539,42.53487027315553,0.013683603666161856,2.3884002768918755
Feinstein2024,TIC 125736623,66837495084120320,56.66783020915378,24.930864388149654,22.21019170396207,-45.20494407379466,5.216291111764267,0.1274,0.008150000000000001,0.008150000000000001,association,7.255883536269022,0.091154054,1.8325653,1.3262653,0.5063,5.5730724,True,13.436048,none,03464026+2455517,10.338,0.017,0.0117116194075272,0.001895670057223,10.326288380592471,4.629739896965106,False,0.6551477048776946,0.016178483619369133,0.016343298164275488,38.22128140909385,0.13647609183828083,1.9406447076690982
Feinstein2024,TIC 84331442,66852647730267264,57.77331327973776,24.7365778100684,19.98616428855798,-45.29769641617262,0.262241272556196,0.1274,0.008150000000000001,0.008150000000000001,association,7.243738617452612,0.017676247,1.6780605,1.0413605,0.6367,1.1109239,False,13.310761,none,03510557+2444124,10.446,0.02,0.007141564820766,0.0004004695541405,10.438858435179235,4.738672289547509,False,0.6396368467874988,0.015497287787009095,0.015657945225600933,39.73691382819298,0.006599437331495487,2.097969125441084
Feinstein2024,TIC 35205052,66878245735176704,57.62492811642301,25.05172731020767,18.71670636605301,-44.11610857624101,7.586435245161052,0.1274,0.008150000000000001,0.008150000000000001,association,6.936834522963423,0.039600275,2.559164,2.176464,0.3827,1.0809911,False,15.398036,none,03502995+2503071,11.762,0.022,0.0114290488824631,0.0006207322157057,11.750570951117538,5.956377624118996,False,0.4511654478714502,0.010830089261022469,0.010928149954008204,77.88896024217485,0.0974006485845114,5.695431901606873
Feinstein2024,TIC 113982102,68120728231661824,54.87176771377244,23.499172809593556,21.952550134686536,-45.244621881741246,2.708164126640746,0.1274,0.008150000000000001,0.008150000000000001,association,7.4248451511728,0.016301263,1.8324871,1.6285871,0.2039,1.0745244,False,13.659394,none,03392919+2329578,10.689,0.016,0.0075417134458454,0.0005419122148334,10.681458286554154,5.0348952898388255,False,0.5967404586037778,0.01437574296129418,0.014544977982915097,44.57296165819822,0.06075800274184021,2.6029083783664437
Feinstein2024,TIC 302545922,68297921403225984,55.862444674942175,24.45257885141954,21.04182457138141,-49.68968016710679,2.185054206979371,0.1274,0.008150000000000001,0.008150000000000001,association,8.186511781004615,0.35595277,2.7507992,2.7507992,,3.2360976,True,15.506282,none,03432696+2427098,11.471,0.026,0.002457749625437,0.0007440723160571,11.468542250374563,6.034036706085658,False,0.43813517185199874,0.01888657406318056,0.01873302149517425,80.13668285553022,0.027266591642164294,5.858310351850015
Feinstein2024,TIC 302545798,68317746971945600,55.790706645435954,24.69231396560201,23.19264487837735,-48.13535947272742,2.0314624309911284,0.1274,0.008150000000000001,0.008150000000000001,association,7.679550128235233,0.069790594,2.6329975,2.2701975,0.3628,2.3706741,True,15.114011,none,03430974+2441329,11.421,0.023,0.004832062197326,0.0011140936692282,11.416167937802673,5.842846835780854,False,0.46984460184607024,0.011632857767847449,0.011741435337792983,74.66680618155289,0.027207035292920026,5.461942476924122
Feinstein2024,TIC 346592043,68356367317952256,55.166905206554425,24.73568048752452,21.05417557378297,-47.18961144353148,1.8680889330064123,0.1274,0.008150000000000001,0.008150000000000001,association,7.546891212349643,0.04470205,2.6466904,2.2999904000000004,0.3467,1.0915166,False,15.603813,none,03404003+2444091,11.934,0.037,0.0055729085986485,0.0004585313146756,11.928427091401351,6.317267540035456,False,0.3920226962728257,0.010612337898888435,0.010794426052061712,122.41876973193042,0.015259824429677793,9.058947984137422
Feinstein2024,TIC 258066811,68378563708730624,55.61946862852414,25.016595598106125,20.52420211977235,-46.80795882578826,1.3851799528287936,0.1274,0.008150000000000001,0.008150000000000001,association,7.45337654581492,0.047156304,2.5299559,2.2155559,0.3144,1.1158209,False,15.265487,none,03422864+2501004,11.672,0.023,0.0077683846617455,0.0008718805125941,11.664231615338256,6.025996927405723,False,0.43968381492790914,0.0106561450047859,0.010770627339937,79.86954192493567,0.017343031141090513,5.838952313401135
