source_paper,star_name,source_id,ra,dec,pmra,pmdec,prot_days,age_gyr,age_err_lo_gyr,age_err_hi_gyr,age_method,parallax,parallax_error,bp_rp,bp_rp_0,ebpminrp_gspphot,ruwe,high_ruwe,phot_g_mean_mag,binary_type,twomass_id,k_m,k_cmsig,A_Ks,A_Ks_err,k_m_0,M_Ks,flag_outside_mann_range,mass_msun,mass_msun_err_lo,mass_msun_err_hi,tau_ce_days,rossby_number,tau_ce_err_days,log_prot,log_age_myr,log_mass_msun,log_tau_ce,log_tau_ce_err,log_mass_err_lo,log_mass_err_hi,log_rossby,log_age_err_lo,log_age_err_hi,cluster_name,p16,p50,p84,inferred_age_gyr,residual_dex,fold
Pass2022,G 271-110,2478001486169801216,24.23068061742952,-6.794333571507654,173.89301818462508,-99.90145357695324,1.06,0.2707775239351335,0.1279029478106313,0.1875791967498066,fgk_companion,41.69892726044635,0.0445653051137924,2.8796167373657227,2.8796167373657227,,1.708186149597168,1.0,12.708993,FGKM,01365516-0647379,8.862,0.021,0.0,0.0,8.862,6.962624412655208,False,0.2940882755775239,0.0070697809412769,0.0071334150162046,237.1200695276251,0.0044703090805922,48.8523106507792,0.02530586526477026,2.4326126126126124,-0.5315222891735902,2.374968313641759,1.6888851101049547,-2.1505940427050163,-2.1467025083493754,-2.349662448376989,2.1068805538855186,2.273184671794967,,0.20180738010793675,0.2522690274949675,2.230426033087128,0.001787594572956277,-2.1803435851176447,0
Pass2022,G 232-62,2005804153064109056,334.01245712699904,54.66681023756337,210.82870238916124,67.43128193875114,59.0,0.4280864992648809,0.1795928377906606,0.1989564622382175,fgk_companion,45.62526269464586,0.0202824622392654,2.851559638977051,2.851559638977051,0.0,1.2321561574935913,1.0,12.732375,FGKM,22160258+5439594,8.934,0.02,0.0,0.0,8.934,7.230026889953525,False,0.258583169029083,0.0061483473809414,0.0062605077444795,221.20490551728648,0.2667210289122152,44.00142546859846,1.7708520116421442,2.631531531531531,-0.5873997464149329,2.3447947538056515,1.6434667461025192,-2.2112416028892827,-2.203390442878482,-0.5739427421635073,2.2542890128991173,2.298758049885118,,3.1973050767449864,3.4425577391301423,3.6485332765161766,2.77049735025336,0.8110262075986112,0
Engle2023,2MASS J23095781+5506472,1996725077535282944,347.4942602443266,55.11334934475551,409.0668851208582,42.478462401165714,104.1,5.47,0.26,0.61,wd_companion,60.92132302167948,0.0270537957549095,3.527838706970215,3.5264387070201337,0.0013999999500811,1.1729120016098022,0.0,13.98619270324707,,23095781+5506472,9.601,0.015,0.0,0.0,9.601,8.524846631459859,False,0.1395976334442455,0.0032177235184408,0.0032457420364735,214.59,0.4851111421781071,30.9,2.017450729510536,3.737987326333431,-0.8551219441112609,2.3316094797640927,1.4899584794248346,-2.4924512752071672,-2.4886859997864326,-0.31415875025355655,2.4149733479708178,2.785329835010767,,3.786373466293662,3.8532363929715054,3.930437721884528,7.132411522960998,0.11524906663807455,0
Engle2023,LP 906-23,5402903764121956352,170.83997871620534,-32.38324719419744,-228.3082956698228,40.81083408736024,78.3,4.86,1.57,4.41,wd_companion,10.84782568856653,0.038403213,2.805872,,,1.1790636,0.0,15.117716,,11232190-3223003,11.297,0.023,0.0011397995646235,5.845317405758672e-05,11.295860200435378,6.472573690396414,False,0.3672389029138593,0.0089060884949179,0.0090335528671711,152.0148268345494,0.5150813353569814,16.35993333191118,1.8937617620579434,3.6866362692622934,-0.43505131868567276,2.1818859491184104,1.2137815295527805,-2.050312993837226,-2.04414140947155,-0.28812418706046694,3.1958996524092336,3.6444385894678386,,3.7290077514314635,3.8205977048998516,3.901178572779137,6.616033641956843,0.13396143563755825,0
Engle2023,LHS 3382,2269520028411874816,275.47022281263065,77.1619812397175,-21.6354201728922,819.3089185338499,169.2,11.5,1.5,1.0,kinematics,11.64912638936515,0.03943265,2.1165981,,,1.0562376,0.0,16.21729,,18215294+7709303,13.197,0.037,0.0017143120194347,8.791428555148045e-05,13.195285687980563,8.526752474231033,False,0.139470215133084,0.0037817718266537,0.0038745036071445,214.59,0.7884803578917936,30.9,2.228400358703005,4.060697840353612,-0.8555185291966325,2.3316094797640927,1.4899584794248346,-2.42230467787453,-2.4117839304447086,-0.10320912106108793,3.1760912590556813,3.0,,3.958757574376683,4.044210142977716,4.105626311434226,11.071593779075517,-0.016487697375895394,0
Engle2023,LP 498-25,3738752852026812928,204.7877468854365,12.156739432061372,122.24208464069316,-133.2449407745248,49.0,3.8,1.58,0.7,wd_companion,19.279788020346192,0.023063565,2.3803825,,,1.2225158,1.0,13.015613,,13390890+1209265,9.607,0.018,0.0,0.0,9.607,6.032511272808119,False,0.4386512318476226,0.010163070774835,0.0102837293683655,80.0476625062851,0.6121353012169801,5.851859601904717,1.6901960800285136,3.57978359661681,-0.35788064669097885,1.9033486544883764,0.7672938979642965,-1.9929750500177699,-1.98784936098406,-0.2131525744598628,3.1986570869544226,2.845098040014257,,3.5242368767691006,3.6572948678587225,3.7604824755766884,4.542499287485294,0.07751127124191237,0
Engle2023,G111-72,908364387441657600,125.01659129695626,38.57694746083617,-181.91045107088627,-256.6081431554214,38.96,3.64,0.68,1.35,wd_companion,22.52434660109524,0.018565306,2.1550112,2.1548111,0.0002,1.3057456,1.0,12.280472,,08200425+3834415,9.059,0.016,0.0,0.0,9.059,5.822261007877117,False,0.4732298656022023,0.0108777294913321,0.0110028024984898,74.08284818362011,0.5258977071647489,5.419626679972471,1.590618948206578,3.561101383649056,-0.32492785479443986,1.8697176708478993,0.733969372071258,-1.9634617454732768,-1.958496682604238,-0.2790987226413213,2.832508912706236,3.130333768495006,,3.461075931034639,3.6012566303756235,3.722343732466713,3.99260761154112,0.04015524672656756,0
Engle2023,LP 587-54,2485305370114328576,20.81637020647648,-2.145728135802783,233.95583014880245,37.65201503804685,59.5,6.34,1.38,1.49,wd_companion,23.15136954730829,0.03186558,2.1909456,,,1.5598187,1.0,11.71621,,01231565-0208453,8.412,0.019,0.0,0.0,8.412,5.234883436650138,False,0.5667651729717211,0.0136701417381885,0.0137981688489496,53.4285174706401,1.1136374883075555,3.54927096760709,1.7745169657285496,3.802089257881733,-0.24659684447063437,1.7277731235886147,0.5501391566438211,-1.8642269824479774,-1.8601785448714931,0.04674384213993488,3.1398790864012365,3.173186268412274,,3.70429125773057,3.8137036603352255,3.883177853716234,6.511839088529739,0.011614402453492545,0
Engle2023,G148-6,4021566209266336768,176.4823529618982,31.82410244585442,-165.4478216855959,-260.0135252445386,22.7,2.2,0.57,1.35,wd_companion,31.63887765400161,0.3642143,2.692481,,,18.951975,1.0,12.808223,,11455599+3149316,9.141,0.019,0.0,0.0,9.141,6.642105345474715,False,0.340878303400091,0.0088329744562479,0.0089779344636063,186.4187042749562,0.1217688970014451,29.415020241104923,1.3560258571931227,3.342422680822206,-0.4674006403477701,2.2704894850344326,1.4685691515708952,-2.053893025481426,-2.0468235691502303,-0.9144636278413099,2.7558748556724915,3.130333768495006,,2.7987422569900526,3.0507735516499963,3.2961253132419,1.1240187391201932,-0.29164912917220986,0
Mamonova2025,2MASS J00281434-3227556,2315849737553379840,7.06038555329,-32.46564843528,,,0.522,0.024,0.003,0.003,association,28.564846889620707,0.0239,3.3132763,,,1.2196525,True,,,00281434-3227556,9.278,0.021,0.0,0.0,9.278,6.557159502709068,False,0.3539978246647809,0.0084202317180423,0.0085299988083841,169.2960890843778,0.0030833553381131,22.91757733476725,-0.28232949699773785,1.380211241711606,-0.4509994067284061,2.2286469255708834,1.3601687055400022,-2.0746759568991116,-2.0690510295021425,-2.5109764225686213,0.47712125471966244,0.47712125471966244,Mamonova2025 (24.0 Myr),1.078357920654534,1.7247718280915159,2.4183460911192456,0.05306055986395293,0.34456058637990994,0
Mamonova2025,2MASS J00284683-6751446,4703815338965472768,7.19630973158,-67.86263446044,,,0.6,0.045,0.009,0.009,association,22.66799174107081,0.024,3.3683004,3.3681004,0.0002,1.0783511,False,,,00284683-6751446,10.5,0.019,0.0,0.0,10.5,7.277065228686178,False,0.2527504011860365,0.0059997999780798,0.0060234265505902,218.5903673316409,0.0027448602027814,43.20452356204223,-0.2218487496163564,1.6532125137753437,-0.5973081463888166,2.339631019887752,1.635529220314546,-2.2218632279270563,-2.2201563810585068,-2.5614797695041087,0.9542425094393249,0.9542425094393249,Mamonova2025 (45.0 Myr),1.1067769337513953,1.434420480398413,2.2186105784071484,0.027190705769286696,-0.21879203337693065,0
Mamonova2025,2MASS J00493566-6347416,4709760363977074176,12.39955823222,-63.79509737451,,,4.963,0.045,0.009,0.009,association,21.785076071547483,0.0136,2.3277388,2.3266387,0.0011,1.1108044,False,,,00493566-6347416,8.427,0.027,0.0,0.0,8.427,5.1177954039605655,False,0.5844025298626675,0.0144398219836319,0.0145555142582221,48.217938320571946,0.1029284986637962,2.992434414335783,0.6957442751973234,1.6532125137753437,-0.23328791268466362,1.683208637083724,0.47602464068105554,-1.8404381607832014,-1.8369724459748988,-0.9874643618864006,0.9542425094393249,0.9542425094393249,Mamonova2025 (45.0 Myr),0.37103339842131394,1.4555257607531402,2.133721668589215,0.028544718255468882,-0.1976867530222035,0
Mamonova2025,2MASS J00501752+0837341,2581708281894978176,12.57328856874,8.62601178981,,,1.02,0.024,0.003,0.003,association,16.311295604076008,0.0523,3.0011225,,,2.0901017,True,,,00501752+0837341,8.897,0.021,0.0,0.0,8.897,4.959442291821183,False,0.6078077036035268,0.0148917686454859,0.0149802450227838,42.84707581931253,0.0238055918751928,2.420807577735657,0.00860017176191757,1.380211241711606,-0.2162337997952329,1.6319211880125204,0.38396027013203216,-1.8270537194835483,-1.8244810830869742,-1.6233210162506029,0.47712125471966244,0.47712125471966244,Mamonova2025 (24.0 Myr),0.20053798828535532,0.9590596591674247,2.2881330656510768,0.009100382762858959,-0.42115158254418117,0
Mamonova2025,2MASS J01211297-6117281,4716440103274406528,20.30482397604,-61.29135315048,,,0.423,0.045,0.009,0.009,association,20.192231179462905,0.0187,3.0833855,,,1.1968681,False,,,01211297-6117281,10.476,0.023,0.0,0.0,10.476,7.001921549000455,False,0.2886480782946726,0.0070360704763949,0.0071059907788924,234.681501095587,0.0018024428769428,48.10904369700964,-0.37365963262495766,1.6532125137753437,-0.5396313295174988,2.370478857435232,1.682226724160109,-2.152669819107112,-2.1483753604097005,-2.7441384900601897,0.9542425094393249,0.9542425094393249,Mamonova2025 (45.0 Myr),1.5025886729156332,1.813907553663884,2.2729669319127153,0.06514896995829611,0.16069503988854028,0
Mamonova2025,2MASS J01275875-6032243,4716574999607065088,21.99567328588,-60.54021645794,,,0.34,0.045,0.009,0.009,association,19.82047176991165,0.0176,3.0989294,,,1.1742415,False,,,01275875-6032243,10.222,0.023,0.0,0.0,10.222,6.707569937081036,False,0.3310051027131393,0.0080193502154901,0.0081358113566715,199.30446532151404,0.0017059326766789,34.304722881317744,-0.46852108295774486,1.6532125137753437,-0.4801653111696658,2.2995170289702775,1.5353539153808193,-2.095860819902819,-2.0895991298624033,-2.768038111928022,0.9542425094393249,0.9542425094393249,Mamonova2025 (45.0 Myr),1.6562647965096005,2.045268037131485,2.3755507996255942,0.110985958518381,0.39205552335614136,0
Mamonova2025,2MASS J01521830-5950168,4717559779772987520,28.07718652957,-59.83811415727,,,6.5,0.045,0.009,0.009,association,25.256342113595544,0.0173,2.3131056,,,1.189867,False,,,01521830-5950168,8.138,0.029,0.0,0.0,8.138,5.149852258627416,False,0.5796218601721536,0.0143887360719224,0.0145463545646191,49.630284737712344,0.1309684204785727,3.1433669859934374,0.8129133566428556,1.6532125137753437,-0.23685524367513625,1.6957467668286457,0.4973950875679363,-1.8419773534642123,-1.8372458307903747,-0.8828334101857901,0.9542425094393249,0.9542425094393249,Mamonova2025 (45.0 Myr),1.0200575475640534,2.035247201281433,2.481149082187743,0.10845440629974545,0.38203468750608915,0
Mamonova2025,2MASS J01564714-0021127,2507484130258715136,29.19676207988,-0.3537477322,,,0.543,0.024,0.003,0.003,association,14.320881398640012,0.0229,1.7341137,1.6879137,0.0462,1.22388,True,,,01564714-0021127,9.109,0.02,0.0020968145391601,0.0001075290914573,9.10690318546084,4.886751925734098,False,0.6183069562735802,0.0150254072109375,0.0152410049447424,41.82114884412445,0.0129838613956748,2.3143151577965435,-0.265200170411153,1.380211241711606,-0.2087958674357258,1.6213959588931968,0.3644224998068047,-1.8231737491377578,-1.8169863960169492,-1.8865961293043498,0.47712125471966244,0.47712125471966244,Mamonova2025 (24.0 Myr),0.28095966066667,1.6452695167297582,2.4080889535425225,0.044184456448729696,0.26505827501815227,0
Mamonova2025,2MASS J02001277-0840516,2463211714746424576,30.05376374103,-8.68136660191,,,2.28,0.045,0.009,0.009,association,27.18383102258466,0.0405,2.3968143,,,2.0248907,True,,,02001277-0840516,7.868,0.02,0.0,0.0,7.868,5.039553309576895,False,0.5960401424463783,0.0144836756584718,0.014640507513696,44.779855060127105,0.0509157521152889,2.6250183599072,0.35793484700045375,1.6532125137753437,-0.22472449016601592,1.6510826835554528,0.4191323452956902,-1.8391212091597149,-1.8344438681835455,-1.293147836554999,0.9542425094393249,0.9542425094393249,Mamonova2025 (45.0 Myr),0.21208674687639936,0.983381016140697,1.9018416158364915,0.009624562922552966,-0.6698314976346468,0
Mamonova2025,2MASS J02001992-6614017,4698166391819382272,30.08410623319,-66.23393084799,,,0.63,0.045,0.009,0.009,association,21.91219095760981,0.0154,3.0619583,,,1.2940397,True,,,02001992-6614017,9.88,0.019,0.0,0.0,9.88,6.5834290199870225,False,0.3499185055387625,0.00824102512873,0.0083366957155477,174.62011045872256,0.0036078318719705,24.937860131927856,-0.2006594505464183,1.6532125137753437,-0.4560330891236959,2.242094258603838,1.3968591847974279,-2.084018761596684,-2.0790060497048626,-2.4427537091502565,0.9542425094393249,0.9542425094393249,Mamonova2025 (45.0 Myr),0.8582474601266853,1.2240880232930875,1.882372079693072,0.016752823897340206,-0.4291244904822562,0
Mamonova2025,2MASS J02125819-5851182,4714952567121408256,33.2432137628,-58.85511872798,,,1.601,0.045,0.009,0.009,association,20.874164709823027,0.0145,2.344861,2.341861,0.003,1.2785739,True,,,02125819-5851182,8.44,0.023,0.0,0.0,8.44,5.0380455299584135,False,0.5962584548470844,0.0145745028432372,0.014690908830844,44.715359339461344,0.0358042521328262,2.6181259255420493,0.20439133191929973,1.6532125137753437,-0.22456544968365266,1.6504567251591638,0.41799053123414975,-1.8364062507110561,-1.8329513364077343,-1.446065393239864,0.9542425094393249,0.9542425094393249,Mamonova2025 (45.0 Myr),0.22102113073191282,0.8275046156356689,1.9206544808946944,0.006722094532443413,-0.8257078981396748,0
Mamonova2025,2MASS J02175601+1225266,73034991155555456,34.48367410314,12.42379709001,,,2.16,0.024,0.003,0.003,association,15.903087695502707,0.0344,2.6418438,,,1.619817,True,,,02175601+1225266,9.083,0.018,0.0,0.0,9.083,5.090407269064817,False,0.5885384257617187,0.0142525230486634,0.0143392683200617,46.99607650353797,0.0459612835943313,2.8618582723800245,0.3344537511509309,1.380211241711606,-0.230225176743263,1.6720616021061638,0.4566481224190862,-1.8461082479979762,-1.8434730085473512,-1.337607850955233,0.47712125471966244,0.47712125471966244,Mamonova2025 (24.0 Myr),0.24803943075987703,1.0826917435946941,1.930958350933535,0.012097391720885827,-0.2975194981169118,0
Mamonova2025,2MASS J02420204-5359147,4741424237273655040,40.50931721339,-53.98746750095,,,0.223,0.045,0.009,0.009,association,23.687332109365578,0.0195,3.2111578,,,1.290258,True,,,02420204-5359147,9.98,0.021,0.0,0.0,9.98,6.852580745693299,False,0.3096506995914736,0.0074402214907697,0.0074902927936817,227.174630695678,0.0009816236932667,44.88049102732269,-0.6516951369518393,1.6532125137753437,-0.5091279344550772,2.356359830718351,1.652057599792003,-2.128414135584865,-2.125501205505478,-3.00805496767019,0.9542425094393249,0.9542425094393249,Mamonova2025 (45.0 Myr),1.6027936957716111,2.0808765904023594,2.425998761318441,0.12046935646808413,0.42766407662701567,0
Mamonova2025,2MASS J02502222-6545552,4696042268497964032,42.59352680447,-65.76535212248,,,1.289,0.045,0.009,0.009,association,19.708997601203126,0.0142,2.803937,2.803437,0.0005,1.467424,True,,,02502222-6545552,9.436,0.021,0.0,0.0,9.436,5.9093226832093535,False,0.4589296451069871,0.0107612064862238,0.0108842268968494,76.54963621904473,0.0168387475586632,5.598379436162661,0.110252917353403,1.6532125137753437,-0.3382538876299376,1.8839431311748822,0.7480623299013553,-1.968139035274083,-1.9632024133253425,-1.7736902138214792,0.9542425094393249,0.9542425094393249,Mamonova2025 (45.0 Myr),0.44601655958120084,1.2303505093866538,1.9468144957368092,0.016996148202686044,-0.4228620043886899,0
Mamonova2025,2MASS J03282609-0537361,3248236559980000512,52.1092919063,-5.62684485284,,,1.06,0.024,0.003,0.003,association,35.76242415757404,0.0219,2.8619738,,,1.4279735,True,,,03282609-0537361,9.44,0.023,0.0,0.0,9.44,7.2071347489659985,False,0.2615114866465023,0.0064113815759387,0.0064402556812024,222.5175238892947,0.0047636697617009,44.401506863078374,0.02530586526477026,1.380211241711606,-0.5825092304004147,2.3473642185921815,1.6473977091059524,-2.193048375137299,-2.1910968906011954,-2.322058353327411,0.47712125471966244,0.47712125471966244,Mamonova2025 (24.0 Myr),0.12751364098624518,0.5502202498483659,2.2352107369818133,0.003549933763571219,-0.82999099186324,0
Mamonova2025,2MASS J03320347-5139550,4736393250021662976,53.01483995496,-51.66524097974,,,5.414,0.042,0.0019,0.002,association,13.105729822861749,0.0135,2.2995691,2.108369,0.1912,1.1482506,False,,,03320347-5139550,9.346,0.034,0.0015832592105691,8.119284127300924e-05,9.34441674078943,4.931722794030527,False,0.6117672402684077,0.0153443058146964,0.0155628616308699,42.460172522344166,0.1275077249662833,2.3806465629918647,0.7335182514344876,1.6232492903979006,-0.21341378291130342,1.627981754440198,0.37669492369721114,-1.8140527545222371,-1.8079105438354302,-0.8944635030057104,0.2787536009528289,0.3010299956639812,Mamonova2025 (42.0 Myr),0.7825980823393441,1.4152381181347655,1.9116348616868244,0.02601585588447207,-0.20801117226313504,0
Mamonova2025,2MASS J03415608-5542408,4731400745677079808,55.48557688824,-55.71022691147,,,1.69,0.024,0.003,0.003,association,36.813470942331726,0.0135,3.0377731,,,1.2340308,True,,,03415608-5542408,9.444,0.021,0.0,0.0,9.444,7.274033833231248,False,0.2530993494676652,0.0060792948209196,0.0061385193284596,218.74678339888095,0.0077258278898589,43.25219862101976,0.22788670461367352,1.380211241711606,-0.5967089710921067,2.3399416755805804,1.6360081886726838,-2.2161467945998004,-2.2119363723487306,-2.112054970966907,0.47712125471966244,0.47712125471966244,Mamonova2025 (24.0 Myr),0.6469773021118859,1.4385692741789953,2.8372099542505507,0.02745170189808386,0.058358032467389354,0
Mamonova2025,2MASS J04322548-3903153,4864753467263620224,68.1061851147,-39.05402211058,,,2.01,0.024,0.003,0.003,association,30.91656857099088,0.0117,2.7314472,2.7314472,0.0,1.2323787,True,,,04322548-3903153,9.487,0.019,0.0,0.0,9.487,6.937956427948434,False,0.2975263194691996,0.0070209739148653,0.0071119985863327,238.6611727020687,0.0084219815784998,49.322033397479395,0.30319605742048883,1.380211241711606,-0.5264746101214722,2.377781770272671,1.693040972933851,-2.15360264050344,-2.148008338363485,-2.0745857128521825,0.47712125471966244,0.47712125471966244,Mamonova2025 (24.0 Myr),0.56167730429836,2.422357366551843,2.9465820067988377,0.26445840028574563,1.042146124840237,0
LWRD,2MASS J05015746-0656459,3187115498866675456,75.48680521252,-6.94858740903,,,94.75,5.662,1.355,1.355,association,186.04662779359128,0.0277,3.0327492,,,1.1008298,False,,,05015746-0656459,6.736,0.024,0.0,0.0,6.736,8.084109012908222,False,0.17056714232775,0.0042053291923902,0.0042396918357168,214.59,0.4415396803206114,30.9,1.9765792186401099,3.752969865029084,-0.7681046266275782,2.3316094797640927,1.4899584794248346,-2.3762000020437837,-2.3726657091882806,-0.35503026112398284,3.1319392952104246,3.1319392952104246,,3.7483299389209015,3.8134936556151726,3.8873592288401437,6.508691025588332,0.06052379058608848,0
Mamonova2025,2MASS J05294468-3239141,2901786974419551488,82.43627469729,-32.65392313565,,,1.53,0.024,0.003,0.003,association,33.599383031038734,0.0187,3.0310059,,,1.2123904,True,,,05294468-3239141,8.316,0.027,0.0,0.0,8.316,5.9476565136344215,False,0.4525943354957901,0.0109430323616602,0.0110940269165998,77.64247712697622,0.0197057082233201,5.677570806302624,0.1846914308175988,1.380211241711606,-0.34429088581725054,1.8900993827881336,0.754162559112779,-1.9608623164436574,-1.9549107847599971,-1.7054079519705347,0.47712125471966244,0.47712125471966244,Mamonova2025 (24.0 Myr),0.5996693519722273,1.2856492907317512,2.1411633046292713,0.019304088090811487,-0.09456195097985476,0
Mamonova2025,2MASS J05332802-4257205,4805600119646735616,83.36670582764,-42.95553305573,,,1.24,0.024,0.003,0.003,association,95.93197430133851,0.2456,3.0009775,,,11.767297,True,,,05332802-4257205,7.116,0.026,0.0,0.0,7.116,7.025816912194225,False,0.2853711381515302,0.0072060283022258,0.0072752475655467,233.21261267642345,0.0053170366120826,47.66133174995281,0.09342168516223506,1.380211241711606,-0.544589952648721,2.3677520343702056,1.6781661732092474,-2.142304036485397,-2.1381522237136688,-2.2743303492079705,0.47712125471966244,0.47712125471966244,Mamonova2025 (24.0 Myr),0.8151283040906956,1.3922103832325299,2.6311702701648967,0.024672342384646807,0.011999141520923962,0
Mamonova2025,2MASS J05422387-2758031,2907717843219726848,85.59946508952,-27.96759382958,,,2.38,0.024,0.003,0.003,association,15.190580069138012,0.0178,2.8783455,,,1.2430902,True,,,05422387-2758031,10.545,0.023,0.0,0.0,10.545,6.452871790978106,False,0.3703517118045942,0.0089101152792855,0.0090456778514341,147.952222131029,0.016086274107409,14.818314728774723,0.37657695705651195,1.380211241711606,-0.4313856436529393,2.170121492321908,1.1707988146007047,-2.0501166770143375,-2.04355888307648,-1.7935445352653963,0.47712125471966244,0.47712125471966244,Mamonova2025 (24.0 Myr),0.9079249189669591,2.496570538014142,2.9430020919030824,0.31374046653530135,1.116359296302536,0
Mamonova2025,2MASS J05471788-2856130,2904575778287587968,86.82459902677,-28.93680701834,,,0.45,0.024,0.003,0.003,association,16.437677129751116,0.0933,2.755149,,,8.571645,True,,,05471788-2856130,9.185,0.019,0.0,0.0,9.185,5.264202228730843,False,0.5622378465287863,0.0136366352800396,0.0138123906899247,54.766019054067144,0.0082167739735791,3.692205131019747,-0.3467874862246563,1.380211241711606,-0.25007992360692505,1.7385111731784308,0.5672858214966557,-1.8652927748097483,-1.8597311459264967,-2.085298659403087,0.47712125471966244,0.47712125471966244,Mamonova2025 (24.0 Myr),0.21633268258519067,1.644163382325882,2.369730645211851,0.044072063217796116,0.2639521406142762,0
Mamonova2025,2MASS J06373215-2823125,2895507384340007936,99.38389350777,-28.38703844393,,,7.1,0.024,0.003,0.003,association,23.34490615484507,0.0179,2.414425,,,1.5653214,True,,,06373215-2823125,8.775,0.021,0.0,0.0,8.775,5.615960662159813,False,0.5068476881701802,0.011939340806197,0.0121184402633149,68.28377379064392,0.1039778501664011,4.999403897872748,0.8512583487190752,1.380211241711606,-0.2951225300655921,1.8343175149494726,0.6989182244764457,-1.923019650772324,-1.9165532736207251,-0.9830591662303974,0.47712125471966244,0.47712125471966244,Mamonova2025 (24.0 Myr),2.2987899061215677,2.630844683319161,2.9411640449895655,0.42741000422968833,1.250633441607555,0
Mamonova2025,2MASS J06380031-4056011,5569783309659510400,99.5012975089,-40.93317855474,,,3.36,0.05,0.318,0.318,association,25.9297020454803,0.0117,2.8023605,,,1.2820922,True,,,06380031-4056011,9.528,0.021,0.0,0.0,9.528,6.596987631909384,False,0.3478387536638381,0.0083037918146144,0.0083477390376775,177.33444662448332,0.0189472494710235,25.96785724798418,0.526339277389844,1.6989700043360187,-0.4586220337054814,2.2487931040491764,1.4144361150598233,-2.080723547609485,-2.0784311360641934,-1.7224538266593323,2.5024271199844326,2.5024271199844326,Mamonova2025 (50.0 Myr),2.1933637799936294,2.7752382670664324,3.0467929271615324,0.5959890314292456,1.0762682627304136,0
LWRD,2MASS J06575703+6219197,1099288633074163328,104.49096610061,62.3197198768,,,54.5,3.899,0.513,0.513,association,87.03112634346951,0.0496,3.2702894,,,1.9316465,True,,,06575703+6219197,7.69,0.016,0.0,0.0,7.69,7.388373020655882,False,0.2393346406762865,0.0055642793031145,0.0055749068550031,212.57675268314543,0.2563779873015303,41.371595282397635,1.7363965022766426,3.590953235187986,-0.6209944381781428,2.327515768496468,1.6167022675473042,-2.254591078400159,-2.2537623843687893,-0.5911192662198252,2.7101173651118162,2.7101173651118162,,3.1607901026050653,3.4012643609453668,3.600144405527195,2.51920993840948,-0.18968887424261904,0
Mamonova2025,2MASS J07013884-6236059,5286760525517037568,105.41182832449,-62.60150795032,,,3.915,0.024,0.003,0.003,association,11.35862675518396,0.0132,2.0294418,1.8192419,0.2102,1.4142228,True,,,07013884-6236059,9.368,0.023,0.0013273018101596,6.806680559990099e-05,9.36667269818984,4.643301842434541,False,0.653259537488645,0.015907329484563,0.0160128376544114,38.40578233682384,0.1019377750377515,1.95979611975803,0.5927317663939622,1.380211241711606,-0.184914240921796,1.5843966162404717,0.29221089346383505,-1.7984027233996287,-1.7955316994079709,-0.9916648498465095,0.47712125471966244,0.47712125471966244,Mamonova2025 (24.0 Myr),0.26191952558818127,1.173668471339093,1.712925921325559,0.01491655285546629,-0.2065427703725129,0
Mamonova2025,2MASS J07420784-6243554,5288949863624851200,115.53272510313,-62.7317368651,,,1.843,0.024,0.003,0.003,association,38.49258746755229,0.0212,2.8443708,2.8443708,0.0,1.2064464,True,,,07420784-6243554,9.161,0.023,0.0,0.0,9.161,7.087885526518804,False,0.2770382856617008,0.0067511856014198,0.0068324729092439,229.4774115478574,0.0080312915662099,46.52285577852987,0.2655253352190738,1.380211241711606,-0.5574602089043329,2.360739942496693,1.6676663657896504,-2.170619952363061,-2.1654220816095733,-2.095214607277619,0.47712125471966244,0.47712125471966244,Mamonova2025 (24.0 Myr),0.5996635737991928,2.19101522283109,2.8952458556547698,0.15524414249700078,0.8108039811194843,0
Mamonova2025,2MASS J07491271-7642065,5213167330349528064,117.30085246178,-76.70272278517,,,2.82,0.024,0.003,0.003,association,91.82632072954252,0.0185,2.5644093,2.5644093,0.0,1.0714872,False,,,07491271-7642065,6.579,0.018,0.0,0.0,6.579,6.393835917399615,False,0.379773017668796,0.0088292674590604,0.0088989073205758,135.6562403150126,0.0207878383880577,10.152412999528778,0.45024910831936105,1.380211241711606,-0.42047589450638506,2.1324397765129484,1.0065692765184924,-2.0540753271908376,-2.050663316251428,-1.6821906681935874,0.47712125471966244,0.47712125471966244,Mamonova2025 (24.0 Myr),2.1046661134054983,2.4692699840371035,3.0230775464016113,0.2946252635613854,1.0890587423254976,0
Mamonova2025,2MASS J08521813-1913169,5704769390127988224,133.07528271581,-19.22113202643,,,3.158,0.024,0.003,0.003,association,21.61778697886267,0.0223,2.1641312,,,1.4727862,True,,,08521813-1913169,8.517,0.024,0.0,0.0,8.517,5.191056165001157,False,0.573382479897989,0.013956407461698,0.0141126440687328,51.47357593870841,0.0613518672912943,3.3403531346492055,0.49941212567227544,1.380211241711606,-0.24155558135791932,1.711584340321329,0.5237923818781995,-1.8552263596750713,-1.850391611555103,-1.2121722146490534,0.47712125471966244,0.47712125471966244,Mamonova2025 (24.0 Myr),0.8090753707907619,1.3012739854441693,1.842753356892475,0.02001123930147888,-0.07893725626743664,0
