source_paper,star_name,source_id,ra,dec,pmra,pmdec,prot_days,age_gyr,age_err_lo_gyr,age_err_hi_gyr,age_method,parallax,parallax_error,bp_rp,bp_rp_0,ebpminrp_gspphot,ruwe,high_ruwe,phot_g_mean_mag,binary_type,twomass_id,k_m,k_cmsig,A_Ks,A_Ks_err,k_m_0,M_Ks,flag_outside_mann_range,mass_msun,mass_msun_err_lo,mass_msun_err_hi,tau_ce_days,rossby_number,tau_ce_err_days,log_prot,log_age_myr,log_mass_msun,log_tau_ce,log_tau_ce_err,log_mass_err_lo,log_mass_err_hi,log_age_err_lo,log_age_err_hi,cluster_name,p16,p50,p84,inferred_age_gyr,residual_dex,fold
Mamonova2025,2MASS J00284683-6751446,4703815338965472768,7.19630973158,-67.86263446044,,,0.6,0.045,0.009,0.009,association,22.66799174107081,0.024,3.3683004,3.3681004,0.0002,1.0783511,False,,,00284683-6751446,10.5,0.019,0.0,0.0,10.5,7.277065228686178,False,0.2527504011860365,0.0059997999780798,0.0060234265505902,218.5903673316409,0.0027448602027814,43.20452356204223,-0.2218487496163564,1.6532125137753437,-0.5973081463888166,2.339631019887752,1.635529220314546,-2.2218632279270563,-2.2201563810585068,0.9542425094393249,0.9542425094393249,Mamonova2025,0.6719862943252313,1.752164612979278,2.383112448351725,0.05651511465068802,0.09895209920393433,0
Mamonova2025,2MASS J00493566-6347416,4709760363977074176,12.39955823222,-63.79509737451,,,4.963,0.045,0.009,0.009,association,21.785076071547483,0.0136,2.3277388,2.3266387,0.0011,1.1108044,False,,,00493566-6347416,8.427,0.027,0.0,0.0,8.427,5.1177954039605655,False,0.5844025298626675,0.0144398219836319,0.0145555142582221,48.217938320571946,0.1029284986637962,2.992434414335783,0.6957442751973234,1.6532125137753437,-0.23328791268466362,1.683208637083724,0.47602464068105554,-1.8404381607832014,-1.8369724459748988,0.9542425094393249,0.9542425094393249,Mamonova2025,0.6773725374866301,1.6618050932115975,2.4539707922627962,0.045899197584320366,0.0085925794362538,0
Mamonova2025,2MASS J00501752+0837341,2581708281894978176,12.57328856874,8.62601178981,,,1.02,0.024,0.003,0.003,association,16.311295604076008,0.0523,3.0011225,,,2.0901017,True,,,00501752+0837341,8.897,0.021,0.0,0.0,8.897,4.959442291821183,False,0.6078077036035268,0.0148917686454859,0.0149802450227838,42.84707581931253,0.0238055918751928,2.420807577735657,0.00860017176191757,1.380211241711606,-0.2162337997952329,1.6319211880125204,0.38396027013203216,-1.8270537194835483,-1.8244810830869742,0.47712125471966244,0.47712125471966244,Mamonova2025,0.5102506048031495,1.4677365490085201,2.5644515156234458,0.02935868160245509,0.08752530729691421,0
Mamonova2025,2MASS J01211297-6117281,4716440103274406528,20.30482397604,-61.29135315048,,,0.423,0.045,0.009,0.009,association,20.192231179462905,0.0187,3.0833855,,,1.1968681,False,,,01211297-6117281,10.476,0.023,0.0,0.0,10.476,7.001921549000455,False,0.2886480782946726,0.0070360704763949,0.0071059907788924,234.681501095587,0.0018024428769428,48.10904369700964,-0.37365963262495766,1.6532125137753437,-0.5396313295174988,2.370478857435232,1.682226724160109,-2.152669819107112,-2.1483753604097005,0.9542425094393249,0.9542425094393249,Mamonova2025,0.5429013591017608,1.7251952817789578,2.408664592152556,0.05311232116450976,0.07198276800361403,0
Mamonova2025,2MASS J01275875-6032243,4716574999607065088,21.99567328588,-60.54021645794,,,0.34,0.045,0.009,0.009,association,19.82047176991165,0.0176,3.0989294,,,1.1742415,False,,,01275875-6032243,10.222,0.023,0.0,0.0,10.222,6.707569937081036,False,0.3310051027131393,0.0080193502154901,0.0081358113566715,199.30446532151404,0.0017059326766789,34.304722881317744,-0.46852108295774486,1.6532125137753437,-0.4801653111696658,2.2995170289702775,1.5353539153808193,-2.095860819902819,-2.0895991298624033,0.9542425094393249,0.9542425094393249,Mamonova2025,0.5647840810224323,1.7638553742538912,2.4299145646146285,0.0580571047568932,0.11064286047854743,0
Mamonova2025,2MASS J01521830-5950168,4717559779772987520,28.07718652957,-59.83811415727,,,6.5,0.045,0.009,0.009,association,25.256342113595544,0.0173,2.3131056,,,1.189867,False,,,01521830-5950168,8.138,0.029,0.0,0.0,8.138,5.149852258627416,False,0.5796218601721536,0.0143887360719224,0.0145463545646191,49.630284737712344,0.1309684204785727,3.1433669859934374,0.8129133566428556,1.6532125137753437,-0.23685524367513625,1.6957467668286457,0.4973950875679363,-1.8419773534642123,-1.8372458307903747,0.9542425094393249,0.9542425094393249,Mamonova2025,0.8568891377831677,1.9717181141217457,2.69614223701691,0.09369536645455122,0.31850560034640196,0
Mamonova2025,2MASS J01564714-0021127,2507484130258715136,29.19676207988,-0.3537477322,,,0.543,0.024,0.003,0.003,association,14.320881398640012,0.0229,1.7341137,1.6879137,0.0462,1.22388,True,,,01564714-0021127,9.109,0.02,0.0020968145391601,0.0001075290914573,9.10690318546084,4.886751925734098,False,0.6183069562735802,0.0150254072109375,0.0152410049447424,41.82114884412445,0.0129838613956748,2.3143151577965435,-0.265200170411153,1.380211241711606,-0.2087958674357258,1.6213959588931968,0.3644224998068047,-1.8231737491377578,-1.8169863960169492,0.47712125471966244,0.47712125471966244,Mamonova2025,0.5535782529314504,1.6757536539046716,3.044201989395474,0.047397305590885515,0.29554241219306565,0
Mamonova2025,2MASS J02001277-0840516,2463211714746424576,30.05376374103,-8.68136660191,,,2.28,0.045,0.009,0.009,association,27.18383102258466,0.0405,2.3968143,,,2.0248907,True,,,02001277-0840516,7.868,0.02,0.0,0.0,7.868,5.039553309576895,False,0.5960401424463783,0.0144836756584718,0.014640507513696,44.779855060127105,0.0509157521152889,2.6250183599072,0.35793484700045375,1.6532125137753437,-0.22472449016601592,1.6510826835554528,0.4191323452956902,-1.8391212091597149,-1.8344438681835455,0.9542425094393249,0.9542425094393249,Mamonova2025,0.2505906418294303,0.9302035511727405,1.9699948570248393,0.008515370549065893,-0.7230089626026033,0
Mamonova2025,2MASS J02001992-6614017,4698166391819382272,30.08410623319,-66.23393084799,,,0.63,0.045,0.009,0.009,association,21.91219095760981,0.0154,3.0619583,,,1.2940397,True,,,02001992-6614017,9.88,0.019,0.0,0.0,9.88,6.5834290199870225,False,0.3499185055387625,0.00824102512873,0.0083366957155477,174.62011045872256,0.0036078318719705,24.937860131927856,-0.2006594505464183,1.6532125137753437,-0.4560330891236959,2.242094258603838,1.3968591847974279,-2.084018761596684,-2.0790060497048626,0.9542425094393249,0.9542425094393249,Mamonova2025,0.599411394134885,1.5830869782782189,2.4382351054067404,0.0382901421177039,-0.07012553549712486,0
Mamonova2025,2MASS J02125819-5851182,4714952567121408256,33.2432137628,-58.85511872798,,,1.601,0.045,0.009,0.009,association,20.874164709823027,0.0145,2.344861,2.341861,0.003,1.2785739,True,,,02125819-5851182,8.44,0.023,0.0,0.0,8.44,5.0380455299584135,False,0.5962584548470844,0.0145745028432372,0.014690908830844,44.715359339461344,0.0358042521328262,2.6181259255420493,0.20439133191929973,1.6532125137753437,-0.22456544968365266,1.6504567251591638,0.41799053123414975,-1.8364062507110561,-1.8329513364077343,0.9542425094393249,0.9542425094393249,Mamonova2025,0.30955654464458887,1.0519343356956818,2.148912081338476,0.01127027039454635,-0.6012781780796619,0
Mamonova2025,2MASS J02175601+1225266,73034991155555456,34.48367410314,12.42379709001,,,2.16,0.024,0.003,0.003,association,15.903087695502707,0.0344,2.6418438,,,1.619817,True,,,02175601+1225266,9.083,0.018,0.0,0.0,9.083,5.090407269064817,False,0.5885384257617187,0.0142525230486634,0.0143392683200617,46.99607650353797,0.0459612835943313,2.8618582723800245,0.3344537511509309,1.380211241711606,-0.230225176743263,1.6720616021061638,0.4566481224190862,-1.8461082479979762,-1.8434730085473512,0.47712125471966244,0.47712125471966244,Mamonova2025,0.25324497028659865,0.9366340988842436,1.9921646192387392,0.008642394742485125,-0.44357714282736227,0
Mamonova2025,2MASS J02420204-5359147,4741424237273655040,40.50931721339,-53.98746750095,,,0.223,0.045,0.009,0.009,association,23.687332109365578,0.0195,3.2111578,,,1.290258,True,,,02420204-5359147,9.98,0.021,0.0,0.0,9.98,6.852580745693299,False,0.3096506995914736,0.0074402214907697,0.0074902927936817,227.174630695678,0.0009816236932667,44.88049102732269,-0.6516951369518393,1.6532125137753437,-0.5091279344550772,2.356359830718351,1.652057599792003,-2.128414135584865,-2.125501205505478,0.9542425094393249,0.9542425094393249,Mamonova2025,0.721020836252087,1.5350775644446162,2.1715489082089574,0.03428290099062005,-0.11813494933072755,0
Mamonova2025,2MASS J02502222-6545552,4696042268497964032,42.59352680447,-65.76535212248,,,1.289,0.045,0.009,0.009,association,19.708997601203126,0.0142,2.803937,2.803437,0.0005,1.467424,True,,,02502222-6545552,9.436,0.021,0.0,0.0,9.436,5.9093226832093535,False,0.4589296451069871,0.0107612064862238,0.0108842268968494,76.54963621904473,0.0168387475586632,5.598379436162661,0.110252917353403,1.6532125137753437,-0.3382538876299376,1.8839431311748822,0.7480623299013553,-1.968139035274083,-1.9632024133253425,0.9542425094393249,0.9542425094393249,Mamonova2025,0.3809123934358743,1.2304337475145966,2.285801902854931,0.01699940604546697,-0.4227787662607472,0
Mamonova2025,2MASS J03282609-0537361,3248236559980000512,52.1092919063,-5.62684485284,,,1.06,0.024,0.003,0.003,association,35.76242415757404,0.0219,2.8619738,,,1.4279735,True,,,03282609-0537361,9.44,0.023,0.0,0.0,9.44,7.2071347489659985,False,0.2615114866465023,0.0064113815759387,0.0064402556812024,222.5175238892947,0.0047636697617009,44.401506863078374,0.02530586526477026,1.380211241711606,-0.5825092304004147,2.3473642185921815,1.6473977091059524,-2.193048375137299,-2.1910968906011954,0.47712125471966244,0.47712125471966244,Mamonova2025,0.567047950098837,1.5931971312124413,2.8007627153590717,0.0391919733570669,0.2129858895008354,0
Mamonova2025,2MASS J03320347-5139550,4736393250021662976,53.01483995496,-51.66524097974,,,5.414,0.042,0.0019,0.002,association,13.105729822861749,0.0135,2.2995691,2.108369,0.1912,1.1482506,False,,,03320347-5139550,9.346,0.034,0.0015832592105691,8.119284127300924e-05,9.34441674078943,4.931722794030527,False,0.6117672402684077,0.0153443058146964,0.0155628616308699,42.460172522344166,0.1275077249662833,2.3806465629918647,0.7335182514344876,1.6232492903979006,-0.21341378291130342,1.627981754440198,0.37669492369721114,-1.8140527545222371,-1.8079105438354302,0.2787536009528289,0.3010299956639812,Mamonova2025,0.6439617573235477,1.602755773193453,2.4402745683897282,0.04006413523977616,-0.020493517204447587,0
Mamonova2025,2MASS J03415608-5542408,4731400745677079808,55.48557688824,-55.71022691147,,,1.69,0.024,0.003,0.003,association,36.813470942331726,0.0135,3.0377731,,,1.2340308,True,,,03415608-5542408,9.444,0.021,0.0,0.0,9.444,7.274033833231248,False,0.2530993494676652,0.0060792948209196,0.0061385193284596,218.74678339888095,0.0077258278898589,43.25219862101976,0.22788670461367352,1.380211241711606,-0.5967089710921067,2.3399416755805804,1.6360081886726838,-2.2161467945998004,-2.2119363723487306,0.47712125471966244,0.47712125471966244,Mamonova2025,0.46014182115849595,1.331039591229892,2.9288956108736266,0.0214308596059424,-0.0491716504817139,0
Mamonova2025,2MASS J04322548-3903153,4864753467263620224,68.1061851147,-39.05402211058,,,2.01,0.024,0.003,0.003,association,30.91656857099088,0.0117,2.7314472,2.7314472,0.0,1.2323787,True,,,04322548-3903153,9.487,0.019,0.0,0.0,9.487,6.937956427948434,False,0.2975263194691996,0.0070209739148653,0.0071119985863327,238.6611727020687,0.0084219815784998,49.322033397479395,0.30319605742048883,1.380211241711606,-0.5264746101214722,2.377781770272671,1.693040972933851,-2.15360264050344,-2.148008338363485,0.47712125471966244,0.47712125471966244,Mamonova2025,0.44824656394589224,1.461786015231676,3.0338905370352665,0.028959163656025796,0.08157477352007003,0
LWRD,2MASS J05015746-0656459,3187115498866675456,75.48680521252,-6.94858740903,,,94.75,5.662,1.355,1.355,association,186.04662779359128,0.0277,3.0327492,,,1.1008298,False,,,05015746-0656459,6.736,0.024,0.0,0.0,6.736,8.084109012908222,False,0.17056714232775,0.0042053291923902,0.0042396918357168,214.59,0.4415396803206114,30.9,1.9765792186401099,3.752969865029084,-0.7681046266275782,2.3316094797640927,1.4899584794248346,-2.3762000020437837,-2.3726657091882806,3.1319392952104246,3.1319392952104246,LWRD,3.613700072248608,3.71745140375227,3.8819384552144482,5.217367202010799,-0.03551846127681424,0
Mamonova2025,2MASS J05294468-3239141,2901786974419551488,82.43627469729,-32.65392313565,,,1.53,0.024,0.003,0.003,association,33.599383031038734,0.0187,3.0310059,,,1.2123904,True,,,05294468-3239141,8.316,0.027,0.0,0.0,8.316,5.9476565136344215,False,0.4525943354957901,0.0109430323616602,0.0110940269165998,77.64247712697622,0.0197057082233201,5.677570806302624,0.1846914308175988,1.380211241711606,-0.34429088581725054,1.8900993827881336,0.754162559112779,-1.9608623164436574,-1.9549107847599971,0.47712125471966244,0.47712125471966244,Mamonova2025,0.3273634441377072,1.0861363658950558,2.2011399619082725,0.012193724145368064,-0.2940748758165501,0
Mamonova2025,2MASS J05332802-4257205,4805600119646735616,83.36670582764,-42.95553305573,,,1.24,0.024,0.003,0.003,association,95.93197430133851,0.2456,3.0009775,,,11.767297,True,,,05332802-4257205,7.116,0.026,0.0,0.0,7.116,7.025816912194225,False,0.2853711381515302,0.0072060283022258,0.0072752475655467,233.21261267642345,0.0053170366120826,47.66133174995281,0.09342168516223506,1.380211241711606,-0.544589952648721,2.3677520343702056,1.6781661732092474,-2.142304036485397,-2.1381522237136688,0.47712125471966244,0.47712125471966244,Mamonova2025,0.5056293930872449,1.3958811155948718,2.878631116909467,0.024881761080907373,0.015669873883265906,0
Mamonova2025,2MASS J05422387-2758031,2907717843219726848,85.59946508952,-27.96759382958,,,2.38,0.024,0.003,0.003,association,15.190580069138012,0.0178,2.8783455,,,1.2430902,True,,,05422387-2758031,10.545,0.023,0.0,0.0,10.545,6.452871790978106,False,0.3703517118045942,0.0089101152792855,0.0090456778514341,147.952222131029,0.016086274107409,14.818314728774723,0.37657695705651195,1.380211241711606,-0.4313856436529393,2.170121492321908,1.1707988146007047,-2.0501166770143375,-2.04355888307648,0.47712125471966244,0.47712125471966244,Mamonova2025,0.6586198390133841,2.041821616474102,2.8495647644530484,0.11010869526157259,0.6616103747624962,0
Mamonova2025,2MASS J05471788-2856130,2904575778287587968,86.82459902677,-28.93680701834,,,0.45,0.024,0.003,0.003,association,16.437677129751116,0.0933,2.755149,,,8.571645,True,,,05471788-2856130,9.185,0.019,0.0,0.0,9.185,5.264202228730843,False,0.5622378465287863,0.0136366352800396,0.0138123906899247,54.766019054067144,0.0082167739735791,3.692205131019747,-0.3467874862246563,1.380211241711606,-0.25007992360692505,1.7385111731784308,0.5672858214966557,-1.8652927748097483,-1.8597311459264967,0.47712125471966244,0.47712125471966244,Mamonova2025,0.7910269279061765,1.8686573453287658,3.707925329013993,0.0739021962899174,0.4884461036171599,0
Mamonova2025,2MASS J06373215-2823125,2895507384340007936,99.38389350777,-28.38703844393,,,7.1,0.024,0.003,0.003,association,23.34490615484507,0.0179,2.414425,,,1.5653214,True,,,06373215-2823125,8.775,0.021,0.0,0.0,8.775,5.615960662159813,False,0.5068476881701802,0.011939340806197,0.0121184402633149,68.28377379064392,0.1039778501664011,4.999403897872748,0.8512583487190752,1.380211241711606,-0.2951225300655921,1.8343175149494726,0.6989182244764457,-1.923019650772324,-1.9165532736207251,0.47712125471966244,0.47712125471966244,Mamonova2025,1.1918906637076858,2.3801350616407477,3.1205624302071278,0.23995790502914044,0.9999238199291418,0
Mamonova2025,2MASS J06380031-4056011,5569783309659510400,99.5012975089,-40.93317855474,,,3.36,0.05,0.318,0.318,association,25.9297020454803,0.0117,2.8023605,,,1.2820922,True,,,06380031-4056011,9.528,0.021,0.0,0.0,9.528,6.596987631909384,False,0.3478387536638381,0.0083037918146144,0.0083477390376775,177.33444662448332,0.0189472494710235,25.96785724798418,0.526339277389844,1.6989700043360187,-0.4586220337054814,2.2487931040491764,1.4144361150598233,-2.080723547609485,-2.0784311360641934,2.5024271199844326,2.5024271199844326,Mamonova2025,0.8731928737260661,2.2801166598672253,3.01281080196608,0.19059726301843177,0.5811466555312066,0
LWRD,2MASS J06575703+6219197,1099288633074163328,104.49096610061,62.3197198768,,,54.5,3.899,0.513,0.513,association,87.03112634346951,0.0496,3.2702894,,,1.9316465,True,,,06575703+6219197,7.69,0.016,0.0,0.0,7.69,7.388373020655882,False,0.2393346406762865,0.0055642793031145,0.0055749068550031,212.57675268314543,0.2563779873015303,41.371595282397635,1.7363965022766426,3.590953235187986,-0.6209944381781428,2.327515768496468,1.6167022675473042,-2.254591078400159,-2.2537623843687893,2.7101173651118162,2.7101173651118162,LWRD,3.3608174105455624,3.5877469535082103,3.7818158455204696,3.8703207068710026,-0.0032062816797755467,0
Mamonova2025,2MASS J07013884-6236059,5286760525517037568,105.41182832449,-62.60150795032,,,3.915,0.024,0.003,0.003,association,11.35862675518396,0.0132,2.0294418,1.8192419,0.2102,1.4142228,True,,,07013884-6236059,9.368,0.023,0.0013273018101596,6.806680559990099e-05,9.36667269818984,4.643301842434541,False,0.653259537488645,0.015907329484563,0.0160128376544114,38.40578233682384,0.1019377750377515,1.95979611975803,0.5927317663939622,1.380211241711606,-0.184914240921796,1.5843966162404717,0.29221089346383505,-1.7984027233996287,-1.7955316994079709,0.47712125471966244,0.47712125471966244,Mamonova2025,0.3876511199403089,1.1761170108597778,2.1030063114373747,0.015000889462173846,-0.2040942308518281,0
Mamonova2025,2MASS J07420784-6243554,5288949863624851200,115.53272510313,-62.7317368651,,,1.843,0.024,0.003,0.003,association,38.49258746755229,0.0212,2.8443708,2.8443708,0.0,1.2064464,True,,,07420784-6243554,9.161,0.023,0.0,0.0,9.161,7.087885526518804,False,0.2770382856617008,0.0067511856014198,0.0068324729092439,229.4774115478574,0.0080312915662099,46.52285577852987,0.2655253352190738,1.380211241711606,-0.5574602089043329,2.360739942496693,1.6676663657896504,-2.170619952363061,-2.1654220816095733,0.47712125471966244,0.47712125471966244,Mamonova2025,0.45201432326823926,1.379506873045953,2.983817308927222,0.02396110669749421,-0.0007043686656529324,0
Mamonova2025,2MASS J07491271-7642065,5213167330349528064,117.30085246178,-76.70272278517,,,2.82,0.024,0.003,0.003,association,91.82632072954252,0.0185,2.5644093,2.5644093,0.0,1.0714872,False,,,07491271-7642065,6.579,0.018,0.0,0.0,6.579,6.393835917399615,False,0.379773017668796,0.0088292674590604,0.0088989073205758,135.6562403150126,0.0207878383880577,10.152412999528778,0.45024910831936105,1.380211241711606,-0.42047589450638506,2.1324397765129484,1.0065692765184924,-2.0540753271908376,-2.050663316251428,0.47712125471966244,0.47712125471966244,Mamonova2025,0.6291506832782604,1.7505874645510844,2.7944349242527524,0.05631025117644178,0.37037622283947846,0
Mamonova2025,2MASS J08521813-1913169,5704769390127988224,133.07528271581,-19.22113202643,,,3.158,0.024,0.003,0.003,association,21.61778697886267,0.0223,2.1641312,,,1.4727862,True,,,08521813-1913169,8.517,0.024,0.0,0.0,8.517,5.191056165001157,False,0.573382479897989,0.013956407461698,0.0141126440687328,51.47357593870841,0.0613518672912943,3.3403531346492055,0.49941212567227544,1.380211241711606,-0.24155558135791932,1.711584340321329,0.5237923818781995,-1.8552263596750713,-1.850391611555103,0.47712125471966244,0.47712125471966244,Mamonova2025,0.5294741733406869,1.418988342127492,2.3019459752212517,0.02624148101792653,0.03877710041588611,0
Mamonova2025,2MASS J11091606-7352465,5226193446465971072,167.31604114535,-73.87954716277,,,0.84,0.024,0.003,0.003,association,15.376741797007906,0.0153,2.4983835,2.3078835,0.1905,1.3115039,True,,,11091606-7352465,8.922,0.021,0.0,0.0,8.922,4.856321609223938,False,0.6227598179950431,0.015122068453828,0.0152859689822985,41.38604064162722,0.0202966987655036,2.2691504174788486,-0.07572071393811836,1.380211241711606,-0.20567941695490902,1.6168538798981449,0.3558632853586467,-1.820388800326671,-1.8157070260038428,0.47712125471966244,0.47712125471966244,Mamonova2025,0.608432941750525,1.6158912549069808,2.6295572491709875,0.0412944089978525,0.2356800131953749,0
LWRD,2MASS J13505181+3644168,1495487688115551744,207.71323548366,36.73846792756,,,72.18,4.591,0.818,0.818,association,59.181609199460645,0.0272,2.826191,,,1.7783073,True,,,13505181+3644168,8.422,0.017,0.0,0.0,8.422,7.282933849150492,False,0.2520151580357059,0.0058774031075913,0.0059133698625543,218.26079458950517,0.3307052928848391,43.10407096662831,1.8584168777234884,3.661907292766021,-0.5985733367847926,2.338975731941071,1.6345182890667804,-2.2308145217411415,-2.228164956407141,2.912753303671323,2.912753303671323,LWRD,3.5070766314150585,3.7234400716113436,3.910007197973855,5.289809979718012,0.0615327788453226,0
Mamonova2025,2MASS J14321078+1600494,1235125877277843840,218.04584697379,16.01338542906,,,0.765,0.024,0.003,0.003,association,63.38492807099326,0.0279,2.867095,2.867095,0.0,1.3550768,True,,,14321078+1600494,8.471,0.018,0.0,0.0,8.471,7.48093000914336,False,0.2286830934909069,0.0053879675256535,0.0054317909437504,207.80219665729905,0.0036813855305948,39.91632764819515,-0.11633856484638239,1.380211241711606,-0.6407659415367238,2.3176501341311746,1.6011505788205496,-2.2685750305199486,-2.2650569533304203,0.47712125471966244,0.47712125471966244,Mamonova2025,0.5032096775723603,1.7423793612174572,2.5461396995618357,0.055255989594916725,0.36216811950585126,0
Mamonova2025,2MASS J15244849-4929473,5890493602926306048,231.20120125243,-49.49760847899,,,0.882,0.149,0.01,0.015,association,45.766915886843336,0.2897,2.3035784,,,13.212974,True,,,15244849-4929473,7.299,0.021,0.0,0.0,7.299,5.601758237201574,False,0.5090981315182852,0.0122094505047289,0.0124032446868914,67.89557231309581,0.0129905378208275,4.9712733560214355,-0.054531414868180264,2.173186268412274,-0.29319849689860245,1.831841453475073,0.6964676443998503,-1.9133038813568486,-1.9064646886055308,1.0,1.1760912590556813,Mamonova2025,0.7500511627136179,1.9080174804046888,3.137520028473761,0.08091284660402194,-0.26516878800758525,0
LWRD,2MASS J16182491+4437110,1385537727928475520,244.6036822092,44.62005123849,,,4.07,0.217,0.009,0.009,association,15.716093125270715,0.0144,2.849001,2.848701,0.0003,1.3667356,True,,,16182491+4437110,9.608,0.018,0.0,0.0,9.608,5.5897229677360585,False,0.5110746688364689,0.011952051462365,0.0120632965527792,67.55461962570912,0.0602475452093447,4.946566639544139,0.60959440922522,2.3364597338485296,-0.291515644102817,1.8296550529783921,0.694303864215278,-1.922557545567747,-1.918533995757585,0.9542425094393249,0.9542425094393249,LWRD,0.6868450278562699,1.8620925532601325,2.640808759687832,0.07279349194975665,-0.4743671805883971,0
Mamonova2025,2MASS J19425324-4406278,6684976378430611200,295.72310650505,-44.10834923427,,,1.66,0.024,0.003,0.003,association,34.70369176830101,0.0498,2.5966988,,,1.3388954,True,,,19425324-4406278,8.586,0.021,0.0,0.0,8.586,6.287878386824471,False,0.3968069848071763,0.0093610595456418,0.0094965308930584,117.26896155355544,0.0141554933036726,8.668550039734413,0.22010808804005508,1.380211241711606,-0.4014206917685763,2.0691830793809753,0.9379464605207154,-2.0286749922038907,-2.0224350146220296,0.47712125471966244,0.47712125471966244,Mamonova2025,0.4138350375004786,1.0915799763247165,2.3591311072974714,0.012347526767722872,-0.28863126538688944,0
Mamonova2025,2MASS J19533169-0707001,4196039806746796928,298.3857227239,-7.11312794193,,,1.519,0.024,0.003,0.003,association,30.74026541843103,0.0215,2.9725761,2.9724762,0.0001,1.2841439,True,,,19533169-0707001,9.927,0.019,0.0,0.0,9.927,7.365538064885378,False,0.2420387054481632,0.0057430705685314,0.0057853251769307,213.78884971713916,0.007105141367334,41.74103813185529,0.18155777386278632,1.380211241711606,-0.6161151785714671,2.3299850505799724,1.6205632461029291,-2.240855847250874,-2.2376722255492743,0.47712125471966244,0.47712125471966244,Mamonova2025,0.4573173585841847,1.2705148274815279,2.866366859238608,0.01864295827092657,-0.10969641423007803,0
Mamonova2025,2MASS J20284361-1128307,6904064446906104832,307.18249263836,-11.47567172418,,,1.4,0.024,0.003,0.003,association,54.55243075275119,0.0323,2.6692162,,,1.1597921,False,,,20284361-1128307,7.496,0.031,0.0,0.0,7.496,6.180070533465727,False,0.4143760565908357,0.0103933228216973,0.0105608820522007,98.35761268562445,0.0142337736934989,7.234913782187806,0.146128035678238,1.380211241711606,-0.38260534687019343,1.9928079790943103,0.8594333600378918,-1.983245583104925,-1.9762998077107372,0.47712125471966244,0.47712125471966244,Mamonova2025,0.4642057230614066,1.1880055099167097,2.3496127395340145,0.015417200127075745,-0.1922057317948962,0
Mamonova2025,2MASS J20421624-5552074,6469758109848076928,310.56781001393,-55.86913042485,,,4.0,0.045,0.009,0.009,association,17.54778082545686,0.0334,2.714016,,,1.6943297,True,,,20421624-5552074,9.174,0.022,0.0,0.0,9.174,5.395111006801901,False,0.5419540536704284,0.0130503804197477,0.0131931145225165,60.75843100136488,0.0658344847632774,4.3325934484050475,0.6020599913279624,1.6532125137753437,-0.26603753095833454,1.7836065503084668,0.6367479386540396,-1.8843768284184814,-1.879652667662703,0.9542425094393249,0.9542425094393249,Mamonova2025,0.67982978320618,1.745038805087754,2.5258356076644035,0.05559539306559999,0.09182629131241038,0
Mamonova2025,2MASS J21100614-5811483,6456528236185330816,317.52581858115,-58.19717291118,,,0.561,0.045,0.009,0.009,association,19.873631217630955,0.0186,3.0449257,,,1.1220999,False,,,21100614-5811483,10.071,0.021,0.0,0.0,10.071,6.562386133158098,False,0.3532014682959075,0.0084060798435456,0.0084918424697481,170.33543369030377,0.0032935014626491,23.311972826451814,-0.25103713874383854,1.6532125137753437,-0.4519774996825636,2.2313050006077217,1.3675790281918334,-2.0754064892477135,-2.0709980709301674,0.9542425094393249,0.9542425094393249,Mamonova2025,0.6130022207336235,1.6276558075034149,2.3399238397099382,0.04242831724549615,-0.025556706271928853,0
Mamonova2025,2MASS J21143354-4213528,6580617125631533184,318.6400174939,-42.23174848493,,,0.41,0.045,0.009,0.009,association,15.097528551312555,0.026,3.0533571,,,1.1052563,False,,,21143354-4213528,10.529,0.019,0.0,0.0,10.529,6.423529297931255,False,0.3750047501498791,0.0087863557793659,0.0088909588221992,141.87942546063903,0.0028897777015156,12.51389748827237,-0.38721614328026455,1.6532125137753437,-0.4259632310701079,2.1519194211321624,1.0973925929892736,-2.056191215151389,-2.051051401151716,0.9542425094393249,0.9542425094393249,Mamonova2025,0.6957982811242747,1.7429992897304574,2.5478922410623563,0.055334920423668686,0.08978677595511364,0
LWRD,2MASS J21154192+1746242,1785074513721959552,318.92497535688,17.77343026743,,,9.02,0.328,0.033,0.033,association,13.94685799140304,0.4002,2.0925083,1.8682083,0.2243,28.173262,True,,,21154192+1746242,9.04,0.023,0.0014784553232512,7.671799703221348e-05,9.038521544676748,4.760903439108031,False,0.6363087614412433,0.017769071984741,0.0180765399710389,40.062115310598514,0.2251503678742031,2.13172541966739,0.9552065375419417,2.515873843711679,-0.1963320968496013,1.6027338766466948,0.3287312639553911,-1.750335253254371,-1.7428846941753107,1.5185139398778875,1.5185139398778875,LWRD,1.2281548708986076,2.2506044594672265,2.7333679650842186,0.17807561769529787,-0.2652693842444527,0
Mamonova2025,2MASS J21464282-8543046,6342940473056949120,326.69192666047,-85.71878034423,,,0.85,0.024,0.003,0.003,association,64.29184029293056,0.0209,3.0106535,,,1.25746,True,,,21464282-8543046,7.991,0.024,0.0,0.0,7.991,7.031779286034562,False,0.2845582298672418,0.0070225415683812,0.0070924485300775,232.8482265379911,0.0036504465274993,47.5502681556119,-0.07058107428570728,1.380211241711606,-0.5458288494011354,2.3670729345268673,1.677152970446391,-2.1535056814086704,-2.1492038071971695,0.47712125471966244,0.47712125471966244,Mamonova2025,0.6067246652239137,1.867376913951883,2.60645724557382,0.07368463116340535,0.48716567224027707,0
